DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-07-11T06:58:00Z,0.22047727409369994,13.305685777539193,11.282789999227298,13.27737677796145,450.29628491291,3.1948780992669144,,,,,
2025-07-11T07:13:00Z,0.21440280002689996,13.640657110910793,11.275272666259598,15.961417666691647,451.46195791397344,3.1871191049645526,,,,,
2025-07-11T07:28:00Z,0.2176113111335666,13.324840444229158,11.015507555161395,13.495218555671586,451.61514405869326,3.185276939159199,,,,,
2025-07-11T07:43:00Z,0.2195836963206333,13.561073777554423,11.458822888057634,12.94060433347622,448.6910169210401,3.157102037696771,,,,,
2025-07-11T07:58:00Z,0.21448556301410004,12.176127999992246,11.213694665949332,12.326276777910778,450.86685101041996,3.077737026821816,,,,,
2025-07-11T08:13:00Z,0.20688416303886667,11.371981110780315,10.997459555081509,12.421776222269074,450.41963188833347,3.0647955642318574,,,,,
2025-07-11T08:28:00Z,0.1962583408205665,10.47558577745252,9.99517088852288,15.209922777838269,447.2810660564136,3.1013531237106946,,,,,
2025-07-11T08:43:00Z,0.1938565704423999,10.043580888592023,9.707467777586377,15.407668333265333,441.48308673445695,3.123257868564539,,,,,
2025-07-11T08:58:00Z,0.1817157630212333,8.610594888401756,8.550209111005193,16.48357222234945,439.1682167438505,3.1757752240800468,,,,,
2025-07-11T09:13:00Z,0.1703784963569333,8.453598221678662,7.847730222170426,18.167809777870985,434.2547667556567,3.2141972616160635,,,,,
2025-07-11T09:28:00Z,0.16614588894383328,6.972213555181472,8.157999777765566,24.660574444686755,432.7067563896366,3.218943516236121,,,,,
2025-07-11T09:43:00Z,0.16662576670279997,6.109910221917797,7.936014888938803,26.39417533374966,430.5489927919334,3.1769526624467197,2,0.456132297951523,0.463276318802422,0.080591383246055,O3
2025-07-11T09:58:00Z,0.17615848520829974,6.557359777466999,8.925779110828541,20.116518666891576,433.62492855927644,3.205149240857403,2,0.44391431794452785,0.47604549196225554,0.08004019009321658,O3
2025-07-11T10:13:00Z,0.18433928151079984,6.793729332963865,10.82342177747096,18.789262000236267,433.8034102784766,3.2583813078860446,2,0.43996186279172217,0.4802520524499205,0.07978608475835734,O3
2025-07-11T10:28:00Z,0.203200474103933,5.596368444243962,12.696428444407736,20.01170022212332,435.16515584979675,3.250698709738062,2,0.43683342411261533,0.48494342814027197,0.0782231477471127,O3
2025-07-11T10:43:00Z,0.20052451113716632,5.494501333103957,12.493371110990898,19.779935999919775,435.38471225030344,3.260430590446641,2,0.4321553732814641,0.49092425627503017,0.07692037044350576,O3
2025-07-11T10:58:00Z,0.22775015186626635,5.630886000020668,13.784645333371556,19.895006888445792,437.89569940440674,3.286195125516821,2,0.4299973198428815,0.4946775108288487,0.07532516932826983,O3
2025-07-11T11:13:00Z,0.2605112629758998,6.252371111115039,15.35779088894557,18.559129332580415,444.22940465427644,3.2893588917577374,2,0.43276020171407686,0.49363093493959453,0.07360886334632863,O3
2025-07-11T11:28:00Z,0.26297448519499983,6.08340444449804,15.169593777872798,18.400541554812445,440.45003278649335,3.337293412163552,2,0.43956687916907133,0.4881833959260018,0.07224972490492687,O3
2025-07-11T11:43:00Z,0.27388517409119995,6.604504888947268,15.166246222453266,18.770096665918643,454.8639879019231,3.397763185493071,2,0.44638185753679854,0.48268888776120206,0.07092925470199936,O3
2025-07-11T11:58:00Z,0.2953180815034667,6.28448444452787,15.321852444833526,17.57995377766062,460.25121962401306,3.4143961289566334,2,0.45721652563563375,0.4731506419106977,0.06963283245366854,O3
2025-07-11T12:13:00Z,0.2936794148333332,5.499634888965334,15.26116111155103,17.34952599999632,457.83171457971645,3.426126466417083,2,0.4703623376249035,0.46116842836023436,0.06846923401486216,NO2
2025-07-11T12:28:00Z,0.30826733335796624,5.2937137778704,15.283972666934835,17.276717111116707,460.7147269127731,3.4918335385053076,2,0.48850160064409054,0.4431397974000741,0.0683586019558354,NO2
2025-07-11T12:43:00Z,0.32270790744573324,5.752982666726937,15.179756889364292,18.14493311110846,462.8075264178198,3.500302127492754,2,0.5073068655444513,0.42427684227377765,0.06841629218177112,NO2
2025-07-11T12:58:00Z,0.3269239481724667,6.257041555608869,14.894817556022861,18.65290555556503,460.08054063249995,3.433520262977679,2,0.5174289942859157,0.4148502956360303,0.0677207100780539,NO2
2025-07-11T13:13:00Z,0.32778022965543346,6.371971333392036,14.858860222688898,18.645089777793128,461.7831292211067,3.4642007084450244,2,0.5232330659055014,0.40952978944989077,0.0672371446446078,NO2
2025-07-11T13:28:00Z,0.3087819740928666,6.749060444536468,14.900614889386532,18.880386666695895,459.9390306854031,3.40847580177806,2,0.5273225463138022,0.40550024838906695,0.06717720529713088,NO2
2025-07-11T13:43:00Z,0.27892806666449993,6.575066444533499,13.151591555778095,19.970057777743104,444.81201743656993,3.3337016875147745,2,0.5280023826514145,0.4048629672090865,0.06713465013949894,NO2
2025-07-11T13:58:00Z,0.28700469999703343,6.612002444497504,15.087632222679561,17.80041244465359,459.0661967004697,3.2534276385593217,2,0.5318894668795413,0.40102936369684467,0.06708116942361408,NO2
2025-07-11T14:13:00Z,0.35618624075256683,9.732395111146543,15.997348000063942,5.8319908889626655,467.2172790276964,3.2292858697140634,2,0.5455228375806306,0.38602339499167754,0.06845376742769187,NO2
