DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-07-20T06:10:00Z,0.21218988889759985,13.049252888732054,11.422516888547472,14.301861888911553,447.78682763646344,3.2118207136559205,,,,,
2025-07-20T06:25:00Z,0.20341546667799992,13.050381555410926,10.729470888648033,16.438761777630607,449.77456938844,3.2031676138033283,,,,,
2025-07-20T06:40:00Z,0.20213497778869996,13.342361111017691,10.026237333162161,15.721883555456872,449.92676015117684,3.1971650447131186,,,,,
2025-07-20T06:55:00Z,0.20741454075596663,13.374882444352993,11.113314444204276,16.513180222077604,448.59743868860005,3.1833680486893368,,,,,
2025-07-20T07:10:00Z,0.2047394666750333,13.290930222132024,10.5273482219769,16.29920999990944,449.58505208222675,3.164318739281496,,,,,
2025-07-20T07:25:00Z,0.2035311037181333,13.366294666577621,10.264493777615595,16.100362444375243,449.7244224740999,3.1491767426394093,,,,,
2025-07-20T07:40:00Z,0.20086522964646672,13.207416666591358,9.786256888622994,16.753585110927816,447.89499796625313,3.1321217280648193,,,,,
2025-07-20T07:55:00Z,0.19906827410606673,12.03413600014455,10.381987110658006,14.505706888811881,450.75926746936005,3.0998960296753113,,,,,
2025-07-20T08:10:00Z,0.19097737784903324,10.367886888848162,10.002011555172018,15.582023110862638,447.7872120263901,3.090523545818528,,,,,
2025-07-20T08:25:00Z,0.17270817042769995,8.48133022185627,8.068424666723198,14.001363777496717,431.67640041301695,3.097664128107476,,,,,
2025-07-20T08:40:00Z,0.1559735407792666,4.495079333169333,4.038531555533932,28.872040222516514,418.6369190192671,3.0999225818997616,,,,,
2025-07-20T08:55:00Z,0.1554257148477998,5.597921999741167,3.7494573332084005,19.841261333340576,428.14705912128994,3.1550758500292844,2,0.4274633195399405,0.4907863426538051,0.0817503378062544,O3
2025-07-20T09:10:00Z,0.15527421484753318,4.618342221923501,4.077013555392836,27.19734555567306,429.9162917801299,3.2072001122562375,2,0.3978851424157897,0.5205703258525232,0.08154453173168709,O3
2025-07-20T09:25:00Z,0.15710562225733318,4.667162444085934,4.007349110964834,28.74643088906656,429.96420351672987,3.253564838177268,2,0.370450095533754,0.548185865202771,0.08136403926347496,O3
2025-07-20T09:40:00Z,0.1576372667162999,3.43740311099123,3.9231042221055024,31.40864311125905,430.1090743908194,3.2475467716457986,2,0.34202261188510713,0.5776347639174991,0.08034262419739371,O3
2025-07-20T09:55:00Z,0.1584099667125332,3.286286222110862,3.726901999889436,31.23868911136006,428.4540069254528,3.2100787708579883,2,0.3117642299616537,0.6083705632771061,0.07986520676124012,O3
2025-07-20T10:10:00Z,0.1600410963167333,1.9109955554882325,4.6578508888501355,31.2106410259464,404.8009748398326,3.1780036245861094,2,0.2858673804836337,0.635250897796336,0.07888172172003033,O3
2025-07-20T10:25:00Z,0.15925108519833336,1.9596897777095657,4.932899999909267,30.931050803745077,401.2384824185045,3.176685289736601,2,0.26212509456637745,0.6600683734229358,0.07780653201068682,O3
2025-07-20T10:40:00Z,0.15963579630970007,1.875694888817199,5.158610888819535,30.621536222595417,401.9932975893551,3.1832578567609158,2,0.24150620202981732,0.6817194944826119,0.07677430348757076,O3
2025-07-20T10:55:00Z,0.1577250407434667,1.6249251110450322,5.6394957776900645,31.95056111155315,428.5787665178498,3.2001756236087484,2,0.21939208193214332,0.7053159448215855,0.07529197324627113,O3
2025-07-20T11:10:00Z,0.16025644814990003,1.6970491110459331,6.39807199979577,31.98433422280136,396.0889720184651,3.1805812343378084,2,0.2018370549235136,0.7244357537316132,0.0737271913448733,O3
2025-07-20T11:25:00Z,0.17818335557709986,2.0007691110343324,7.251112221971636,27.80522822224066,393.283589175379,3.177546513038819,2,0.1937467391651788,0.7343240110527706,0.0719292497820506,O3
2025-07-20T11:40:00Z,0.18142120744649998,2.1825957777423612,8.727189332939968,25.471083111242162,432.700827829833,3.234277120801632,2,0.20771234414660378,0.7207435746606952,0.07154408119270109,O3
2025-07-20T11:55:00Z,0.17875392596740003,2.0801602221637974,9.673494444060534,28.448589111186674,433.48987990905306,3.3090674278700276,2,0.2191880877280851,0.711613842590827,0.06919806968108785,O3
2025-07-20T12:10:00Z,0.1776407222657666,2.1807706666386317,9.510741777404233,30.778339333373054,435.7172680785462,3.3361580844870193,2,0.23094443562853856,0.7013155982435334,0.06773996612792801,O3
