DATE,CO,NO,NO2,O3,CO2,PM2.5,T,RH,AQHI,NO2_contrib,O3_contrib,PM2_5_contrib,Top_AQHI_Contributor
2025-08-15 23:45:00,204.81714285714287,2.87,2.717142857142857,8.65857142857143,565.9371428571428,0.4885714285714286,18.3,83.34285714285714,,,,,
2025-08-16 00:00:00,203.07666666666665,2.824,2.6973333333333334,8.824666666666667,566.248,0.43266666666666664,18.30666666666667,83.65333333333334,,,,,
2025-08-16 00:15:00,204.13533333333334,2.872,2.668,7.349333333333333,572.986,0.568,18.30666666666667,83.82,,,,,
2025-08-16 00:30:00,202.67933333333335,2.972,2.642,6.476,576.2053333333333,0.5713333333333334,18.213333333333335,83.99333333333334,,,,,
2025-08-16 00:45:00,201.22733333333332,3.002666666666667,2.6213333333333333,6.1546666666666665,578.2373333333334,0.6406666666666667,18.066666666666666,84.35333333333334,,,,,
2025-08-16 01:00:00,204.24666666666667,3.219333333333333,2.5966666666666667,4.672666666666666,583.9553333333333,0.6026666666666667,17.946666666666665,84.42,,,,,
2025-08-16 01:15:00,205.31,3.5793333333333335,2.5773333333333333,2.262,599.42,0.7453333333333333,17.76,84.01333333333334,,,,,
2025-08-16 01:30:00,205.32533333333333,3.751333333333333,2.5533333333333332,3.518666666666667,599.5066666666667,0.7173333333333334,17.513333333333332,84.30666666666667,,,,,
2025-08-16 01:45:00,204.29066666666668,3.0793333333333335,2.6046666666666667,6.748666666666667,590.8673333333334,0.7733333333333333,17.4,85.75333333333333,,,,,
2025-08-16 02:00:00,204.90133333333333,3.542666666666667,2.4926666666666666,3.501333333333333,594.2886666666667,1.0633333333333332,17.36,85.25333333333333,,,,,
2025-08-16 02:15:00,201.014,3.94,2.4833333333333334,1.3920000000000001,597.324,0.882,17.16,84.75333333333333,,,,,
2025-08-16 02:30:00,201.78333333333333,3.7893333333333334,2.449333333333333,3.2733333333333334,604.3106666666666,0.8906666666666667,16.946666666666665,85.26,1,0.41732090818332784,0.5199033427676661,0.06277574904900605,O3
2025-08-16 02:45:00,202.34333333333333,3.946,2.4326666666666665,2.6133333333333333,598.898,0.9533333333333334,16.9,85.09333333333333,1,0.43545641288285286,0.4947655502756393,0.06977803684150785,O3
2025-08-16 03:00:00,192.358,3.8073333333333332,2.48,4.400666666666667,589.8233333333334,1.244,16.87333333333333,84.82666666666667,1,0.44818491747503286,0.4728477144270878,0.07896736809787941,O3
