DATE,CO,NO,NO2,O3,CO2,PM2.5,T,RH,AQHI,NO2_contrib,O3_contrib,PM2_5_contrib,Top_AQHI_Contributor
2025-08-28 17:30:00,265.21375,1.9324999999999999,6.13375,35.598749999999995,442.7775,21.88375,35.5625,30.8125,,,,,
2025-08-28 17:45:00,264.03,2.1113333333333335,6.1786666666666665,38.274,443.25666666666666,24.294,35.11333333333333,31.53333333333333,,,,,
2025-08-28 18:00:00,301.962,2.1933333333333334,6.24,37.70133333333333,448.51,24.862,34.38,32.46666666666667,,,,,
2025-08-28 18:15:00,309.0106666666667,2.2973333333333334,6.382666666666666,37.852000000000004,451.046,25.263333333333332,33.99333333333333,32.76,,,,,
2025-08-28 18:30:00,337.6186666666667,2.3066666666666666,6.256,39.76866666666667,452.61266666666666,26.117333333333335,33.473333333333336,33.76,,,,,
2025-08-28 18:45:00,333.38533333333334,2.4353333333333333,5.795333333333334,40.190666666666665,456.93266666666665,23.688666666666666,32.53333333333333,35.38666666666666,,,,,
2025-08-28 19:00:00,324.81733333333335,2.5073333333333334,5.574666666666666,41.193333333333335,456.65133333333335,23.074666666666666,31.626666666666665,36.27333333333333,,,,,
2025-08-28 19:15:00,332.4286666666667,2.51,5.554,40.21933333333333,460.95533333333333,22.774666666666665,30.993333333333332,36.12,,,,,
2025-08-28 19:30:00,320.3433333333333,2.564,5.5713333333333335,39.20666666666666,462.6426666666667,22.248666666666665,30.726666666666667,35.973333333333336,,,,,
2025-08-28 19:45:00,323.908,2.5633333333333335,5.548,39.97933333333334,465.7493333333333,22.513333333333332,30.533333333333335,36.74,,,,,
2025-08-28 20:00:00,319.52666666666664,2.5666666666666664,5.572666666666667,41.385333333333335,469.08933333333334,22.488,30.12,37.96666666666667,,,,,
2025-08-28 20:15:00,325.18066666666664,2.588,5.5906666666666665,42.044,469.67533333333336,20.991333333333333,29.433333333333334,39.306666666666665,4,0.13491519683866074,0.5638936380349786,0.3011911651263607,O3
2025-08-28 20:30:00,329.25733333333335,2.606,5.597333333333333,42.726,473.4406666666667,23.46,28.926666666666666,40.45333333333333,4,0.13265689495934466,0.5672253225579204,0.30011778248273496,O3
2025-08-28 20:45:00,342.864,2.5786666666666664,5.585333333333334,42.888666666666666,477.70533333333333,23.588666666666665,28.58,41.74666666666667,4,0.13105280592711763,0.5706651553364993,0.29828203873638304,O3
2025-08-28 21:00:00,341.11,2.5553333333333335,5.495333333333333,42.362,479.8093333333333,23.364,28.18,42.486666666666665,4,0.1293130883014594,0.5747527269825552,0.29593418471598537,O3
2025-08-28 21:15:00,332.5006666666667,2.5393333333333334,5.332,43.672666666666665,483.7606666666667,23.781333333333333,27.786666666666665,44.46666666666667,4,0.1269015202114993,0.5797220118410584,0.29337646794744227,O3
2025-08-28 21:30:00,337.14733333333334,2.497333333333333,5.1673333333333336,42.45666666666667,485.678,23.478,27.266666666666666,45.63333333333333,4,0.12505829343065483,0.5838782104013882,0.291063496167957,O3
2025-08-28 21:45:00,337.6073333333333,2.4426666666666668,5.002666666666666,40.13133333333333,487.91,23.395333333333333,26.893333333333334,46.18,4,0.12379404849071964,0.5849068488660968,0.2912991026431836,O3
2025-08-28 22:00:00,332.112,2.438,5.036666666666666,39.672,487.92,22.018,26.72,45.48,4,0.12326295386056778,0.5854125411414397,0.29132450499799256,O3
2025-08-28 22:15:00,326.7606666666667,2.4,4.937333333333333,36.95666666666666,501.5846666666667,21.304000000000002,26.473333333333333,47.18,4,0.12290670478520868,0.5854064722496177,0.29168682296517356,O3
2025-08-28 22:30:00,332.182,2.374,5.362666666666667,43.196666666666665,505.672,22.546,25.773333333333333,50.81333333333333,4,0.12193381308044728,0.5874275410930407,0.29063864582651194,O3
2025-08-28 22:45:00,337.00933333333336,2.2199999999999998,5.803333333333334,40.809333333333335,513.1473333333333,22.644,24.953333333333333,53.973333333333336,4,0.12222207229345447,0.5874687489707657,0.29030917873577977,O3
2025-08-28 23:00:00,343.37600000000003,1.838,5.874,31.074666666666666,532.9333333333333,20.952666666666666,24.19333333333333,55.38666666666666,4,0.12445702839612795,0.582966980152002,0.2925759914518701,O3
2025-08-28 23:15:00,336.858,1.4606666666666668,5.753333333333333,23.494,555.2946666666667,19.578666666666667,23.546666666666667,55.4,4,0.12778747922893266,0.5741289732982449,0.29808354747282256,O3
2025-08-28 23:30:00,345.19733333333335,1.1426666666666667,6.154,29.124,550.0773333333333,20.726666666666667,23.026666666666667,58.62,3,0.13134686076910695,0.5679673909874694,0.30068574824342365,O3
2025-08-28 23:45:00,347.8233333333333,0.9633333333333334,6.806,30.010666666666665,559.3193333333334,21.724,22.713333333333335,61.54666666666667,3,0.13595671586775862,0.5606540537135383,0.30338923041870314,O3
2025-08-29 00:00:00,346.44933333333336,0.6593333333333333,6.772,26.663333333333334,565.494,21.622,22.273333333333333,63.78,3,0.14131352536438607,0.551318973915663,0.3073675007199509,O3
2025-08-29 00:15:00,341.3586666666667,0.31133333333333335,6.517333333333333,28.399333333333335,559.4793333333333,22.052666666666667,21.766666666666666,65.86666666666666,3,0.14663439276140197,0.5419678141677312,0.3113977930708668,O3
2025-08-29 00:30:00,336.7126666666667,0.3446666666666667,6.189333333333333,25.861333333333334,568.3286666666667,21.316,21.36,67.05333333333333,3,0.15222117172768934,0.5318762485642936,0.31590257970801705,O3
2025-08-29 00:45:00,331.296,0.4573333333333333,6.000666666666667,22.83866666666667,578.8233333333334,21.032666666666668,21.033333333333335,68.14,3,0.15821569951996223,0.5210135468067998,0.320770753673238,O3
2025-08-29 01:00:00,327.3906666666667,0.5113333333333333,5.786,21.207333333333334,584.0746666666666,20.386,20.793333333333333,69.30666666666667,3,0.16415690852070464,0.5085998422340392,0.32724324924525616,O3
2025-08-29 01:15:00,321.95933333333335,0.6093333333333333,5.544666666666667,18.830666666666666,594.69,20.476,20.566666666666666,70.45333333333333,3,0.16987894308918966,0.4954051123350206,0.33471594457578974,O3
2025-08-29 01:30:00,316.76533333333333,0.8173333333333334,5.206,15.041333333333332,607.394,19.973333333333333,20.293333333333333,71.07333333333334,3,0.17747842338021638,0.4756265788949758,0.34689499772480786,O3
2025-08-29 01:45:00,311.092,0.8466666666666667,5.191333333333334,15.58,606.3553333333333,20.170666666666666,20.026666666666667,72.22666666666667,3,0.1839699828706189,0.4569441415038756,0.35908587562550554,O3
2025-08-29 02:00:00,306.522,1.07,4.900666666666667,12.452666666666666,615.6153333333333,19.262666666666668,19.813333333333333,72.36666666666667,3,0.18798336611419864,0.44256836779417386,0.3694482660916275,O3
2025-08-29 02:15:00,301.54133333333334,1.182,4.690666666666667,11.325333333333333,627.1213333333333,20.160666666666668,19.593333333333334,73.23333333333333,3,0.18933139426747175,0.43199820999246036,0.3786703957400679,O3
2025-08-29 02:30:00,297.718,1.194,4.612,12.113333333333333,616.0493333333334,19.439333333333334,19.313333333333333,74.38,2,0.19182565414326144,0.41786042908244986,0.39031391677428867,O3
2025-08-29 02:45:00,297.388,1.35,4.472666666666667,9.996666666666666,629.74,19.373333333333335,19.173333333333332,74.55333333333333,2,0.19403280985871987,0.40104556412229225,0.4049216260189879,PM2.5
