DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-05-15T17:54:35,22.63,446.281,12.294,9.7335,20.052,441.01,21.7,38.3,0.77,1.75,1.88,2,0.42163474121984534,0.5361412913344153,0.04222396744573929,O3
2025-05-15T17:55:35,22.64,445.83000000000004,11.727,10.122000000000002,20.663999999999998,441.01,21.6,38.2,0.56,1.47,1.51,2,0.42444137536806975,0.5372236842288032,0.03833494040312709,O3
2025-05-15T17:56:35,22.64,455.752,11.43,9.5235,21.983999999999998,440.6,21.6,38.2,0.6,1.12,1.14,2,0.416694352840619,0.5490225051002322,0.03428314205914883,O3
2025-05-15T17:57:34,22.64,458.93100000000004,10.359,10.5945,20.291999999999998,440.21,21.6,38.2,0.69,1.5,1.81,2,0.4231990443032746,0.542369206165104,0.0344317495316214,O3
2025-05-15T17:58:34,22.65,457.98500000000007,10.998000000000001,10.7835,21.12,440.07,21.7,38.2,0.65,1.38,1.51,2,0.4263817552293114,0.5398442849463237,0.033773959824364805,O3
2025-05-15T17:59:34,22.66,455.18000000000006,11.538,9.6495,21.3,440.03,21.6,38.2,0.49,1.28,1.32,2,0.4237397757989798,0.5430562891597075,0.033203935041312686,O3
2025-05-15T18:00:30,22.66,452.21000000000004,11.106,9.911999999999999,20.352,440.01,21.7,38.2,0.29,1.29,2.01,2,0.4242491296859809,0.542858783720575,0.03289208659344401,O3
2025-05-15T18:01:30,22.67,457.699,11.475,9.1245,21.312,439.62,21.7,38.2,0.33,0.71,1.07,2,0.4216034573096977,0.547364676039259,0.031031866651043256,O3
2025-05-15T18:02:31,22.67,452.56200000000007,11.349,9.2925,20.939999999999998,439.22,21.7,38.2,0.33,0.8,0.92,2,0.42034954468927305,0.5498399663557393,0.029810488954987693,O3
2025-05-15T18:03:32,22.66,431.31000000000006,11.628,8.6625,22.163999999999998,438.92,21.7,38.2,0.33,1.03,1.07,2,0.4161777582514685,0.5544802449293738,0.02934199681915773,O3
2025-05-15T18:04:32,22.66,458.502,13.131,9.2715,21.264,438.77,21.7,38.2,0.4,1.57,1.59,2,0.4145599724852985,0.5553535757239593,0.030086451790742267,O3
2025-05-15T18:05:32,22.67,450.56000000000006,12.618,9.009,22.116,438.92,21.7,38.3,0.73,1.49,1.49,2,0.4119468536947084,0.5575286093746983,0.03052453693059326,O3
