DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-05-13T21:51:58,23.79,482.80100000000004,11.691,7.822500000000001,19.02,425.63,22.6,36.7,2.21,3.38,3.38,2,0.3646189269655,0.5475196406426365,0.08786143239186349,O3
2025-05-13T21:52:59,23.79,478.56600000000003,12.312,7.6335,18.768,425.87,22.6,36.6,2.15,3.16,3.16,2,0.36417861488523384,0.5498825863539413,0.08593879876082486,O3
2025-05-13T21:53:59,23.79,481.7010000000001,12.357000000000001,8.3265,17.556,425.95,22.5,36.7,1.89,3.37,3.48,2,0.3746367178530845,0.5383097414899799,0.08705354065693563,O3
2025-05-13T21:55:00,23.79,466.213,11.106,8.7255,17.099999999999998,425.75,22.6,36.7,1.94,3.74,3.78,2,0.3831558376506513,0.5271319496083497,0.08971221274099896,O3
2025-05-13T21:56:00,23.79,492.822,13.095,9.177000000000001,17.16,425.27,22.6,36.7,2.04,3.61,3.63,2,0.39097599123959537,0.5187611240562342,0.09026288470417047,O3
2025-05-13T21:57:00,23.79,489.522,12.906,8.988000000000001,17.291999999999998,425.09,22.5,36.7,1.61,3.09,3.1,2,0.3958930159420001,0.5154655358127149,0.0886414482452849,O3
2025-05-13T21:58:00,23.79,485.99100000000004,11.817,9.0195,16.235999999999997,425.03,22.6,36.7,1.56,2.92,2.92,2,0.40154433930224337,0.5111869272100812,0.08726873348767546,O3
2025-05-13T21:59:00,23.79,481.745,12.708,8.2425,17.892,425.09,22.6,36.7,1.74,3.09,3.09,2,0.4004019345621812,0.5129816529758208,0.08661641246199803,O3
2025-05-13T22:00:00,23.79,481.84400000000005,14.652000000000001,9.1035,16.788,425.68,22.6,36.7,2.17,3.4,3.62,2,0.4032978451712081,0.5098478049798418,0.08685434984895005,O3
2025-05-13T22:01:00,23.79,474.57300000000004,13.707,8.253,18.06,425.89,22.5,36.8,1.94,3.02,3.18,2,0.4021161906862333,0.5117253154872324,0.08615849382653432,O3
2025-05-13T22:02:01,23.79,477.25700000000006,13.455,8.295,18.156,425.96,22.6,36.8,1.52,2.64,2.9,2,0.40151895505497964,0.5137616898612897,0.0847193550837307,O3
2025-05-13T22:03:01,23.79,485.122,13.446,9.177000000000001,16.104,425.84,22.5,36.8,1.53,2.86,3.09,2,0.4049263368409749,0.5109851698437726,0.08408849331525246,O3
2025-05-13T22:04:01,23.78,469.01800000000003,14.139000000000001,7.5705,20.471999999999998,425.94,22.5,36.7,1.84,3.12,3.55,2,0.40013610456301585,0.5161610697343098,0.08370282570267436,O3
2025-05-13T22:05:01,23.78,483.09800000000007,14.058,8.19,18.66,425.98,22.5,36.8,2.44,3.56,3.85,2,0.3984841191186005,0.5172446612927682,0.08427121958863132,O3
2025-05-13T22:06:01,23.78,483.516,14.004000000000001,8.893500000000001,18.108,425.99,22.5,36.8,2.19,3.46,3.64,2,0.39888435244532133,0.5166096914664338,0.0845059560882449,O3
2025-05-13T22:07:02,23.79,478.33500000000004,13.086,8.9565,16.884,426.0,22.5,36.7,2.0,2.81,2.96,2,0.40066031938656155,0.5154312704363342,0.0839084101771042,O3
2025-05-13T22:08:02,23.78,479.336,12.618,8.1585,18.516,426.0,22.5,36.8,2.21,3.54,3.65,2,0.3993301629770161,0.5163068608033474,0.08436297621963645,O3
2025-05-13T22:09:02,23.78,483.60400000000004,10.89,8.2215,17.988,426.0,22.5,36.8,2.08,3.24,3.27,2,0.39876323027490906,0.5168117855595613,0.08442498416552958,O3
