DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-06-07T21:32:06,19.46,372.9440000000001,11.205,25.840500000000002,3.0839999999999996,432.0,18.7,64.7,3.06,5.33,5.88,3,0.842459445084765,0.06134536345862432,0.09619519145661073,NO2
2025-06-07T21:33:06,19.44,356.04800000000006,11.367,25.6305,2.5799999999999996,432.66,18.6,64.8,2.76,4.71,5.27,3,0.8509794020659897,0.05713332650841499,0.09188727142559534,NO2
2025-06-07T21:34:02,19.43,356.983,11.538,25.137000000000004,2.916,434.1,18.6,64.8,2.57,4.62,4.84,3,0.8515888637496752,0.05819612927120772,0.0902150069791171,NO2
2025-06-07T21:35:02,19.42,343.112,11.457,23.6145,3.6599999999999997,435.33,18.6,64.9,2.75,5.12,5.31,3,0.8447227585248653,0.06296451483464308,0.09231272664049159,NO2
2025-06-07T21:36:02,19.4,341.231,12.015,24.0765,2.916,435.76,18.6,64.8,2.45,4.37,4.43,2,0.8460152334308636,0.06296430841205451,0.09102045815708193,NO2
2025-06-07T21:37:02,19.35,345.19100000000003,12.663,24.423000000000002,3.6119999999999997,435.92,18.6,65.0,2.34,4.67,4.69,2,0.844351050020633,0.06504145191401271,0.0906074980653542,NO2
2025-06-07T21:38:03,19.33,362.175,12.852,25.368000000000002,2.7239999999999998,437.05,18.5,65.1,2.72,4.5,4.5,2,0.8464992071142705,0.0637868972672258,0.08971389561850365,NO2
2025-06-07T21:39:04,19.33,359.56800000000004,12.186,24.885,3.072,438.9,18.5,65.2,2.75,4.61,4.61,2,0.8468049150491338,0.06380952766792132,0.08938555728294491,NO2
2025-06-07T21:40:04,19.33,358.182,11.943,24.885,2.496,439.61,18.5,65.2,2.68,4.53,4.72,2,0.8483145935558483,0.06258958805938268,0.08909581838476906,NO2
2025-06-07T21:41:04,19.31,354.288,12.141,23.4045,5.412,439.86,18.5,65.3,2.68,4.95,5.39,2,0.8429247781006427,0.06757497423181535,0.08950024766754197,NO2
2025-06-07T21:42:04,19.26,360.195,12.123000000000001,25.084500000000002,2.976,440.41,18.5,65.5,2.75,4.33,5.0,2,0.8441291650636312,0.06706803809855816,0.08880279683781057,NO2
