DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-06-08T22:09:10,19.43,392.634,13.698,23.961000000000002,3.768,455.63,18.5,65.1,4.79,7.5,7.5,3,0.7876802838643155,0.0756504929992497,0.1366692231364347,NO2
2025-06-08T22:10:06,19.43,388.223,12.519,23.394000000000002,4.104,455.94,18.5,65.3,4.29,6.79,6.8,3,0.7881314862207405,0.08002895710238202,0.13183955667687747,NO2
2025-06-08T22:11:06,19.41,389.499,12.033,25.0005,3.072,456.82,18.5,65.7,3.71,6.23,6.23,3,0.8002962814313155,0.07392090524092454,0.12578281332775998,NO2
2025-06-08T22:12:06,19.36,391.99600000000004,12.384,24.6015,2.892,459.07,18.5,65.7,3.52,6.34,6.34,3,0.8060273004056387,0.0702341149290556,0.1237385846653057,NO2
2025-06-08T22:13:06,19.34,391.809,12.744,24.2865,3.1319999999999997,461.98,18.5,65.8,3.39,5.69,5.94,3,0.810230033758485,0.06923697487545413,0.12053299136606091,NO2
2025-06-08T22:14:07,19.33,405.97700000000003,12.15,24.6225,2.316,464.79,18.5,65.9,3.38,5.59,5.71,3,0.8159296076339747,0.065859817677708,0.11821057468831732,NO2
2025-06-08T22:15:08,19.33,398.35400000000004,11.916,24.885,2.832,466.31,18.5,66.1,3.16,5.48,5.54,3,0.8192601678843591,0.06478403868430213,0.11595579343133874,NO2
2025-06-08T22:16:08,19.3,398.827,12.096,24.759,4.02,468.24,18.5,66.4,3.06,4.96,4.98,3,0.820157910251565,0.06693824789312075,0.11290384185531425,NO2
2025-06-08T22:17:08,19.25,395.35100000000006,12.996,24.066000000000003,3.396,470.95,18.4,66.4,2.81,4.68,4.81,3,0.8220344378263027,0.06750162878170395,0.11046393339199337,NO2
2025-06-08T22:18:08,19.23,446.754,12.996,24.233999999999998,3.0119999999999996,473.01,18.4,66.3,2.3,4.35,4.52,3,0.8248115774642146,0.0672187409313952,0.10796968160439019,NO2
2025-06-08T22:19:08,19.23,476.6190000000001,13.536,24.129,3.0839999999999996,474.3,18.4,66.4,2.76,5.11,5.17,2,0.8258569240698215,0.06704695759459542,0.10709611833558308,NO2
2025-06-08T22:20:07,19.23,459.074,12.942,23.604000000000003,1.3679999999999999,474.75,18.4,66.4,2.86,5.19,5.21,2,0.8288304358316648,0.06421409034898477,0.10695547381935046,NO2
2025-06-08T22:21:07,19.22,440.55,13.329,23.667,3.0119999999999996,474.75,18.4,66.6,2.91,4.8,4.96,2,0.8296788492562414,0.06429510364185845,0.10602604710190015,NO2
2025-06-08T22:22:07,19.16,424.66600000000005,14.490000000000002,24.402,1.056,474.91,18.4,66.7,2.96,4.88,4.95,2,0.8330632956342899,0.06149761971236272,0.10543908465334735,NO2
2025-06-08T22:23:08,19.14,402.34700000000004,13.554,22.837500000000002,3.072,474.97,18.4,66.5,3.16,4.9,5.13,2,0.8330321150874368,0.061933888380146344,0.10503399653241684,NO2
2025-06-08T22:24:08,19.13,389.499,13.203,23.079,3.456,474.29,18.4,66.5,3.72,5.67,5.83,2,0.8319030031014467,0.06270293969765532,0.10539405720089791,NO2
2025-06-08T22:25:09,19.13,389.32300000000004,12.438,23.855999999999998,1.8119999999999998,473.0,18.3,66.6,3.39,5.76,6.05,2,0.8327876431921475,0.061361706801679204,0.10585065000617326,NO2
2025-06-08T22:26:09,19.12,387.72800000000007,12.321,23.226000000000003,1.188,471.77,18.3,66.6,3.35,5.7,5.85,2,0.8340383937748019,0.059552659813099595,0.1064089464120985,NO2
2025-06-08T22:27:09,19.07,377.674,11.844000000000001,23.499,1.596,470.73,18.3,66.6,3.26,6.06,6.11,2,0.834561913113161,0.05830265219895674,0.10713543468788224,NO2
2025-06-08T22:28:09,19.04,387.38700000000006,12.897,23.205000000000002,3.1079999999999997,469.61,18.3,66.7,3.48,5.62,5.64,2,0.8339618287448498,0.05874315156703234,0.10729501968811786,NO2
2025-06-08T22:29:09,19.03,386.683,12.465,22.8585,3.864,469.21,18.3,66.9,3.85,6.9,7.0,2,0.8317033725269473,0.05982701044537291,0.10846961702767983,NO2
2025-06-08T22:30:10,19.03,385.088,12.267000000000001,23.268,1.8719999999999999,469.08,18.3,67.0,4.59,8.14,8.39,2,0.8304574204551496,0.058898685211425605,0.11064389433342485,NO2
2025-06-08T22:31:10,19.03,378.58700000000005,12.942,23.835,2.5559999999999996,469.3,18.3,67.0,4.22,7.0,7.83,2,0.8297368795684922,0.05865145860278721,0.11161166182872059,NO2
2025-06-08T22:32:10,19.02,378.279,13.23,24.4755,2.016,469.14,18.3,67.0,3.44,6.13,6.75,2,0.8302124059478441,0.05796171813232477,0.11182587591983112,NO2
2025-06-08T22:33:10,18.97,384.615,13.383,21.5985,3.42,469.05,18.3,66.9,3.36,5.98,6.69,2,0.829067790146362,0.05869269843679277,0.1122395114168452,NO2
2025-06-08T22:34:10,18.94,437.107,12.51,21.966,3.9,469.02,18.3,66.9,3.08,5.38,5.78,2,0.8281357949567321,0.059737820523675024,0.11212638451959292,NO2
2025-06-08T22:35:10,18.93,451.05500000000006,11.745000000000001,22.281,3.324,469.94,18.3,67.1,3.28,5.72,6.02,2,0.8275156213754493,0.060241479095701385,0.11224289952884933,NO2
2025-06-08T22:36:10,18.93,426.88800000000003,11.196,22.596,3.516,472.1,18.3,67.2,3.1,5.17,5.26,2,0.8272009088388909,0.06084725893234895,0.11195183222876018,NO2
2025-06-08T22:37:11,18.93,434.258,11.484,21.777,4.188,474.48,18.2,67.1,3.03,4.91,5.07,2,0.8264679063509021,0.06195056992467951,0.1115815237244184,NO2
2025-06-08T22:38:11,18.93,430.947,12.123000000000001,21.2835,2.916,475.46,18.2,67.0,3.05,4.49,4.57,2,0.8266575905450714,0.06218422011042106,0.1111581893445076,NO2
2025-06-08T22:39:11,18.93,429.53900000000004,13.05,20.9265,4.296,475.81,18.2,66.9,3.13,5.55,5.79,2,0.82541966731261,0.06328706254582396,0.11129327014156602,NO2
2025-06-08T22:40:11,18.89,412.302,12.726,20.643,3.552,475.58,18.2,66.9,3.04,5.37,5.44,2,0.824703717415076,0.06388271734446561,0.11141356524045835,NO2
2025-06-08T22:41:12,18.85,401.302,12.249,21.703500000000002,1.272,475.04,18.2,66.8,2.98,5.1,5.46,2,0.8255962925294266,0.0629809242083854,0.11142278326218806,NO2
2025-06-08T22:42:12,18.84,379.67600000000004,11.925,21.147000000000002,0.78,474.01,18.2,66.7,2.9,4.67,4.92,2,0.8268062238129639,0.06188363119543974,0.11131014499159644,NO2
2025-06-08T22:43:12,18.83,375.56200000000007,12.141,21.546,1.9679999999999997,472.77,18.2,66.8,2.95,4.64,4.72,2,0.8274279023418307,0.06151221155701992,0.11105988610114939,NO2
2025-06-08T22:44:12,18.83,367.07,12.482999999999999,20.464499999999997,3.504,472.27,18.2,66.6,2.74,5.06,5.37,2,0.8268666676588411,0.06208812241421663,0.11104520992694229,NO2
2025-06-08T22:45:12,18.83,364.56200000000007,12.348,20.7585,3.2039999999999997,472.1,18.2,66.7,2.55,4.42,4.83,2,0.8268148036101829,0.062472478773707554,0.11071271761610954,NO2
2025-06-08T22:46:12,18.81,357.258,11.916,20.5275,3.0599999999999996,471.58,18.1,66.6,2.65,4.24,4.38,2,0.826874312589264,0.06278021997569139,0.11034546743504456,NO2
2025-06-08T22:47:13,18.76,359.62300000000005,12.978,20.685,2.616,471.12,18.1,66.6,2.74,4.87,4.91,2,0.8268967126781115,0.06280886249325933,0.11029442482862921,NO2
2025-06-08T22:48:13,18.74,378.40000000000003,12.753,21.126,3.7319999999999998,471.01,18.1,66.6,2.99,4.96,4.98,2,0.8264407474122064,0.06338573426346741,0.11017351832432618,NO2
2025-06-08T22:49:13,18.74,377.49800000000005,13.707,20.937,3.36,471.0,18.1,66.6,3.42,5.82,6.13,2,0.8257943195938144,0.06373194670651117,0.11047373369967436,NO2
2025-06-08T22:50:13,18.73,392.92,13.725,20.37,3.7079999999999997,471.16,18.1,66.7,3.22,5.16,5.35,2,0.8252001026657112,0.06428630176999736,0.11051359556429138,NO2
