DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-06-04T21:46:00,15.63,291.21400000000006,13.293,16.4325,11.46,444.93,15.4,67.2,0.73,1.49,1.5,2,0.676329070326137,0.28961463501444606,0.03405629465941693,NO2
2025-06-04T21:47:00,15.6,288.354,13.518,16.359,9.719999999999999,444.89,15.4,67.2,0.88,1.95,2.2,2,0.6873940664131494,0.27255700115417797,0.0400489324326726,NO2
2025-06-04T21:48:00,15.6,294.71200000000005,13.374,17.398500000000002,9.48,444.31,15.4,67.1,0.88,1.62,1.71,2,0.6988609000786823,0.2620149266233583,0.03912417329795944,NO2
2025-06-04T21:49:01,15.59,278.57500000000005,13.887,17.241000000000003,8.844,444.11,15.4,67.1,0.9,1.57,1.6,2,0.7071669937118353,0.2542256810577786,0.03860732523038612,NO2
2025-06-04T21:50:01,15.59,276.826,14.562,18.123,7.319999999999999,444.04,15.4,67.2,0.71,1.11,1.12,2,0.7215045878016272,0.24225659767824453,0.03623881452012832,NO2
2025-06-04T21:51:01,15.55,264.99,14.148000000000001,18.081,8.676,443.88,15.4,67.3,0.68,0.96,1.04,2,0.7272125273197876,0.2388978001680813,0.03388967251213116,NO2
2025-06-04T21:52:01,15.51,247.48900000000003,13.14,18.2175,9.24,443.31,15.4,67.3,0.5,1.23,1.26,2,0.7293255734574448,0.23768304177211966,0.03299138477043557,NO2
2025-06-04T21:53:01,15.5,247.11500000000004,12.573,16.359,10.728,443.11,15.3,67.4,0.7,1.2,1.36,2,0.724810337013038,0.24278842366988654,0.032401239317075434,NO2
2025-06-04T21:54:01,15.49,254.419,15.507000000000001,17.409,10.212,443.04,15.4,67.3,0.84,1.23,1.4,2,0.7236692664656186,0.24442465975768882,0.031906073776692655,NO2
2025-06-04T21:55:01,15.49,272.23900000000003,15.282,18.7845,7.919999999999999,443.01,15.3,67.3,0.69,1.56,2.03,2,0.7280643215451374,0.23968006666894515,0.03225561178591744,NO2
2025-06-04T21:56:01,15.49,262.482,13.895999999999999,17.3565,8.328,443.0,15.3,67.4,0.55,1.31,1.73,2,0.7298614432932179,0.2379623534381767,0.032176203268605444,NO2
2025-06-04T21:57:01,15.47,256.41,13.743,15.645000000000001,9.9,443.0,15.3,67.3,0.37,1.07,1.21,2,0.7276034646483073,0.24065401784041732,0.031742517511275416,NO2
2025-06-04T21:58:02,15.42,253.01100000000002,13.122,16.842,9.288,442.71,15.3,67.4,0.12,0.81,0.85,2,0.7279740119808862,0.24119271061517933,0.030833277403934437,NO2
2025-06-04T21:59:02,15.4,246.543,13.401000000000002,16.4115,9.276,442.25,15.3,67.4,0.26,0.98,0.99,2,0.7277450771574562,0.24188762858691135,0.030367294255632487,NO2
2025-06-04T21:59:58,15.4,247.77500000000003,12.717,17.031,10.799999999999999,442.1,15.3,67.5,0.59,1.0,1.0,2,0.7260804786882602,0.24405995091831414,0.029859570393425686,NO2
2025-06-04T22:00:58,15.4,236.192,13.014000000000001,16.233,12.084,442.03,15.3,67.5,0.46,1.0,1.04,2,0.7225348916639814,0.24804730732742478,0.029417801008593793,NO2
2025-06-04T22:01:58,15.39,234.57500000000002,12.843,16.947000000000003,8.16,442.66,15.3,67.4,0.35,1.0,1.09,2,0.7242407440123007,0.24660775098246168,0.029151505005237645,NO2
2025-06-04T22:02:58,15.38,230.84600000000003,13.14,15.214500000000001,8.52,442.88,15.3,67.4,0.77,1.26,1.29,2,0.7240053008791351,0.2466453503198559,0.02934934880100904,NO2
2025-06-04T22:03:58,15.34,235.25700000000003,13.14,15.8445,9.54,442.96,15.2,67.4,0.77,1.57,1.58,2,0.7228864727165504,0.2472936959840116,0.02981983129943808,NO2
2025-06-04T22:04:59,15.31,262.757,13.257000000000001,17.209500000000002,8.328,442.99,15.2,67.5,0.44,1.16,1.16,2,0.7241923761697721,0.2460748504662572,0.02973277336397075,NO2
2025-06-04T22:05:59,15.3,252.08700000000002,12.888,16.38,10.104,442.7,15.2,67.5,0.13,0.98,0.98,2,0.7234442871443433,0.24711473564711472,0.02944097720854201,NO2
2025-06-04T22:07:00,15.3,232.22100000000003,13.239,15.7605,11.184,442.25,15.2,67.5,0.06,1.15,1.15,2,0.7213617741776439,0.24928702369260747,0.029351202129748635,NO2
2025-06-04T22:08:00,15.3,230.58200000000002,12.969000000000001,15.708000000000002,10.98,441.79,15.2,67.6,0.42,1.06,1.06,2,0.719666477823075,0.2511448604062378,0.0291886617706872,NO2
2025-06-04T22:09:00,15.29,232.26500000000001,12.852,16.096500000000002,9.564,441.28,15.2,67.5,0.57,1.24,1.24,2,0.7192954540610571,0.2514670055728403,0.029237540366102578,NO2
2025-06-04T22:10:01,15.25,246.07,15.264000000000001,15.477,9.024,441.33,15.2,67.5,0.66,1.28,1.28,2,0.7190348393390831,0.25159739123062785,0.02936776943028907,NO2
2025-06-04T22:11:01,15.22,260.898,26.757,20.212500000000002,5.556,441.76,15.1,67.4,2.85,4.35,4.4,2,0.7215048635561624,0.24641338028256898,0.032081756161268654,NO2
2025-06-04T22:12:01,15.2,254.54000000000002,24.759,21.0,5.124,442.5,15.1,67.5,2.68,4.39,4.57,2,0.7243946828519541,0.24102741824960566,0.03457789889844023,NO2
2025-06-04T22:13:01,15.2,233.46400000000003,18.081,19.089000000000002,7.704,442.82,15.1,67.8,1.57,2.75,3.1,2,0.7255113117457793,0.23892557844539383,0.03556310980882682,NO2
2025-06-04T22:14:01,15.2,220.13200000000003,16.875,17.9025,7.848,443.34,15.1,67.8,1.49,2.5,2.62,2,0.7261209339635664,0.2375401603740512,0.036338905662382404,NO2
2025-06-04T22:15:01,15.18,219.85700000000003,14.868,17.136000000000003,8.808,443.77,15.1,67.9,1.16,2.28,2.51,2,0.7259103373297053,0.23718444269221248,0.0369052199780822,NO2
2025-06-04T22:16:02,15.13,220.77,14.328,16.17,8.904,443.76,15.1,67.8,2.0,3.73,4.09,2,0.724491213585982,0.23696779279517252,0.03854099361884547,NO2
2025-06-04T22:17:03,15.11,226.66600000000003,14.058,16.107,7.836,442.86,15.1,68.0,3.76,7.29,7.64,2,0.7218756096649619,0.235503260404979,0.042621129930059114,NO2
2025-06-04T22:18:03,15.1,218.61400000000003,14.166,16.863,6.611999999999999,442.92,15.0,67.9,2.36,4.46,4.87,2,0.7218449704564173,0.23363641458242768,0.04451861496115503,NO2
2025-06-04T22:19:03,15.1,249.953,13.959,16.7475,7.4159999999999995,443.28,15.0,68.0,1.46,2.53,3.21,2,0.7222952178173921,0.23269472737099997,0.045010054811607886,NO2
2025-06-04T22:20:03,15.09,255.15600000000003,14.04,16.128,8.472,443.75,15.0,68.0,0.9,1.48,1.75,2,0.7224529997091488,0.23274890507412233,0.04479809521672892,NO2
2025-06-04T22:21:03,15.06,237.80900000000003,13.563,15.582,10.043999999999999,443.45,15.0,68.0,0.53,1.2,1.28,2,0.7217306665566509,0.233869441029711,0.04439989241363814,NO2
2025-06-04T22:22:03,15.02,220.67100000000002,13.572000000000001,14.07,10.956000000000001,443.16,15.0,68.0,0.17,1.19,1.22,2,0.7200955452784908,0.23583959828009357,0.044064856441415556,NO2
2025-06-04T22:23:03,15.01,227.10600000000002,12.96,14.794500000000001,10.139999999999999,443.06,15.0,68.0,0.05,1.06,1.07,2,0.7192332053344784,0.23710961448418158,0.04365718018133996,NO2
2025-06-04T22:24:03,15.0,230.58200000000002,13.959,15.414,9.516,443.02,15.0,67.9,0.49,1.28,1.28,2,0.7188102945156204,0.23780412489453023,0.04338558058984943,NO2
2025-06-04T22:25:04,15.0,223.311,13.941,16.422,6.9959999999999996,443.01,14.9,67.7,0.17,0.94,0.94,2,0.7200515721359309,0.23699059512709175,0.0429578327369774,NO2
2025-06-04T22:26:00,14.99,232.87,13.770000000000001,15.939,8.171999999999999,443.0,14.9,67.7,0.3,1.06,1.06,2,0.720499116245232,0.23689548848171718,0.042605395273050836,NO2
2025-06-04T22:27:00,14.94,254.18800000000005,13.770000000000001,15.771,8.544,442.65,14.9,67.9,0.19,0.94,0.94,2,0.7207588924262899,0.23704055735128424,0.0422005502224259,NO2
2025-06-04T22:28:00,14.92,263.945,13.149,15.414,8.328,442.23,14.9,67.9,0.24,0.9,0.94,2,0.7210189656398835,0.23716856657460247,0.041812467785513945,NO2
2025-06-04T22:29:00,14.91,236.269,14.022,15.0675,8.892,442.08,14.9,67.9,0.22,0.82,0.85,2,0.720958668713286,0.237642667361528,0.041398663925186055,NO2
2025-06-04T22:30:00,14.9,216.10600000000002,13.905,15.603,8.496,441.68,14.9,67.9,0.2,0.66,0.67,2,0.7212760701762071,0.23781601979693492,0.040907910026857966,NO2
2025-06-04T22:31:00,14.9,210.08900000000003,12.987,16.317,9.276,441.24,14.9,68.1,0.43,1.16,1.16,2,0.7212548169479298,0.23810319905794225,0.04064198399412798,NO2
2025-06-04T22:32:00,14.86,225.401,12.78,15.6765,9.107999999999999,441.08,14.9,67.9,4.29,5.35,5.35,2,0.7195926221678678,0.23793687986113582,0.04247049797099643,NO2
2025-06-04T22:33:01,14.83,224.85100000000003,13.770000000000001,15.540000000000001,8.844,441.03,14.8,67.9,7.45,8.67,8.67,2,0.7168823350133388,0.23730168402070426,0.04581598096595697,NO2
2025-06-04T22:34:01,14.81,222.629,13.761,15.477,8.892,441.66,14.9,67.9,8.67,10.24,10.52,2,0.713713173412155,0.23654689461296263,0.04973993197488233,NO2
2025-06-04T22:35:01,14.81,227.32600000000002,13.878,15.4245,8.256,441.88,14.8,68.0,6.1,7.21,7.47,2,0.7119426390247838,0.23592156325888694,0.05213579771632925,NO2
2025-06-04T22:36:01,14.81,220.57200000000003,13.176,15.3405,7.871999999999999,441.96,14.8,67.9,3.45,4.09,4.62,2,0.7114040352120997,0.2355305011650509,0.053065463622849404,NO2
2025-06-04T22:37:01,14.8,207.086,13.635,14.2065,9.828,441.99,14.8,67.8,1.62,2.19,2.36,2,0.7105253085716232,0.2363440142872611,0.0531306771411157,NO2
2025-06-04T22:38:01,14.75,203.841,14.202,14.8155,9.203999999999999,441.35,14.8,68.0,1.2,1.69,1.98,2,0.7102042581848251,0.23682614174906685,0.05296960006610804,NO2
2025-06-04T22:39:01,14.72,199.88100000000003,14.121,15.120000000000001,9.132,441.12,14.8,67.9,0.84,1.63,1.88,2,0.7100094139738777,0.23721288909930227,0.052777696926820036,NO2
2025-06-04T22:40:01,14.71,199.518,14.562,15.477,8.376,441.04,14.7,68.0,0.95,1.76,1.88,2,0.7101223577059387,0.2372271644294562,0.05265047786460516,NO2
2025-06-04T22:41:03,14.71,195.30500000000004,14.805,16.107,6.648,441.63,14.7,68.1,0.64,1.26,1.3,2,0.7111101412740218,0.23654855845757763,0.05234130026840058,NO2
2025-06-04T22:42:03,14.7,202.62,15.03,16.842,7.5,441.87,14.7,68.1,0.21,1.03,1.04,2,0.7120140570130863,0.2360861612221241,0.051899781764789585,NO2
2025-06-04T22:43:03,14.66,207.13000000000002,14.796000000000001,16.9575,5.796,441.89,14.7,68.3,0.45,1.18,1.46,2,0.713427857100247,0.23500427336048704,0.05156786953926594,NO2
2025-06-04T22:44:03,14.63,205.931,14.886,16.0335,7.644,441.96,14.7,68.2,0.34,1.17,1.38,2,0.7140065243634192,0.23475882251796673,0.0512346531186141,NO2
2025-06-04T22:45:03,14.61,202.88400000000001,13.419,16.044,8.112,441.95,14.7,68.3,0.21,0.95,1.11,2,0.7144836501077166,0.2346997325764624,0.05081661731582094,NO2
2025-06-04T22:46:03,14.61,211.55200000000002,13.950000000000001,16.338,7.4879999999999995,441.33,14.7,68.2,0.63,0.98,1.04,2,0.7151937471312924,0.23438034913818453,0.05042590373052313,NO2
2025-06-04T22:47:04,14.6,211.46400000000003,14.22,17.430000000000003,7.4639999999999995,441.12,14.6,68.3,0.5,1.16,1.18,2,0.7160590566520688,0.23386534357750668,0.050075599770424466,NO2
2025-06-04T22:48:04,14.56,224.95000000000002,14.76,17.871,7.74,440.54,14.6,68.4,0.49,1.32,1.32,2,0.7168559870818489,0.23337043941879762,0.049773573499353414,NO2
2025-06-04T22:49:05,14.53,234.46500000000003,13.860000000000001,18.312,9.203999999999999,440.19,14.6,68.4,0.54,1.1,1.1,2,0.7173332909211546,0.233309766886231,0.04935694219261438,NO2
2025-06-04T22:50:05,14.52,236.203,14.157,17.052,9.011999999999999,440.72,14.6,68.6,0.55,1.16,1.28,2,0.717595957380473,0.23338337674596923,0.0490206658735578,NO2
2025-06-04T22:51:05,14.51,231.63800000000003,13.581,16.6845,9.096,440.9,14.6,68.8,0.34,1.34,1.51,2,0.7177100001053206,0.2335223884771431,0.04876761141753634,NO2
2025-06-04T22:52:05,14.51,227.062,14.652000000000001,17.387999999999998,8.904,441.37,14.6,69.2,0.39,1.13,1.31,2,0.7180597594005995,0.23350877008943033,0.04843147050997016,NO2
2025-06-04T22:53:05,14.51,213.895,14.022,17.398500000000002,8.376,442.97,14.5,69.2,0.27,0.91,1.02,2,0.7186062346375264,0.23335308318918224,0.04804068217329143,NO2
2025-06-04T22:54:05,14.49,210.16600000000003,14.256,15.6555,7.667999999999999,444.83,14.5,69.0,0.17,0.86,0.9,2,0.7190358872712728,0.23325366714012646,0.047710445588600825,NO2
2025-06-04T22:55:05,14.44,212.883,13.599,15.687,8.352,445.59,14.5,69.1,0.45,1.14,1.15,2,0.7192018243600519,0.23333047004280977,0.04746770559713841,NO2
2025-06-04T22:56:05,14.42,222.376,12.978,16.086000000000002,7.788,445.85,14.5,69.2,0.83,1.77,1.78,2,0.7194312463261257,0.23313412800793634,0.04743462566593803,NO2
2025-06-04T22:57:05,14.42,225.841,13.581,16.8,8.315999999999999,445.95,14.5,69.3,0.49,1.14,1.3,2,0.7197877865524658,0.23304179672507758,0.04717041672245668,NO2
2025-06-04T22:58:06,14.41,228.162,12.897,16.38,8.496,445.98,14.5,69.3,0.71,1.4,1.59,2,0.7199541169425783,0.23304149473226735,0.04700438832515435,NO2
2025-06-04T22:59:06,14.41,234.54200000000003,13.751999999999999,17.7975,6.515999999999999,445.99,14.5,69.4,0.73,1.43,1.5,2,0.7208617967436505,0.23229189428766192,0.04684630896868758,NO2
2025-06-04T23:00:06,14.41,241.50500000000002,14.148000000000001,19.0575,5.111999999999999,446.0,14.5,69.7,0.79,1.58,1.6,2,0.7222786578064274,0.23099374703518638,0.04672759515838625,NO2
2025-06-04T23:01:06,14.37,244.75000000000003,14.607000000000001,18.427500000000002,8.52,446.0,14.4,69.8,0.77,1.57,1.57,2,0.7226896390735682,0.23074044571127708,0.04656991521515468,NO2
