DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-05-16T20:58:54,11.25,252.19700000000003,14.688,17.2725,11.136,454.93,12.3,77.5,0.0,0.39,0.39,2,0.7101142098211801,0.28098725084701004,0.008898539331809908,NO2
2025-05-16T20:59:54,11.25,265.023,15.705,17.787000000000003,9.48,455.2,12.3,78.2,0.0,0.43,0.43,2,0.7279318074052404,0.26262033620150127,0.009447856393258309,NO2
2025-05-16T21:00:55,11.25,269.687,15.399,18.438,10.716,456.38,12.3,77.8,0.0,0.21,0.21,2,0.72993859141273,0.2622638246735945,0.007797583913675485,NO2
2025-05-16T21:01:55,11.25,250.437,15.434999999999999,15.959999999999999,14.364,453.8,12.3,77.6,0.0,0.67,0.85,2,0.7055286787891116,0.2848880927412692,0.009583228469619154,NO2
2025-05-16T21:02:57,11.25,234.98200000000003,14.85,16.8,11.232,450.27,12.2,77.6,0.0,0.51,0.65,2,0.7045702278510941,0.28541109709014884,0.010018675058757066,NO2
2025-05-16T21:03:57,11.25,225.95100000000002,14.157,18.165000000000003,10.308,447.65,12.2,77.7,0.0,0.53,0.57,2,0.709358603456843,0.2803117467937589,0.010329649749398121,NO2
2025-05-16T21:04:57,11.25,230.06500000000003,14.337,18.480000000000004,10.404,448.72,12.3,78.1,0.0,0.55,0.84,2,0.7130053545249753,0.276402998229332,0.010591647245692707,NO2
2025-05-16T21:05:57,11.25,236.63200000000003,15.219000000000001,17.7555,10.764000000000001,450.43,12.2,78.2,0.0,0.53,0.88,2,0.7139047532925353,0.2753362732854618,0.010758973422002827,NO2
2025-05-16T21:06:57,11.25,242.55,15.039000000000001,18.123,10.860000000000001,451.85,12.2,78.3,0.0,0.49,0.8,2,0.7149612983439589,0.2742695458316291,0.010769155824411923,NO2
2025-05-16T21:07:58,11.25,241.054,14.76,17.293499999999998,11.388,452.83,12.2,78.5,0.02,0.8,0.92,2,0.7133996347945128,0.2751112199668897,0.011489145238597457,NO2
2025-05-16T21:08:58,11.25,241.86800000000002,15.732000000000001,16.926000000000002,10.139999999999999,454.29,12.2,78.6,0.01,0.86,1.08,2,0.7136630659626156,0.27408641128920647,0.012250522748177917,NO2
2025-05-16T21:09:58,11.25,273.812,16.767,21.021,7.667999999999999,455.48,12.2,78.6,0.0,0.37,0.44,2,0.7221870423840099,0.26594241400829044,0.011870543607699707,NO2
2025-05-16T21:10:58,11.25,288.81600000000003,17.090999999999998,19.929000000000002,8.196,456.47,12.2,78.6,0.0,0.49,0.51,2,0.7275243890630708,0.2606913462189493,0.01178426471797986,NO2
2025-05-16T21:11:58,11.25,276.57300000000004,16.344,19.341,8.904,456.2,12.2,78.5,0.0,0.49,0.5,2,0.7307069743079164,0.2575771854275376,0.011715840264546026,NO2
2025-05-16T21:12:57,11.25,229.93300000000002,15.209999999999999,17.8185,11.819999999999999,451.59,12.2,77.9,0.0,0.32,0.32,2,0.7290086135397459,0.2595935548630479,0.011397831597206247,NO2
2025-05-16T21:13:57,11.25,203.45600000000002,14.453999999999999,17.198999999999998,13.716,446.13,12.2,77.5,0.0,0.26,0.26,2,0.7250251470778513,0.26395254755561404,0.011022305366534677,NO2
2025-05-16T21:14:57,11.25,206.393,14.796000000000001,16.842,11.952,443.05,12.2,77.9,0.0,0.7,0.7,2,0.7227262437910704,0.2659726131758212,0.011301143033108375,NO2
2025-05-16T21:15:57,11.25,205.39200000000002,14.076,16.7265,13.223999999999998,443.63,12.2,78.1,0.0,0.93,0.93,2,0.7191416414293899,0.26904435786081976,0.011814000709790363,NO2
2025-05-16T21:16:58,11.25,202.07,14.562,18.522000000000002,12.623999999999999,443.94,12.2,77.9,0.48,1.07,1.12,2,0.7174644901811208,0.27013914754610135,0.012396362272777801,NO2
2025-05-16T21:18:00,11.25,198.979,13.815,18.070500000000003,13.872,443.98,12.2,78.1,0.32,0.98,1.0,2,0.7146843893435061,0.2725056527952765,0.012809957861217447,NO2
2025-05-16T21:19:00,11.25,191.11400000000003,14.301,16.842,11.376,443.99,12.2,78.3,0.14,0.99,1.36,2,0.7135844918693727,0.2731544637849478,0.013261044345679573,NO2
2025-05-16T21:20:00,11.25,193.644,15.525,15.9915,9.708,444.35,12.2,78.7,0.04,1.09,1.59,2,0.713394385465818,0.27278667482636093,0.013818939707821052,NO2
2025-05-16T21:21:00,11.25,205.535,15.642,18.1125,10.308,445.88,12.2,78.7,0.31,1.47,1.68,2,0.7135664973526853,0.27180102554612234,0.014632477101192374,NO2
2025-05-16T21:22:00,11.25,198.88000000000002,15.012,17.493000000000002,11.76,446.15,12.2,78.6,0.66,1.57,1.98,2,0.7122956732552167,0.27224262817969597,0.015461698565087376,NO2
2025-05-16T21:23:01,11.25,191.35600000000002,14.985,16.674000000000003,10.547999999999998,445.41,12.2,78.8,0.34,1.12,1.26,2,0.7118825372600697,0.2722478209505791,0.015869641789351265,NO2
2025-05-16T21:24:00,11.25,189.893,14.157,17.178,10.392,446.29,12.2,78.9,0.27,1.0,1.24,2,0.7119049134336569,0.27195903894870577,0.016136047617637293,NO2
2025-05-16T21:25:00,11.25,188.21,14.490000000000002,17.85,8.76,446.98,12.2,79.0,0.25,1.11,1.31,2,0.7132171182923297,0.2703020827615181,0.016480798946152227,NO2
2025-05-16T21:26:00,11.25,189.31,14.274,17.524500000000003,11.388,447.76,12.2,78.9,0.24,1.03,1.38,2,0.7126905148816689,0.2706014144584412,0.016708070659889915,NO2
2025-05-16T21:27:00,11.25,194.39200000000002,14.931000000000001,18.049500000000002,10.56,447.92,12.2,78.9,0.25,1.26,1.68,2,0.7127886503471343,0.2701183028583168,0.017093046794548844,NO2
2025-05-16T21:28:00,11.25,218.64700000000002,15.110999999999999,18.7845,10.835999999999999,448.91,12.2,78.9,0.66,1.65,1.78,2,0.7127962665650472,0.26948853642064174,0.017715197014311075,NO2
2025-05-16T21:29:00,11.25,220.91300000000004,14.058,17.0625,11.292,450.16,12.2,78.8,0.48,1.29,1.34,2,0.7120835685845562,0.26984093889448457,0.01807549252095922,NO2
2025-05-16T21:30:00,11.25,225.18100000000004,15.039000000000001,17.472,10.331999999999999,450.7,12.2,78.8,0.8,1.74,1.91,2,0.7118687390489665,0.26940614808610874,0.018725112864924776,NO2
2025-05-16T21:31:00,11.25,243.40800000000002,14.787,17.325,9.852,451.69,12.2,78.9,0.94,2.07,2.4,2,0.7117120557712918,0.2687233259031903,0.0195646183255178,NO2
2025-05-16T21:32:00,11.25,228.37100000000004,15.363000000000001,16.3065,8.088,453.1,12.2,79.0,0.84,1.63,1.78,2,0.7123348607727913,0.2675422217681688,0.020122917459039862,NO2
2025-05-16T21:33:01,11.25,226.74300000000002,15.57,15.4875,9.372,452.0,12.2,78.9,0.64,1.28,1.52,2,0.7121615102392217,0.26740475195800584,0.020433737802772498,NO2
2025-05-16T21:34:02,11.25,269.20300000000003,15.110999999999999,16.296,9.011999999999999,451.35,12.2,78.9,0.45,1.11,1.19,2,0.7125140920929138,0.26687458281149723,0.020611325095588894,NO2
2025-05-16T21:35:02,11.25,349.624,15.578999999999999,16.7265,7.308,451.63,12.2,79.0,0.4,1.39,1.49,2,0.7136855585613093,0.26535303819164835,0.020961403247042272,NO2
2025-05-16T21:36:02,11.25,365.97,16.92,16.4955,7.008,451.87,12.2,79.0,0.45,1.13,1.16,2,0.7149828408315654,0.26386425540989294,0.02115290375854165,NO2
2025-05-16T21:37:02,11.25,326.90900000000005,16.326,16.8,6.755999999999999,452.25,12.2,79.1,0.69,1.37,1.38,2,0.7163294898809371,0.26220134511076626,0.021469165008296594,NO2
2025-05-16T21:38:02,11.25,273.24,15.759000000000002,17.451,6.936,452.54,12.2,79.2,1.32,2.36,2.6,2,0.7173205310423307,0.2603745984791269,0.02230487047854233,NO2
2025-05-16T21:39:01,11.25,250.64600000000004,15.894,18.4905,9.552,452.69,12.2,78.9,1.18,2.13,2.21,2,0.7174981387241698,0.25958551167853866,0.022916349597291615,NO2
2025-05-16T21:40:01,11.25,243.562,16.2,17.787000000000003,8.28,452.53,12.2,78.9,1.05,2.14,2.24,2,0.7180153594321838,0.25844776107694406,0.023536879490872166,NO2
2025-05-16T21:41:02,11.25,245.34400000000002,15.975,17.22,9.756,452.83,12.2,78.9,1.02,2.12,2.22,2,0.7177421688858954,0.25814689521971934,0.024110935894385326,NO2
2025-05-16T21:42:02,11.25,240.48200000000003,15.156,16.926000000000002,9.935999999999998,452.59,12.1,78.7,0.73,1.56,1.59,2,0.717537134826566,0.25808191854797835,0.02438094662545566,NO2
2025-05-16T21:43:02,11.25,230.26300000000003,14.499,16.1385,8.184,451.1,12.1,78.7,1.0,2.23,2.24,2,0.7175982388210532,0.2573896738212996,0.025012087357647206,NO2
2025-05-16T21:44:04,11.25,226.985,14.418,15.876,10.607999999999999,450.39,12.1,78.8,1.65,3.01,3.01,2,0.7163579738460364,0.2576755759348472,0.025966450219116415,NO2
2025-05-16T21:44:59,11.25,226.54500000000002,14.751000000000001,16.212,10.127999999999998,450.15,12.1,78.9,1.23,1.72,1.72,2,0.7158864000454745,0.25784306416811953,0.026270535786405872,NO2
2025-05-16T21:45:59,11.25,233.02400000000003,14.067,15.3825,8.832,450.6,12.1,79.1,0.99,1.78,2.02,2,0.715698557426383,0.2576739727317414,0.02662746984187557,NO2
2025-05-16T21:46:59,11.25,257.708,14.724,14.3535,8.64,450.86,12.1,79.1,0.91,1.77,2.1,2,0.7153436123054612,0.2576633711141889,0.02699301658034998,NO2
2025-05-16T21:48:00,11.25,256.46500000000003,14.544,13.387500000000001,10.092,450.95,12.1,79.2,0.66,1.44,1.54,2,0.7143503001929529,0.25844948047160937,0.02720021933543783,NO2
2025-05-16T21:49:00,11.25,248.03900000000004,15.048,15.0675,7.608,450.98,12.1,79.1,0.73,1.97,2.09,2,0.7145021495081234,0.2578678381432484,0.027630012348628174,NO2
2025-05-16T21:50:00,11.24,247.22500000000002,15.732000000000001,14.6265,8.388,450.49,12.1,78.9,0.87,1.73,1.76,2,0.7143489655438715,0.25771010571276487,0.02794092874336362,NO2
2025-05-16T21:51:00,11.23,245.98200000000003,15.201,16.1175,8.952,450.17,12.1,79.2,0.96,1.88,1.91,2,0.71429676101815,0.25743895006825623,0.028264288913593803,NO2
