DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-05-13T21:09:48,16.09,234.366,12.681000000000001,21.756,14.147999999999998,410.98,16.0,54.4,3.55,6.16,6.45,3,0.6427930011501443,0.25625524448104686,0.10095175436880889,NO2
2025-05-13T21:10:48,16.08,239.38200000000003,12.860999999999999,20.328,18.023999999999997,410.99,15.9,54.6,3.15,5.92,6.4,3,0.6141370628943392,0.28805388166198576,0.09780905544367503,NO2
2025-05-13T21:11:49,16.08,242.704,11.853,20.506500000000003,17.052,411.0,15.9,54.7,3.05,5.54,5.83,3,0.6102030512603329,0.2944839962729307,0.09531295246673642,NO2
2025-05-13T21:12:49,16.07,247.43400000000003,12.564000000000002,22.428,15.011999999999999,411.0,15.9,54.6,3.32,5.77,6.01,3,0.6187569499013569,0.2868065239531092,0.09443652614553391,NO2
2025-05-13T21:13:51,16.02,248.93000000000004,12.636,22.826999999999998,14.196,411.0,15.9,55.1,3.91,6.6,7.33,3,0.6248782536040705,0.2787323549937212,0.09638939140220834,NO2
2025-05-13T21:14:51,16.0,255.09000000000003,13.059,22.543499999999998,14.16,411.0,15.9,54.9,3.38,5.96,6.38,3,0.6295595484836188,0.27416342631431034,0.09627702520207085,NO2
2025-05-13T21:15:51,15.99,248.46800000000002,12.924,22.512000000000004,14.268,411.0,15.9,55.0,3.07,5.6,6.1,3,0.6332040763888196,0.2713614600377352,0.09543446357344526,NO2
2025-05-13T21:16:51,15.98,239.327,12.78,20.7585,16.656,410.59,15.9,55.0,3.44,5.69,5.98,3,0.6300936730094109,0.2748371433121917,0.09506918367839738,NO2
2025-05-13T21:17:46,15.98,231.704,12.411,20.832,15.911999999999999,410.31,15.9,55.1,3.31,5.37,5.68,3,0.6290489845927397,0.27656935552974254,0.09438165987751779,NO2
2025-05-13T21:18:46,15.93,223.42100000000002,12.429,21.168000000000003,15.576,410.73,15.8,55.4,3.16,5.52,6.06,3,0.628803018270238,0.2771842308404494,0.09401275088931263,NO2
2025-05-13T21:19:46,15.9,216.82100000000003,12.285,20.6115,15.312,410.9,15.8,55.3,3.33,5.89,6.63,3,0.6279749346959197,0.2776395879378761,0.09438547736620426,NO2
2025-05-13T21:20:46,15.89,217.11800000000002,11.862,21.525000000000002,15.168,410.97,15.8,55.6,3.61,6.6,7.2,3,0.6276512360963481,0.27697395151023657,0.09537481239341532,NO2
2025-05-13T21:21:46,15.89,211.15600000000003,12.474,21.535500000000003,15.072,410.99,15.8,55.7,3.48,5.88,6.54,3,0.6280341223807124,0.27655723334214727,0.09540864427714028,NO2
2025-05-13T21:22:46,15.89,217.602,12.024,22.6905,13.392,411.08,15.8,56.5,3.25,5.99,6.65,3,0.6305441631928168,0.27392893686231945,0.09552689994486374,NO2
2025-05-13T21:23:47,15.87,219.21900000000002,12.33,23.247,14.46,411.68,15.8,56.5,3.41,5.79,6.01,3,0.6324481456597899,0.2723445806309846,0.09520727370922545,NO2
2025-05-13T21:24:48,15.82,218.40500000000003,11.952,24.6855,13.152000000000001,411.89,15.8,57.0,3.59,5.8,5.87,3,0.6359946429282104,0.2691791041686024,0.09482625290318714,NO2
2025-05-13T21:25:48,15.8,218.27300000000002,11.961,24.612000000000002,13.872,412.08,15.8,57.3,3.83,7.01,7.03,3,0.6378465631081108,0.2666846635920328,0.09546877329985633,NO2
2025-05-13T21:26:48,15.79,216.304,12.411,24.6225,13.248,412.6,15.8,57.4,3.84,6.51,6.77,3,0.640163723089469,0.26414625724638596,0.09569001966414498,NO2
2025-05-13T21:27:48,15.79,221.529,13.14,24.738,12.084,413.32,15.7,57.8,3.87,6.5,6.77,3,0.6429920667294327,0.26104149130648585,0.09596644196408148,NO2
2025-05-13T21:28:47,15.79,236.04900000000004,12.951,23.7405,12.216,415.96,15.7,57.7,3.89,6.61,7.64,3,0.6448826626314293,0.2586950915473377,0.096422245821233,NO2
2025-05-13T21:29:47,15.78,223.157,13.004999999999999,24.2235,9.299999999999999,417.93,15.7,57.7,3.74,6.19,6.63,3,0.6486309958654356,0.25465026300499977,0.09671874112956462,NO2
2025-05-13T21:30:48,15.74,235.07,13.824,25.042500000000004,10.776,418.98,15.7,58.1,3.87,7.05,7.31,3,0.651243522824971,0.2514227098753448,0.09733376729968418,NO2
2025-05-13T21:31:48,15.71,240.69100000000003,13.797,25.462500000000002,9.491999999999999,420.71,15.7,58.3,3.99,6.79,6.87,3,0.6545724162401471,0.24765196182833601,0.09777562193151693,NO2
2025-05-13T21:32:48,15.69,238.96400000000003,13.59,24.6225,8.94,422.19,15.7,58.2,3.88,6.95,7.02,3,0.6574699946499359,0.24411331391516278,0.09841669143490127,NO2
2025-05-13T21:33:48,15.69,231.95700000000002,13.464,24.423000000000002,10.92,422.72,15.7,57.8,3.96,6.39,6.73,3,0.6593705206846531,0.24206137829821825,0.09856810101712865,NO2
