DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-05-15T04:50:30,10.06,129.20600000000002,14.319,16.002000000000002,16.836,421.0,11.0,63.5,1.85,3.73,3.92,2,0.5628672147783484,0.3642179703560778,0.07291481486557373,NO2
2025-05-15T04:51:30,10.06,128.24900000000002,15.048,16.3485,14.939999999999998,421.0,11.0,63.4,1.95,3.46,3.83,2,0.5789036545656899,0.3496002510907704,0.07149609434353968,NO2
2025-05-15T04:52:31,10.06,132.209,14.562,15.603,17.22,421.0,11.0,63.6,2.07,4.39,4.51,2,0.567369145294257,0.35648499559530233,0.07614585911044072,NO2
2025-05-15T04:53:31,10.06,131.758,13.887,15.624000000000002,18.227999999999998,421.0,11.0,63.6,2.06,4.43,4.47,2,0.5585703135600074,0.36325066622293345,0.07817902021705918,NO2
2025-05-15T04:54:31,10.05,126.06,15.129,14.794500000000001,17.088,421.0,11.0,63.4,1.94,4.6,4.61,2,0.5531223886522528,0.3660207035021427,0.08085690784560438,NO2
2025-05-15T04:55:31,10.05,127.281,14.958000000000002,15.246,17.52,421.0,11.0,63.4,1.55,3.78,3.82,2,0.5512836198665034,0.3688776052038186,0.07983877492967793,NO2
2025-05-15T04:56:31,10.04,124.69600000000001,15.065999999999999,15.130500000000001,16.715999999999998,420.5,11.0,63.3,1.51,4.32,4.44,2,0.5502490136980148,0.36899547459160426,0.08075551171038095,NO2
2025-05-15T04:57:31,10.03,127.754,14.382000000000001,14.941500000000001,17.652,420.42,11.0,63.4,1.73,3.62,4.23,2,0.5486290576526338,0.3716521679316303,0.07971877441573594,NO2
2025-05-15T04:58:31,10.02,130.80100000000002,14.931000000000001,13.587,18.264,420.29,11.0,63.4,1.62,3.64,4.27,2,0.54407387318714,0.37666760275916716,0.0792585240536929,NO2
2025-05-15T04:59:31,10.01,131.032,14.589,15.099000000000002,16.944,420.68,11.0,63.6,1.57,3.86,4.34,2,0.5442318747266603,0.37667756785883133,0.07909055741450834,NO2
2025-05-15T05:00:31,9.99,132.858,14.481,14.8785,17.664,420.89,11.0,63.6,1.52,4.29,4.7,2,0.5428241568916765,0.3775648715474102,0.07961097156091326,NO2
2025-05-15T05:01:32,9.97,129.096,14.822999999999999,14.1645,19.116,420.96,11.0,63.5,1.78,4.27,4.41,2,0.5392455566990407,0.3807831328388472,0.07997131046211213,NO2
2025-05-15T05:02:32,9.96,132.33,14.256,14.049000000000001,19.128,420.99,11.1,63.5,1.84,4.17,4.88,2,0.5361453124450203,0.3836954285601335,0.08015925899484629,NO2
2025-05-15T05:03:33,9.96,135.00300000000001,15.138,14.091000000000001,18.023999999999997,421.0,11.0,63.7,1.88,4.19,4.42,2,0.5344532374399059,0.3850692288566207,0.08047753370347337,NO2
2025-05-15T05:04:33,9.96,139.55700000000002,15.318,14.5005,17.052,421.0,11.1,63.6,1.73,3.7,4.15,2,0.5345533222844994,0.38525435474896474,0.08019232296653588,NO2
2025-05-15T05:05:33,9.96,134.76100000000002,15.003000000000002,14.679,17.172,421.46,11.0,63.8,1.77,4.57,5.05,2,0.5341603306043416,0.3849465496524707,0.08089311974318765,NO2
2025-05-15T05:06:33,9.96,131.054,14.562,14.185500000000001,17.568,421.81,11.0,63.8,1.83,4.26,4.5,2,0.5332437645934631,0.3855352049204873,0.08122103048604958,NO2
2025-05-15T05:07:33,9.96,132.264,14.661,14.8785,16.356,422.58,11.1,63.8,1.88,3.49,3.57,2,0.5343293001969119,0.38493452607752826,0.08073617372555973,NO2
2025-05-15T05:08:28,9.96,132.561,14.247,14.007,16.26,422.84,11.1,63.8,1.89,3.14,3.29,2,0.5347889645505568,0.38510764716677415,0.08010338828266905,NO2
2025-05-15T05:09:28,9.96,130.28400000000002,15.264000000000001,14.406,16.128,422.94,11.1,63.8,1.79,3.04,3.43,2,0.5356761927163802,0.3849328986231734,0.07939090866044632,NO2
2025-05-15T05:10:28,9.96,131.34,14.715000000000002,14.7315,16.272,422.98,11.1,63.9,1.98,3.62,3.99,2,0.5363644652075764,0.3844366529883308,0.07919888180409282,NO2
2025-05-15T05:11:29,9.96,128.227,14.094000000000001,15.309000000000001,15.815999999999999,422.99,11.1,63.9,1.7,3.29,3.46,2,0.5378478114550574,0.383446248584209,0.07870593996073355,NO2
2025-05-15T05:12:29,9.96,129.052,14.706,14.227500000000001,17.88,423.0,11.1,64.0,1.67,4.07,4.13,2,0.5369600176699815,0.38417722959799194,0.07886275273202652,NO2
2025-05-15T05:13:31,9.96,132.52800000000002,14.958000000000002,14.91,16.343999999999998,423.0,11.1,63.9,1.84,3.98,4.34,2,0.537438401682115,0.38359344469060835,0.07896815362727667,NO2
2025-05-15T05:14:31,9.96,130.54800000000003,15.084000000000001,14.889000000000001,16.068,423.0,11.1,64.0,1.61,3.7,3.82,2,0.5381200116203043,0.3830012995930201,0.0788786887866756,NO2
2025-05-15T05:15:31,9.99,131.538,15.183000000000002,15.7605,15.552,423.0,11.1,64.0,1.4,2.86,3.02,2,0.5399088995190561,0.3819590086746049,0.078132091806339,NO2
2025-05-15T05:16:31,10.02,133.848,14.940000000000001,15.414,16.2,423.0,11.1,63.9,1.73,3.55,4.05,2,0.5407802102979141,0.38130827562110214,0.07791151408098378,NO2
2025-05-15T05:17:31,10.03,132.95700000000002,14.076,15.5295,16.331999999999997,423.53,11.1,63.9,1.48,3.61,3.85,2,0.5415779107787763,0.3806954413724923,0.07772664784873144,NO2
2025-05-15T05:18:32,10.04,133.606,14.04,15.592500000000001,16.224,423.84,11.1,63.9,1.41,3.45,3.97,2,0.5424627802926795,0.3800853294512757,0.0774518902560448,NO2
2025-05-15T05:19:32,10.05,136.092,14.76,15.7185,17.4,423.94,11.1,63.8,1.47,3.86,4.98,2,0.5427305799788794,0.3798988417266015,0.07737057829451909,NO2
2025-05-15T05:20:32,10.06,152.361,14.463000000000001,15.634500000000001,15.443999999999999,423.98,11.2,63.8,1.59,3.99,4.45,2,0.5436584823073065,0.37885141302344205,0.07749010466925138,NO2
2025-05-15T05:21:32,10.06,190.3,14.625,16.1175,15.899999999999999,424.64,11.2,63.7,1.75,4.28,4.58,2,0.5445061275210732,0.37779041569112615,0.07770345678780063,NO2
2025-05-15T05:22:32,10.06,196.15200000000002,15.507000000000001,15.981000000000002,15.66,425.37,11.2,63.6,1.41,3.54,4.26,2,0.5455683336817947,0.3769213064521865,0.07751035986601879,NO2
2025-05-15T05:23:32,10.06,168.90500000000003,15.939000000000002,15.2355,14.831999999999999,425.75,11.2,63.5,1.54,3.15,3.71,2,0.5466300797040184,0.37615104207759786,0.07721887821838366,NO2
2025-05-15T05:24:32,10.06,172.095,16.092,15.592500000000001,15.335999999999999,426.68,11.2,63.7,2.14,4.57,4.86,2,0.547176348637937,0.37517646698444784,0.07764718437761516,NO2
2025-05-15T05:25:32,10.06,205.359,16.218,14.521500000000001,15.419999999999998,428.12,11.2,63.7,1.59,3.66,3.9,2,0.5474508470223299,0.3748886531112958,0.07766049986637422,NO2
2025-05-15T05:26:33,10.09,194.26000000000002,15.993,15.5715,15.264,428.23,11.3,63.7,2.02,4.61,4.69,2,0.5479486116517285,0.3739719160201472,0.07807947232812434,NO2
2025-05-15T05:27:33,10.13,162.261,14.949,15.886500000000002,14.28,427.46,11.3,63.4,2.01,4.78,5.3,2,0.548827108660797,0.3725911277910221,0.07858176354818094,NO2
2025-05-15T05:28:33,10.15,158.64200000000002,14.553000000000003,15.1095,16.668,426.43,11.3,63.2,2.0,4.36,4.53,2,0.5486949497212446,0.37249869126355833,0.07880635901519716,NO2
2025-05-15T05:29:34,10.15,153.72500000000002,14.940000000000001,15.036000000000001,16.692,425.5,11.3,63.1,1.74,4.43,4.48,2,0.5485122489920413,0.3724312609266715,0.07905649008128725,NO2
2025-05-15T05:30:34,10.16,150.10600000000002,15.138,15.183000000000002,16.823999999999998,425.05,11.4,62.9,1.79,3.85,3.87,2,0.5485152124752731,0.37247034424965897,0.07901444327506792,NO2
2025-05-15T05:31:34,10.16,145.42,15.534000000000002,14.994,15.564,424.61,11.4,62.7,1.55,3.55,3.95,2,0.5488932314710383,0.3721993270140338,0.07890744151492787,NO2
2025-05-15T05:32:34,10.16,139.48000000000002,14.976,15.3195,15.143999999999998,423.8,11.4,62.9,1.45,3.49,4.31,2,0.5495157313956687,0.3717096284436314,0.07877464016069988,NO2
2025-05-15T05:33:34,10.16,135.839,15.390000000000002,14.847000000000001,15.408,423.77,11.4,62.6,1.3,2.76,3.1,2,0.5500442741746076,0.37159803989643114,0.07835768592896131,NO2
2025-05-15T05:34:34,10.2,133.419,14.940000000000001,15.246,16.139999999999997,423.27,11.4,62.4,1.27,2.74,2.85,2,0.5504999980103158,0.3716040958941881,0.07789590609549608,NO2
2025-05-15T05:35:35,10.23,133.03400000000002,15.309000000000001,15.393,16.896,423.1,11.4,62.5,1.64,3.84,3.87,2,0.5505173855676301,0.3716187005414776,0.07786391389089226,NO2
2025-05-15T05:36:35,10.25,133.287,14.715000000000002,15.120000000000001,17.352,423.44,11.4,62.7,1.73,4.05,4.1,2,0.5502678538563204,0.371815628667027,0.07791651747665268,NO2
2025-05-15T05:37:35,10.25,132.275,15.390000000000002,15.4245,15.768,423.15,11.4,62.6,1.57,4.09,4.6,2,0.5505335605887699,0.37144413068545046,0.0780223087257797,NO2
2025-05-15T05:38:35,10.26,131.439,14.490000000000002,15.372000000000002,16.043999999999997,423.05,11.5,62.5,1.77,4.39,5.06,2,0.5506324154002646,0.3711361029735099,0.07823148162622544,NO2
2025-05-15T05:39:34,10.26,128.172,14.553000000000003,14.794500000000001,16.727999999999998,423.02,11.5,62.5,1.73,3.72,4.36,2,0.5505167497941322,0.3712926220957724,0.07819062811009535,NO2
2025-05-15T05:40:34,10.26,127.77600000000001,14.921999999999999,15.435,16.439999999999998,422.95,11.5,62.5,1.48,3.71,4.24,2,0.5506850851173823,0.371193305367107,0.07812160951551073,NO2
2025-05-15T05:41:34,10.26,127.039,14.949,15.6555,16.968,422.98,11.5,62.4,1.73,4.08,4.45,2,0.5507113138563712,0.37113036794151416,0.07815831820211463,NO2
2025-05-15T05:42:34,10.29,128.755,15.615000000000002,15.204,17.316,422.54,11.5,62.3,1.49,3.27,3.47,2,0.5506853941254757,0.371393815846595,0.0779207900279294,NO2
2025-05-15T05:43:35,10.32,130.823,15.237,15.466500000000002,17.328,422.19,11.5,62.4,1.48,4.2,4.52,2,0.5505455740296811,0.37145464673370987,0.07799977923660911,NO2
2025-05-15T05:44:36,10.34,128.579,14.625,16.0545,16.08,422.07,11.5,62.2,1.57,4.2,4.74,2,0.5508679867574239,0.37104695542295724,0.07808505781961893,NO2
2025-05-15T05:45:36,10.35,127.787,15.515999999999998,16.254,15.803999999999998,421.57,11.5,62.2,1.69,3.37,3.61,2,0.5514636073136558,0.37064737480299137,0.07788901788335274,NO2
2025-05-15T05:46:36,10.35,130.031,15.273,15.4875,17.376,421.2,11.5,62.2,1.82,3.99,4.07,2,0.5513539276110655,0.37075302067141935,0.07789305171751514,NO2
2025-05-15T05:47:36,10.36,131.318,15.903000000000002,15.970500000000001,16.944,420.99,11.6,62.1,1.34,3.24,3.27,2,0.5516212915415005,0.3707336543078463,0.07764505415065309,NO2
2025-05-15T05:48:36,10.36,132.198,14.859000000000002,15.498000000000001,17.268,421.0,11.6,62.3,1.47,3.19,3.19,2,0.5516894922494155,0.370907516767373,0.07740299098321149,NO2
2025-05-15T05:49:36,10.36,137.126,15.237,15.2355,15.696,421.0,11.6,62.2,1.36,3.44,3.67,2,0.5519618738908006,0.370733450831051,0.07730467527814833,NO2
2025-05-15T05:50:37,10.36,147.52100000000002,14.706,15.183000000000002,14.868,421.0,11.6,62.3,1.32,4.11,4.39,2,0.5522571478531528,0.3703021983807479,0.07744065376609928,NO2
2025-05-15T05:51:37,10.38,157.32200000000003,14.751000000000001,14.794500000000001,15.072,421.13,11.6,62.3,1.77,4.0,4.09,2,0.5524194191941822,0.3700292778572355,0.07755130294858222,NO2
2025-05-15T05:52:37,10.42,148.203,15.174,14.9835,16.476,421.7,11.6,62.3,1.32,3.26,3.29,2,0.5524803933728549,0.37012801835226894,0.07739158827487608,NO2
2025-05-15T05:53:37,10.44,151.91,15.003000000000002,14.9625,19.224,421.49,11.6,62.2,1.37,2.91,2.92,2,0.5520617909108031,0.37087728506589457,0.07706092402330235,NO2
2025-05-15T05:54:38,10.45,159.45600000000002,14.769,15.624000000000002,16.8,421.17,11.6,62.2,1.75,3.54,3.55,2,0.5521778722874695,0.3708644405189907,0.07695768719353982,NO2
