DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-06-13T08:37:11,15.05,112.277,14.832,12.5475,16.523999999999997,409.04,15.8,55.8,0.9,2.46,2.69,2,0.5207863061215553,0.4224026064929673,0.05681108738547745,NO2
2025-06-13T08:38:11,15.08,110.59400000000002,14.921999999999999,12.5265,16.956,409.37,15.8,55.8,0.97,2.4,2.47,2,0.5180608575320816,0.4260679568701833,0.05587118559773505,NO2
2025-06-13T08:39:11,15.09,112.706,14.292000000000002,12.3795,16.523999999999997,410.13,15.8,56.0,1.02,2.04,2.26,2,0.519522855626584,0.42722317335105514,0.053253971022360916,NO2
2025-06-13T08:40:11,15.1,110.16500000000002,14.940000000000001,12.243,17.328,410.69,15.8,55.8,1.21,2.42,2.49,2,0.515750105518703,0.4304310084893819,0.05381888599191502,NO2
2025-06-13T08:41:11,15.11,109.70300000000002,14.715000000000002,13.293000000000001,15.828,411.47,15.8,56.0,1.0,2.11,2.48,2,0.5224424934184281,0.42481214765768166,0.05274535892389029,NO2
2025-06-13T08:42:11,15.16,112.893,14.868,13.534500000000001,15.924,411.81,15.8,56.0,1.29,2.36,2.86,2,0.5269669981769969,0.4202019282112174,0.052831073611785746,NO2
2025-06-13T08:43:07,15.18,114.04800000000002,14.589,11.434500000000002,18.419999999999998,411.63,15.8,55.9,1.09,1.95,2.17,2,0.5201845650501022,0.42802444115578114,0.051790993794116585,NO2
2025-06-13T08:44:07,15.19,114.631,15.363000000000001,11.6235,17.184,411.22,15.9,55.7,1.03,2.1,2.73,2,0.5173818302452332,0.4310460010451345,0.05157216870963228,NO2
2025-06-13T08:45:07,15.2,112.046,14.607000000000001,12.159,15.323999999999998,410.73,15.9,55.7,0.91,1.82,2.19,2,0.5195299205878188,0.4296104722853734,0.0508596071268078,NO2
2025-06-13T08:46:08,15.22,119.614,14.337,13.387500000000001,15.024,410.26,15.9,55.6,0.89,2.04,2.21,2,0.5238826700722972,0.42556873796087025,0.050548591966832625,NO2
2025-06-13T08:47:08,15.27,119.009,14.229000000000001,13.4715,15.372,410.38,15.9,55.5,1.41,2.35,2.41,2,0.526821428107824,0.4223190779753786,0.05085949391679748,NO2
2025-06-13T08:48:08,15.29,119.977,14.652000000000001,11.9595,17.447999999999997,410.78,15.9,55.3,1.5,2.42,2.57,2,0.5243329376368899,0.42437834443144035,0.05128871793166972,NO2
2025-06-13T08:49:08,15.29,121.34100000000001,14.670000000000002,12.316500000000001,17.76,410.63,15.9,54.9,1.56,2.39,2.49,2,0.5224838498949226,0.4260068225266827,0.051509327578394735,NO2
2025-06-13T08:50:08,15.29,116.556,14.562,11.424000000000001,17.532,410.22,15.9,54.8,1.2,2.3,2.59,2,0.5199196787627636,0.4283642346235757,0.051716086613660714,NO2
2025-06-13T08:51:08,15.32,123.76100000000001,15.426,13.8495,15.36,410.66,15.9,55.2,1.11,2.02,2.11,2,0.5231201329369892,0.42555297643367407,0.051326890629336736,NO2
2025-06-13T08:52:08,15.36,119.99900000000001,14.634000000000002,13.314,16.284,410.88,15.9,55.1,1.22,2.28,2.58,2,0.5242687628208786,0.4243910001915474,0.05134023698757399,NO2
2025-06-13T08:53:08,15.38,120.10900000000001,15.327000000000002,14.196,17.447999999999997,410.96,15.9,55.3,1.24,2.27,2.45,2,0.5253904668013771,0.42347145770106087,0.05113807549756203,NO2
2025-06-13T08:54:09,15.39,123.54100000000001,15.3,15.2985,15.504,410.99,16.0,55.3,1.4,2.43,2.52,2,0.5289223483919311,0.4199129640683265,0.05116468753974244,NO2
2025-06-13T08:55:09,15.39,126.027,15.507000000000001,13.692,18.264,410.99,15.9,55.3,1.14,2.07,2.1,2,0.5286882859108579,0.4205444475620138,0.05076726652712826,NO2
2025-06-13T08:56:09,15.39,132.209,14.940000000000001,13.020000000000001,17.232,411.0,15.9,55.6,0.98,1.99,2.0,2,0.5285658890474598,0.4209726694347381,0.05046144151780209,NO2
2025-06-13T08:57:09,15.4,124.718,14.715000000000002,12.2745,17.568,411.0,16.0,56.1,0.97,2.26,2.41,2,0.5273948880220518,0.42208795126328574,0.0505171607146625,NO2
2025-06-13T08:58:09,15.45,119.977,15.228000000000002,14.2695,15.384,410.59,16.0,55.8,1.25,2.38,2.49,2,0.5293590653154547,0.42001671459096934,0.050624220093575964,NO2
2025-06-13T08:59:10,15.48,123.926,17.865000000000002,17.6505,12.347999999999999,410.79,16.0,55.7,1.36,2.18,2.35,2,0.535853265723297,0.41374965951309184,0.050397074763611244,NO2
2025-06-13T09:00:10,15.49,126.87400000000001,17.865000000000002,19.488,9.024,410.93,16.0,55.5,1.32,2.4,2.45,2,0.5449767856769474,0.40461815321114114,0.050405061111911426,NO2
2025-06-13T09:01:10,15.49,124.52000000000001,17.802000000000003,17.787000000000003,12.299999999999999,410.97,16.1,54.8,1.1,2.34,2.35,2,0.5502905027791131,0.399374427455578,0.05033506976530888,NO2
2025-06-13T09:02:10,15.49,124.44300000000001,16.767,15.7605,13.596,410.99,16.1,54.5,1.17,2.44,2.55,2,0.5530093971636211,0.39654049638054606,0.05045010645583289,NO2
2025-06-13T09:03:11,15.54,116.21500000000002,15.687,14.7105,14.027999999999999,411.0,16.1,54.9,1.2,2.58,3.0,2,0.5545287244479634,0.3947441105181789,0.050727165033857706,NO2
2025-06-13T09:04:11,15.57,116.688,15.254999999999999,13.7025,14.604,410.63,16.1,54.7,1.07,2.07,2.47,2,0.5552286898376587,0.3941284413364381,0.050642868825903145,NO2
2025-06-13T09:05:11,15.58,118.98700000000001,14.868,13.146,14.1,410.22,16.2,54.8,1.03,2.54,2.67,2,0.5555724471277268,0.39345367381626595,0.0509738790560073,NO2
2025-06-13T09:06:11,15.59,117.09500000000001,14.814000000000002,12.663,15.264,410.08,16.2,54.5,1.31,2.47,2.51,2,0.5550885090147932,0.39369386108846016,0.051217629896746615,NO2
2025-06-13T09:07:11,15.61,126.126,14.976,12.505500000000001,16.224,410.03,16.2,54.5,1.1,2.32,2.66,2,0.5541699482945874,0.39451715764969364,0.05131289405571891,NO2
2025-06-13T09:08:11,15.66,137.104,14.418,12.3795,15.768,410.12,16.2,54.6,0.96,2.16,2.48,2,0.5534965840681108,0.39518195478259227,0.05132146114929698,NO2
2025-06-13T09:09:11,15.68,143.132,14.58,13.429499999999999,15.815999999999999,410.16,16.2,54.7,0.94,2.28,2.39,2,0.5533802147044766,0.3952808428979151,0.05133894239760825,NO2
2025-06-13T09:10:11,15.69,134.827,15.102000000000002,11.4765,18.348,410.12,16.2,54.4,0.95,2.01,2.17,2,0.5512760629175294,0.3975151104493327,0.0512088266331379,NO2
2025-06-13T09:11:11,15.69,124.89400000000002,14.499,10.4475,19.2,410.04,16.3,54.6,0.98,2.16,2.21,2,0.5483527118417654,0.4004384521413152,0.051208836016919466,NO2
2025-06-13T09:12:12,15.74,122.089,14.706,10.636500000000002,17.016,410.02,16.3,54.2,0.99,2.19,2.33,2,0.5465121104394127,0.4021933867084479,0.05129450285213938,NO2
2025-06-13T09:13:12,15.77,120.43900000000001,14.877,11.5815,15.684,410.01,16.3,53.9,1.08,2.36,2.4,2,0.545683901463804,0.40284780220340627,0.051468296332789744,NO2
2025-06-13T09:14:13,15.78,118.54700000000001,14.157,11.97,16.932,410.0,16.3,53.6,1.07,2.16,2.17,2,0.5446993357075895,0.4038461645856905,0.05145449970671994,NO2
2025-06-13T09:15:13,15.79,112.12300000000002,15.237,10.6785,17.904,410.0,16.3,53.6,1.06,2.46,2.46,2,0.5426976473919206,0.4056559331317806,0.05164641947629877,NO2
2025-06-13T09:16:13,15.84,112.38700000000001,15.290999999999999,11.7285,16.619999999999997,409.55,16.4,53.6,1.21,2.44,2.44,2,0.5417390301506797,0.4064566216622307,0.0518043481870896,NO2
2025-06-13T09:17:13,15.87,111.85900000000001,14.787,11.318999999999999,15.623999999999999,409.37,16.4,53.7,1.28,2.47,2.47,2,0.5409612399357488,0.40701419393162536,0.05202456613262578,NO2
2025-06-13T09:18:13,15.88,115.20300000000002,14.534999999999998,11.791500000000001,16.692,409.75,16.4,53.3,1.61,2.75,3.13,2,0.5399988693602854,0.40767909972837585,0.052322030911338725,NO2
2025-06-13T09:19:14,15.88,121.18700000000001,14.985,12.096,16.884,409.91,16.4,53.5,1.84,3.2,3.33,2,0.5390245720133158,0.408162973997951,0.05281245398873327,NO2
2025-06-13T09:20:14,15.93,115.96200000000002,14.895000000000001,11.991,16.715999999999998,409.97,16.4,53.8,1.3,2.48,2.51,2,0.538303882945466,0.4087614209831213,0.05293469607141262,NO2
2025-06-13T09:21:14,15.96,118.56900000000002,14.571000000000002,12.915000000000001,13.872,409.99,16.5,54.0,1.1,2.14,2.15,2,0.5389727016497301,0.40810001291312675,0.0529272854371432,NO2
2025-06-13T09:22:14,15.98,117.117,14.490000000000002,12.369,13.872,410.0,16.5,53.2,1.03,2.39,2.4,2,0.5393187279897154,0.40761614367966825,0.05306512833061641,NO2
2025-06-13T09:23:14,16.03,112.86,14.634000000000002,10.804499999999999,16.464,410.0,16.6,52.8,0.99,2.63,2.82,2,0.5381836144996466,0.4085084834339251,0.0533079020664283,NO2
2025-06-13T09:24:14,16.06,116.501,14.706,10.9725,17.003999999999998,410.0,16.6,52.5,1.0,2.25,2.31,2,0.5371033682125079,0.4095520565841848,0.05334457520330725,NO2
2025-06-13T09:25:14,16.08,110.077,14.544,11.508000000000001,16.26,410.0,16.7,52.7,1.09,2.34,2.36,2,0.5364635654813561,0.41011988770348495,0.05341654681515898,NO2
2025-06-13T09:26:14,16.14,107.26100000000001,14.625,12.3375,14.904,410.0,16.7,53.1,1.09,2.5,2.51,2,0.5365051429182878,0.40993866276525737,0.053556194316454864,NO2
2025-06-13T09:27:15,16.16,111.254,14.355,12.232500000000002,14.843999999999998,410.0,16.8,52.4,1.05,2.21,2.25,2,0.5365922410162695,0.40983577571375507,0.05357198326997546,NO2
2025-06-13T09:28:15,16.22,109.50500000000001,15.192,11.980500000000001,16.32,410.0,16.9,52.4,0.86,1.75,1.78,2,0.5362991369168385,0.4103364887569449,0.05336437432621665,NO2
2025-06-13T09:29:15,16.26,108.185,15.129,11.434500000000002,15.707999999999998,410.0,16.9,52.2,1.04,2.07,2.08,2,0.5359004641008989,0.4107633974828494,0.05333613841625174,NO2
2025-06-13T09:30:15,16.32,115.456,15.696000000000002,10.983,17.904,410.0,17.0,51.6,1.01,2.27,2.28,2,0.534743094792315,0.4119037420087701,0.05335316319891486,NO2
2025-06-13T09:31:15,16.36,115.016,15.543,9.870000000000001,19.92,410.0,17.0,51.3,0.91,2.17,2.39,2,0.5327464174694142,0.41392924880599863,0.05332433372458714,NO2
2025-06-13T09:32:15,16.4,116.61100000000002,14.643,11.193000000000001,17.34,410.35,17.1,51.6,1.01,2.21,2.4,2,0.5319099754213028,0.41476720370610987,0.05332282087258732,NO2
2025-06-13T09:33:15,16.45,111.34200000000001,13.878,11.361,15.312,410.77,17.1,51.2,1.05,2.44,2.51,2,0.5315998713356073,0.41494712294965064,0.05345300571474202,NO2
2025-06-13T09:34:15,16.5,108.38300000000001,14.427000000000001,12.4425,14.243999999999998,410.11,17.3,51.7,1.37,2.63,2.65,2,0.5318813900818535,0.4144837501626405,0.053634859755505956,NO2
2025-06-13T09:35:16,16.55,106.16100000000002,14.31,11.9595,14.687999999999999,408.81,17.3,51.3,1.12,2.21,2.34,2,0.5319766725664428,0.414361830614881,0.05366149681867622,NO2
2025-06-13T09:36:16,16.61,105.435,13.941,12.453,13.847999999999999,408.28,17.4,51.2,1.06,2.14,2.18,2,0.5324398397564146,0.41389781671183,0.05366234353175538,NO2
2025-06-13T09:37:16,16.66,117.52400000000002,13.914000000000001,12.232500000000002,12.984,408.1,17.6,50.6,1.07,2.46,2.48,2,0.5329483493574395,0.41324414095592016,0.05380750968664032,NO2
2025-06-13T09:38:16,16.73,105.34700000000001,14.391,12.4425,13.656,407.63,17.7,50.7,1.22,2.52,3.04,2,0.5333460861852752,0.4127070052805738,0.053946908534150885,NO2
2025-06-13T09:39:16,16.8,109.846,14.085,11.6235,14.856,407.22,17.8,50.3,1.07,2.04,2.55,2,0.533305038411544,0.4127791420271029,0.05391581956135315,NO2
2025-06-13T09:40:15,16.85,107.602,14.4,12.096,13.860000000000001,406.85,18.0,50.4,1.02,2.08,2.32,2,0.5336205384130314,0.41247491673270836,0.05390454485426025,NO2
2025-06-13T09:41:15,16.92,109.83500000000001,14.661,10.7415,14.136,406.3,18.1,49.0,1.05,2.23,2.63,2,0.5334253263977679,0.4125878252023569,0.05398684839987524,NO2
2025-06-13T09:42:15,16.99,103.554,14.175,10.100999999999999,15.647999999999998,406.11,18.2,49.0,0.67,1.6,1.74,2,0.5328419331741167,0.4133143969250754,0.05384366990080796,NO2
2025-06-13T09:43:15,17.04,100.99100000000001,14.256,9.7545,16.26,406.2,18.4,48.6,0.98,1.69,1.9,2,0.5320258194846088,0.4142409051289875,0.0537332753864037,NO2
2025-06-13T09:44:15,17.11,94.73200000000001,14.616,10.216500000000002,15.564,406.22,18.5,48.3,1.09,1.9,2.04,2,0.5314713957185465,0.41483476522742413,0.05369383905402932,NO2
2025-06-13T09:45:17,17.16,97.59200000000001,13.779,9.597000000000001,16.74,406.73,18.6,48.5,1.11,1.97,2.01,2,0.5304994751755413,0.41582578725979963,0.053674737564659104,NO2
2025-06-13T09:46:17,17.22,93.03800000000001,13.356,11.55,14.687999999999999,406.9,18.7,48.6,1.04,2.12,2.14,2,0.5304982002778447,0.4158202229396422,0.05368157678251309,NO2
2025-06-13T09:47:17,17.29,93.962,14.121,10.920000000000002,15.527999999999999,407.13,18.8,47.7,1.19,2.23,2.24,2,0.5301327291879592,0.41614049264452146,0.053726778167519335,NO2
2025-06-13T09:48:17,17.33,94.655,14.463000000000001,10.5315,16.104,407.69,18.9,47.4,1.11,1.65,1.65,2,0.5296571180476817,0.41675244200248407,0.05359043994983422,NO2
2025-06-13T09:49:17,17.4,93.90700000000001,14.715000000000002,10.689,16.452,407.89,18.9,47.2,1.04,1.78,2.46,2,0.5291479081912965,0.4173661167725845,0.05348597503611894,NO2
2025-06-13T09:50:12,17.43,94.01700000000001,14.508000000000001,10.9515,15.456,407.96,19.0,47.2,0.94,1.55,1.79,2,0.5289513756567399,0.41772378683780365,0.053324837505456475,NO2
2025-06-13T09:51:13,17.5,91.641,13.968,10.909500000000001,16.368,407.83,19.1,47.3,1.01,1.73,1.97,2,0.5285474247014026,0.41824655167924096,0.053206023619356405,NO2
2025-06-13T09:52:13,17.53,89.683,14.022,11.7495,13.596,407.35,19.1,47.4,0.95,1.87,1.99,2,0.5288669370928085,0.41797511776980784,0.0531579451373837,NO2
2025-06-13T09:53:13,17.59,84.42500000000001,13.932,11.046,14.208,407.23,19.2,47.4,1.22,2.23,2.35,2,0.5288219154905035,0.4179513689281895,0.05322671558130693,NO2
2025-06-13T09:54:13,17.63,90.893,14.769,10.416,13.835999999999999,407.66,19.3,46.4,1.12,2.14,2.18,2,0.5286949469769079,0.4180119481637215,0.05329310485937063,NO2
2025-06-13T09:55:19,17.7,98.85700000000001,14.966999999999999,10.825500000000002,13.943999999999999,407.89,19.3,46.2,1.07,2.18,2.26,2,0.5286510269228113,0.4179933676985072,0.053355605378681434,NO2
2025-06-13T09:56:14,17.73,100.85900000000001,14.534999999999998,10.416,14.712,407.96,19.3,46.3,1.19,1.84,1.87,2,0.5284217872513547,0.4182600622627169,0.0533181504859284,NO2
2025-06-13T09:57:14,17.8,92.49900000000001,14.966999999999999,9.691500000000001,14.376,407.99,19.3,46.0,0.95,1.74,1.74,2,0.5280883313841018,0.4186316660626092,0.05328000255328894,NO2
2025-06-13T09:58:14,17.83,88.66,13.959,10.290000000000001,13.908,407.99,19.4,46.1,0.98,1.9,1.9,2,0.5279678624107702,0.4187537025323216,0.053278435056908276,NO2
2025-06-13T09:59:14,17.89,82.44500000000001,14.445,9.765,15.0,408.0,19.4,45.6,0.99,1.99,1.99,2,0.5275192646630558,0.4191831349587426,0.05329760037820165,NO2
