DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-06-09T22:09:07,17.17,299.475,11.709,22.2075,10.2,425.63,16.5,64.1,2.4,4.61,4.72,3,0.7161816458705899,0.2014015332223175,0.08241682090709271,NO2
2025-06-09T22:10:07,17.15,291.9510000000001,11.628,21.336000000000002,11.147999999999998,425.84,16.5,64.1,2.33,4.39,4.42,3,0.7067794523274129,0.21222417892948553,0.08099636874310161,NO2
2025-06-09T22:11:07,17.09,286.80300000000005,11.565,21.966,9.504,425.94,16.4,64.3,2.46,4.36,4.38,3,0.7135354626104137,0.2057850792982773,0.080679458091309,NO2
2025-06-09T22:12:07,17.07,294.558,12.267000000000001,20.790000000000003,9.78,426.79,16.4,64.4,2.3,4.43,4.56,3,0.7129360924980568,0.20557236693427985,0.08149154056766335,NO2
2025-06-09T22:13:08,17.06,298.08900000000006,13.05,20.9055,10.223999999999998,427.57,16.4,64.5,2.26,4.42,4.47,3,0.7115291729178032,0.20672881868827137,0.0817420083939255,NO2
2025-06-09T22:14:08,17.01,318.52700000000004,12.258,21.4515,9.144,427.85,16.4,64.4,2.57,4.54,4.56,3,0.7138216714245569,0.2038778701656076,0.08230045840983548,NO2
2025-06-09T22:15:08,16.98,314.809,12.222,21.703500000000002,11.184,427.95,16.3,64.8,2.61,4.81,5.16,3,0.7110643958188567,0.20617334640802631,0.08276225777311692,NO2
2025-06-09T22:16:08,16.97,301.389,11.565,21.630000000000003,11.892,427.91,16.3,64.9,2.58,4.89,5.03,3,0.7075298382001916,0.20932072700042398,0.08314943479938448,NO2
2025-06-09T22:17:08,16.91,285.23,11.879999999999999,22.155,11.796,427.39,16.3,65.2,2.67,5.71,5.95,3,0.7043632273277856,0.2108181922219478,0.08481858045026666,NO2
2025-06-09T22:18:08,16.88,274.98900000000003,12.069,22.480500000000003,10.452,427.14,16.3,65.5,2.86,5.36,5.72,3,0.7045118745304847,0.2097912459966744,0.08569687947284085,NO2
