DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-05-21T11:27:32,19.03,228.25000000000003,13.068,7.056,23.616,422.74,19.0,40.8,1.83,2.49,2.5,2,0.30608304637192235,0.6336722349939933,0.06024471863408441,O3
2025-05-21T11:28:32,19.03,224.895,13.068,6.93,21.54,422.91,18.9,40.9,1.4,2.29,2.3,2,0.31375316976933665,0.6264383487996852,0.05980848143097816,O3
2025-05-21T11:29:32,19.03,221.452,12.672,8.988000000000001,19.595999999999997,422.97,19.0,41.1,1.04,1.77,1.93,2,0.3447156191934981,0.6004872072558098,0.05479717355069205,O3
2025-05-21T11:30:32,19.03,218.394,12.735000000000001,9.870000000000001,18.54,423.19,19.0,40.9,0.92,1.76,2.03,2,0.36931554076444056,0.5785986794805993,0.05208577975496011,O3
2025-05-21T11:31:33,19.04,255.651,13.509,7.3500000000000005,19.595999999999997,423.17,19.0,40.4,0.83,1.64,1.72,2,0.36772974996494645,0.5815255629757269,0.05074468705932668,O3
2025-05-21T11:32:33,19.08,294.382,13.923,7.098,22.344,421.91,19.0,40.5,0.95,1.47,1.5,2,0.36090840920058453,0.5905072954786414,0.04858429532077399,O3
2025-05-21T11:33:33,19.11,272.86600000000004,14.04,10.290000000000001,20.676,421.32,19.0,41.4,0.98,1.44,1.63,2,0.3717640510117962,0.5819584415112042,0.04627750747699949,O3
2025-05-21T11:34:30,19.12,303.51200000000006,14.058,12.505500000000001,16.331999999999997,423.14,19.1,41.2,0.99,2.1,2.16,2,0.39239723463086223,0.5609295757022378,0.046673189666899914,O3
2025-05-21T11:35:30,19.13,282.90900000000005,14.589,11.865000000000002,15.468,424.05,19.1,40.8,1.23,2.19,2.2,2,0.40728317767025374,0.5452284424162942,0.04748837991345214,O3
2025-05-21T11:36:30,19.18,265.87,12.870000000000001,11.098500000000001,17.387999999999998,424.02,19.1,40.9,1.14,2.32,2.33,2,0.4148056674902208,0.5368389084386923,0.04835542407108688,O3
2025-05-21T11:37:30,19.21,264.11,13.14,11.9175,16.619999999999997,423.62,19.2,40.8,1.04,2.51,2.51,2,0.42347303792053154,0.5271288326744238,0.049398129405044684,O3
2025-05-21T11:38:30,19.23,262.38300000000004,12.618,10.111500000000001,19.679999999999996,423.33,19.2,40.7,0.99,1.54,1.84,2,0.4246676329347639,0.526983127249638,0.04834923981559809,O3
2025-05-21T11:39:33,19.29,271.172,12.816,7.9799999999999995,20.063999999999997,423.1,19.3,40.0,1.05,1.83,2.14,2,0.42088780652154295,0.5308115607586337,0.04830063271982338,O3
2025-05-21T11:40:32,19.31,301.972,13.32,6.6885,21.3,422.73,19.3,39.7,1.2,2.0,2.26,2,0.4140648283409278,0.5373071385390068,0.04862803312006544,O3
2025-05-21T11:41:32,19.32,311.63000000000005,12.987,7.203,22.487999999999996,422.26,19.3,40.3,1.06,1.9,1.99,2,0.4081797949574126,0.543246677017706,0.048573528024881435,O3
2025-05-21T11:42:32,19.37,287.045,13.761,7.1715,21.768,422.09,19.3,40.1,1.02,1.94,1.96,2,0.4034498894908175,0.5478999959566634,0.04865011455251909,O3
2025-05-21T11:43:32,19.4,270.49,12.537,9.723,19.188,421.53,19.3,40.8,1.01,1.78,1.79,2,0.405090621125403,0.5465380421540684,0.04837133672052855,O3
2025-05-21T11:44:32,19.42,227.227,11.772,11.9175,17.412,421.8,19.4,41.6,0.99,1.77,1.77,2,0.41090482083556273,0.5411158537882258,0.04797932537621148,O3
2025-05-21T11:45:31,19.46,238.04000000000002,11.664000000000001,10.9305,16.104,421.32,19.4,40.2,1.06,1.87,1.87,2,0.4154541470607745,0.5365884643395888,0.04795738859963668,O3
2025-05-21T11:46:31,19.5,272.69000000000005,12.501000000000001,11.3085,16.235999999999997,421.11,19.5,40.7,0.88,1.79,1.79,2,0.42001493131738216,0.5321917613627026,0.047793307319915275,O3
2025-05-21T11:47:31,19.55,255.46400000000003,12.078,12.201,15.035999999999998,421.54,19.6,40.9,0.96,1.36,1.36,2,0.42612926973731174,0.5267271295026292,0.04714360076005904,O3
2025-05-21T11:48:32,19.6,238.75500000000002,13.338000000000001,10.6995,15.611999999999998,421.84,19.7,39.5,1.07,1.88,2.1,2,0.4293778460606074,0.5233980018784069,0.04722415206098568,O3
2025-05-21T11:49:32,19.67,215.567,12.816,11.718,16.32,421.54,19.7,39.8,1.37,2.44,2.73,2,0.43285276436805326,0.5194056115899028,0.047741624042043865,O3
2025-05-21T11:50:34,19.74,236.841,13.014000000000001,12.5265,14.292,421.19,19.8,39.5,1.05,1.81,1.9,2,0.4381887962990913,0.5141793418606644,0.047631861840244365,O3
2025-05-21T11:51:34,19.79,255.49700000000004,13.032,13.062,14.447999999999999,420.68,19.9,39.8,1.11,1.83,1.86,2,0.44354799091325336,0.5089561037132245,0.0474959053735221,O3
2025-05-21T11:52:34,19.87,240.537,13.689000000000002,12.201,14.508,421.18,20.0,39.5,1.04,1.55,1.55,2,0.4477558553463206,0.505061655562447,0.04718248909123244,O3
2025-05-21T11:53:34,19.94,231.50600000000003,12.573,11.0565,15.852,421.5,20.1,39.2,1.24,1.73,1.73,2,0.4499134449904891,0.5030116274449333,0.04707492756457756,O3
2025-05-21T11:54:34,20.02,212.25600000000003,12.159,10.479000000000001,15.168,421.95,20.2,39.2,1.07,1.35,1.36,2,0.45187149323828557,0.5014014592453129,0.04672704751640155,O3
2025-05-21T11:55:33,20.1,202.14700000000002,12.482999999999999,11.0775,14.904,421.98,20.4,38.9,1.11,1.86,1.99,2,0.454128625813023,0.49908150152853653,0.04678987265844047,O3
2025-05-21T11:56:33,20.19,219.52700000000002,11.961,10.5315,13.884,422.79,20.5,38.5,1.06,1.96,2.0,2,0.45618851512777486,0.49679988492094346,0.04701159995128173,O3
2025-05-21T11:57:34,20.27,207.94400000000002,11.43,10.489500000000001,15.347999999999999,422.49,20.6,38.9,1.02,2.04,2.15,2,0.4574585690880241,0.49531880522897376,0.04722262568300216,O3
2025-05-21T11:58:34,20.36,236.80800000000002,12.168,8.4315,16.668,421.52,20.6,37.8,1.01,1.95,1.98,2,0.45656992316192885,0.4959927749138371,0.047437301924234045,O3
2025-05-21T11:59:34,20.45,227.89800000000002,10.71,10.605,17.508,421.18,20.7,38.2,0.95,1.81,1.82,2,0.4570834759252474,0.4955549468642335,0.04736157721051911,O3
