DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-07-01T05:25:00Z,0.16733588145746664,4.363889757518208,6.348494060720038,16.603969312661164,438.5605024119703,3.4716860571422465,,,,,
2025-07-01T05:40:00Z,0.16502587407343347,4.43923854542714,6.9241846667236135,17.065108605766046,434.42720565975026,3.478319883986501,,,,,
2025-07-01T05:55:00Z,0.1617331852089,4.748523878766539,7.13283933343325,17.050520343071238,440.39134307555037,3.4816829150035233,,,,,
2025-07-01T06:10:00Z,0.15709418991663332,3.8166516565832738,6.954491252627116,17.081435090543707,439.4380843886872,3.4797041562175317,,,,,
2025-07-01T06:25:00Z,0.16030864984836668,4.456784929262072,6.51543868688004,17.795507575275245,441.1115919619735,3.4753852695589806,,,,,
2025-07-01T06:40:00Z,0.1591106882274334,4.280688222107069,7.177142848444341,19.321336221800767,442.05943693676,3.466108746356803,,,,,
2025-07-01T06:55:00Z,0.15913553739016678,4.339656727182568,7.034377737237234,18.907775514664042,445.1604713936137,3.5394961120476562,,,,,
2025-07-01T07:10:00Z,0.15363840740160012,3.5367593734993306,6.366977111024568,17.829944444589806,435.0421742594901,3.7588160026231745,,,,,
2025-07-01T07:25:00Z,0.15318563703776675,4.03986333308557,6.6591911110126,17.881034444608012,436.6594788376968,3.710908768946314,,,,,
2025-07-01T07:40:00Z,0.1493443925849001,2.948378666505733,5.733865777742565,17.682802666819345,436.5693298272837,3.6701061999439464,,,,,
2025-07-01T07:55:00Z,0.15100579259016678,4.681985333189836,5.050954444404627,17.390920000067524,437.90630819205006,3.85325639273539,,,,,
2025-07-01T08:10:00Z,0.15485010374389999,5.770695777486097,4.695799333434203,19.073202222408415,436.5729154689636,4.065485553336736,2,0.3289410937044814,0.5669206977970297,0.10413820849848898,O3
2025-07-01T08:25:00Z,0.15164607412453335,5.5674495552649965,5.501705999980734,19.128187778012613,438.17430912768003,4.377703647244301,2,0.3235935912593691,0.5706506775759475,0.10575573116468347,O3
2025-07-01T08:40:00Z,0.15159417041119994,5.3000137774327305,5.467911111089701,19.369525111353408,437.9121831063667,4.523246257121324,2,0.3166059749807165,0.5754003681432545,0.10799365687602903,O3
2025-07-01T08:55:00Z,0.14954440739823335,5.274929999657131,5.367137333318568,19.596495111364046,435.9693676264603,4.69677596415664,2,0.3084179710701584,0.5809261894839398,0.11065583944590181,O3
2025-07-01T09:10:00Z,0.1518466962726334,4.658070222080168,5.7649533333123335,19.84584822242741,437.00403106159354,4.738940060181882,2,0.3017705955810832,0.5851719025920267,0.11305750182689009,O3
2025-07-01T09:25:00Z,0.1508951851718001,5.6623955554154035,5.486569555545967,19.027430889069226,436.52113034101706,4.909042560260623,2,0.29673571673898963,0.587080731412841,0.11618355184816938,O3
2025-07-01T09:40:00Z,0.1598257851562667,6.093744222048139,5.76108688886,17.80767355557412,436.47522826386023,5.013925945979303,2,0.2925901663660197,0.5868147058899118,0.12059512774406848,O3
