DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM2_5_contrib,Top_AQHI_contributor
2026-03-22 20:57:00,0.2162347592359331,13.932898223220468,20.373632222059808,13.163986445016,458.491571112307,2.6737065727191363,,,,,
2026-03-22 21:12:00,0.20043846667213297,0.968083555519001,18.308970888818646,12.81782577789621,451.2353851725401,2.3654064477029846,,,,,
2026-03-22 21:27:00,0.17959752596446665,5.786570222251053,20.160646666513177,12.492057111275995,450.60547257162386,2.334994950550143,,,,,
2026-03-22 21:42:00,0.20549206667573314,73.98900057421669,21.279017999944337,12.225875111510558,458.6258684209236,2.252253984893455,,,,,
2026-03-22 21:57:00,0.1681405851650668,0.6361477777842672,14.419715555273422,13.329261333369434,444.89089605392996,2.326347919605839,,,,,
2026-03-22 22:12:00,0.17503573332063346,2.160723111127601,17.666286444043088,12.964388444336878,450.65569850197716,2.2051563158991536,,,,,
2026-03-22 22:27:00,0.16434332961393336,0.6318951110991671,13.569159999471225,14.482069111331269,443.5605192984534,2.234548560083332,,,,,
2026-03-22 22:42:00,0.2027041333511664,0.7670346666109334,14.569039999532503,13.446982000609578,446.3075645671534,2.339533034709638,,,,,
2026-03-22 22:57:00,0.7771633060536867,23.671396445497304,25.993910667218017,8.603686110961268,474.4132404587404,2.9749295097382813,,,,,
2026-03-22 23:12:00,0.1704706889087335,2.633906444425901,18.347899999650412,12.085559555818527,455.5171401829567,2.207551429629698,,,,,
2026-03-22 23:27:00,0.17697011104216667,29.241910667293986,19.860780222030083,11.017039222400435,457.55066626761686,2.2419307429137407,,,,,
2026-03-22 23:42:00,0.1716327332680333,17.027126666766332,18.41760777772474,11.23158744449718,463.7401812262968,2.1858100007998473,2,0.67684702289999,0.27540826393067125,0.04774471316933874,NO2
2026-03-22 23:57:00,0.17296898511823333,25.080671555311,18.727422888826414,12.224424777818307,458.01991370396695,2.1565995129684707,2,0.6769986419128639,0.2757661905518349,0.0472351675353012,NO2
2026-03-23 00:12:00,0.18068756297760016,13.873644889465949,18.566446888820423,10.683806777920235,464.20651879525667,2.2097069343172233,2,0.6801656850149859,0.2726991531370472,0.04713516184796697,NO2
2026-03-23 00:27:00,0.22883031109866656,7.715069777733402,19.825755555624674,9.831460666571818,459.5212167009235,3.811871589036447,2,0.6815461522184268,0.268624624057725,0.04982922372384813,NO2
2026-03-23 00:42:00,0.2646668963638334,1.3084491110585337,15.832846666713118,11.008658222230986,453.33675727498957,2.1571443642526935,2,0.6777721277789026,0.27157981853113444,0.0506480536899629,NO2
2026-03-23 00:57:00,0.4030789926828998,22.154823778898997,23.32683644470666,7.681557888686099,470.90713274691024,1.9836658724303602,2,0.6943881016558712,0.2563831737775128,0.04922872456661602,NO2
2026-03-23 01:12:00,0.2602579852492335,1.3012279999580332,15.450309333371296,10.605814888824476,453.6308784160128,1.9657637380491118,2,0.6956925373575619,0.25490665159570575,0.04940081104673243,NO2
2026-03-23 01:27:00,0.1873672888901334,0.7560822222184002,13.456510221876172,12.968876889537576,449.8712498566199,1.9756321450778793,2,0.6979305847115637,0.25293558989831927,0.04913382539011711,NO2
2026-03-23 01:42:00,0.19350603705220015,2.349096222274399,18.21155311070936,10.07757333286598,457.3630240694498,1.9420344886306866,2,0.7063991254085494,0.2453685374415729,0.048232337149877645,NO2
2026-03-23 01:57:00,0.20759242963796673,36.61546202365399,20.624677777559338,7.798102333110963,452.57392212507006,1.9420628853155173,2,0.7037385161382959,0.24886114606092866,0.0474003378007755,NO2
2026-03-23 02:12:00,0.1905961926100002,40.644752969621315,19.928388666488665,8.648718999902368,453.79490722220663,1.9132864771041764,2,0.7103697335136414,0.2426485713365988,0.046981695149759736,NO2
2026-03-23 02:27:00,0.19571340004883353,42.31757876183802,19.676726666514355,6.082628555427802,455.34692679975694,1.8677001159291677,2,0.7176392681888063,0.23553013553648144,0.04683059627471222,NO2
2026-03-23 02:42:00,0.17771292598000013,3.093213777783335,19.54635533313366,6.406194444436132,464.9806626984331,1.8766469378766257,2,0.7260104227849828,0.2274126477491649,0.04657692946585224,NO2
2026-03-23 02:57:00,0.19292278512826688,40.26508287915436,19.97909466643967,7.071331888784329,454.23324428948007,1.874239138603731,2,0.7350461757488421,0.2185757618049665,0.04637806244619136,NO2
2026-03-23 03:12:00,0.18770579259350004,1.2011075554981347,17.204565999798657,7.021921111080332,462.13308047875705,1.8351633329471455,2,0.7398323623781524,0.21388993694804495,0.046277700673802685,NO2
2026-03-23 03:27:00,0.1634230665866668,0.8857348888321344,14.226822444312074,7.70705844443503,455.86745480121334,1.844599750600076,2,0.7408733375052098,0.21530255379825572,0.043824108696534525,NO2
2026-03-23 03:42:00,0.1905985110499668,17.40984866721333,18.83424866663567,9.343110111144837,458.1408732012534,1.8753443205946585,2,0.746487157189874,0.2104922951597527,0.04302054765037322,NO2
2026-03-23 03:57:00,0.2068010295803999,44.653031998812565,20.19042955530503,7.228526555452999,459.2482114698071,1.837781982066383,2,0.7446600826023346,0.21207790489795253,0.04326201249971283,NO2
2026-03-23 04:12:00,0.20202568149036676,31.584471777628,19.3829355554967,5.8903835554482695,454.3026394356236,1.8139763586824666,2,0.7556982824348014,0.2014727187709514,0.04282899879424719,NO2
