DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-07-18T01:29:00Z,0.15637202958596672,3.4174742220964944,7.219968666740173,19.405976888734603,433.71585557721386,3.2564756436727587,,,,,
2025-07-18T01:44:00Z,0.15246228145999996,3.0033704443252334,7.040976666602901,15.910328444656981,432.2183700558703,3.2114083845752495,,,,,
2025-07-18T01:59:00Z,0.15128807405869993,3.024612888810128,6.665656888936732,19.72945777742404,431.10823754100704,3.231969713972271,,,,,
2025-07-18T02:14:00Z,0.1503169407091667,3.4090231110068636,7.466554000111774,20.033026444175203,432.1613250265071,3.2433071697800404,,,,,
2025-07-18T02:29:00Z,0.15818286294509995,3.617424444307464,7.360897777821573,21.1568208888478,431.71921787965704,3.2342453382233116,,,,,
2025-07-18T02:44:00Z,0.16769378886883315,3.8825090597105,6.967641333362105,21.386776888878973,431.19508193439003,3.2266810334509417,,,,,
2025-07-18T02:59:00Z,0.17407950739056663,6.322514444482735,9.705228666814003,21.64285622222993,430.6723000224272,3.21620349906242,,,,,
2025-07-18T03:14:00Z,0.176842970355,4.593806444418197,8.514703777781413,22.061891333374255,429.83519565532055,3.20500134605961,,,,,
2025-07-18T03:29:00Z,0.24606771851403342,6.14460999984197,11.336231778361073,22.423417333588418,429.91156024969723,3.1966526673570104,,,,,
2025-07-18T03:44:00Z,0.21143420113163333,4.662732222165531,11.005465111466469,14.422175111101483,432.9503106040105,3.1898313128187983,,,,,
2025-07-18T03:59:00Z,0.1780505566892999,3.722185555495061,8.194408888901702,22.402531333461013,430.6080395059372,3.1902485270497913,,,,,
2025-07-18T04:14:00Z,0.21280464443543337,5.09940911097103,11.60085022280413,15.393913333431547,431.4067041355208,3.18928994167884,2,0.3813496836875743,0.5390582469103452,0.07959206940208047,O3
2025-07-18T04:29:00Z,0.21166306666426668,7.797270666432708,11.935628222811202,15.582818888984882,431.80205152436406,3.1894147701163282,2,0.39546437682155094,0.5257591923106665,0.07877643086778262,O3
2025-07-18T04:44:00Z,0.21159982962483345,7.910181110844674,12.42109933392137,16.5043951110282,430.39432193923716,3.189205637886289,2,0.4066917356474853,0.516206147737357,0.07710211661515774,O3
2025-07-18T04:59:00Z,0.20834022961996673,7.646318444191009,11.881073111698004,17.62547866654384,430.4626846968004,3.1893567371732896,2,0.4196199057403591,0.5044301848115177,0.07594990944812319,O3
2025-07-18T05:14:00Z,0.21366130369756667,7.420712444207737,11.691518000608609,16.45789711107397,432.6230553010604,3.1919207582941036,2,0.43160535196432015,0.4930796065382361,0.07531504149744372,O3
