DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM2_5_contrib,Top_AQHI_Contributor
2026-07-27 14:15:00,0.78861,2.32,22.39,11.665454545454546,615.3018181818181,3.8,,,,,
2026-07-27 14:30:00,0.7843300000000001,2.3233333333333333,21.982666666666667,11.708666666666668,613.5066666666667,3.7466666666666666,,,,,
2026-07-27 14:45:00,0.7873493333333333,2.32,22.142666666666667,11.946,628.33,4.242,,,,,
2026-07-27 15:00:00,0.7816033333333333,2.32,21.895333333333333,12.119333333333334,608.1673333333333,4.256,,,,,
2026-07-27 15:15:00,0.7751326666666667,2.32,21.848,12.214666666666666,605.8006666666666,4.3053333333333335,,,,,
2026-07-27 15:30:00,0.770926,2.32,21.889333333333333,12.536666666666667,608.9386666666667,4.215333333333334,,,,,
2026-07-27 15:45:00,0.7670386666666666,2.3206666666666664,21.475333333333335,12.784666666666666,606.6406666666667,3.656,,,,,
2026-07-27 16:00:00,0.774632,2.3206666666666664,21.512,12.872,625.736,3.816666666666667,,,,,
2026-07-27 16:15:00,0.784278,2.3206666666666664,21.569333333333333,13.187333333333333,619.2966666666666,3.8266666666666667,,,,,
2026-07-27 16:30:00,0.7914226666666667,2.3193333333333332,21.584,13.504,612.81,4.046,,,,,
2026-07-27 16:45:00,0.79538,2.32,21.515,13.54,596.775,3.795,,,,,
2026-07-27 17:00:00,0.7911546666666667,2.308,21.211333333333332,13.004666666666667,596.6133333333333,3.312,3,0.6874941269006293,0.24385131215393793,0.06865456094543275,NO2
2026-07-27 17:15:00,0.780394,2.313333333333333,21.506,12.625333333333334,591.2166666666667,3.492,3,0.685998486286042,0.24571202332781428,0.06828949038614375,NO2
2026-07-27 17:30:00,0.7816660000000001,2.3206666666666664,21.617333333333335,12.693333333333333,600.0173333333333,3.7893333333333334,3,0.6845559032288988,0.24713906933656427,0.06830502743453695,NO2
2026-07-27 17:45:00,0.7818546666666666,2.32,21.558,13.249333333333333,592.9753333333333,4.892,3,0.6819725894138143,0.24887606086170566,0.06915134972447998,NO2
2026-07-27 18:00:00,0.7799693333333333,2.3046666666666664,20.923333333333332,13.043333333333333,589.7313333333333,4.683333333333334,3,0.6797052501115031,0.25048711549489844,0.06980763439359855,NO2
2026-07-27 18:15:00,0.784784,2.3013333333333335,21.775333333333332,13.347999999999999,586.1593333333333,4.509333333333333,3,0.6781965612352162,0.2518335067678088,0.06996993199697506,NO2
2026-07-27 18:30:00,0.78093,2.29,21.012666666666668,12.664,575.1586666666667,3.448,3,0.6780672491248393,0.2528579978743677,0.06907475300079303,NO2
2026-07-27 18:45:00,0.7770666666666667,2.29,19.134666666666668,11.958666666666668,571.2473333333334,2.7560000000000002,3,0.6778615340842248,0.2537729696115353,0.06836549630423998,NO2
2026-07-27 19:00:00,0.7711553333333334,2.3073333333333332,17.47,11.722666666666667,561.3553333333333,2.3786666666666667,3,0.6770686073488765,0.2556896751182595,0.06724171753286398,NO2
2026-07-27 19:15:00,0.7564026666666667,2.3,20.666666666666668,11.448,539.21,2.6013333333333333,3,0.6794900105824766,0.2546306803108096,0.06587930910671383,NO2
2026-07-27 19:30:00,0.7471766666666666,2.3,20.731333333333332,11.542666666666667,536.9293333333334,2.4993333333333334,3,0.6825789045622958,0.2533659288529313,0.06405516658477296,NO2
2026-07-27 19:45:00,0.7430106666666667,2.3,20.866666666666667,11.546666666666667,533.234,2.498666666666667,3,0.6856706089525021,0.2518001862076036,0.06252920483989438,NO2
2026-07-27 20:00:00,0.7391186666666666,2.3,20.993333333333332,11.533333333333333,527.06,3.010666666666667,3,0.6875151133379652,0.25019508936777124,0.0622897972942635,NO2
2026-07-27 20:15:00,0.7423106666666667,2.2953333333333332,19.892666666666667,11.325333333333333,526.2486666666666,2.8946666666666667,3,0.6882656668154926,0.2498901486236537,0.06184418456085368,NO2
2026-07-27 20:30:00,0.759266,2.29,16.722666666666665,11.475333333333333,538.678,3.352666666666667,2,0.6858342949705936,0.25196875744061986,0.06219694758878659,NO2
2026-07-27 20:45:00,0.769254,2.298,15.799333333333333,10.892,534.6233333333333,2.864,2,0.6856651336052819,0.2538940835548124,0.060440782839905643,NO2
2026-07-27 21:00:00,0.761066,2.3,20.781333333333333,11.003333333333334,526.5766666666667,3.5473333333333334,2,0.6893123131719135,0.2517318427820093,0.058955844046077115,NO2
2026-07-27 21:15:00,0.7491266666666667,2.3,20.566,11.064,523.27,3.648,2,0.6920231025093336,0.24989190616170284,0.058084991328963574,NO2
2026-07-27 21:30:00,0.7431253333333333,2.3033333333333332,20.559333333333335,11.155333333333333,524.1533333333333,3.779333333333333,2,0.6931302132030925,0.24803382766983798,0.05883595912706953,NO2
2026-07-27 21:45:00,0.7397440000000001,2.3026666666666666,20.519333333333332,10.936,525.366,3.5613333333333332,2,0.6947658436273924,0.24529031957584332,0.05994383679676439,NO2
