DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-07-31T23:58:00Z,0.16498541488070007,2.051601777870401,10.105626888693937,17.39421244477931,435.73928831435336,3.1313738859385487,,,,,
2025-08-01T00:13:00Z,0.17116037413066668,2.0767600000446675,9.681207555407722,18.187179999327192,436.30291980262996,3.14309185336707,,,,,
2025-08-01T00:28:00Z,0.16724566301223323,2.570640666667699,9.918398444046026,20.65814022189751,433.7541756814496,3.1281803102618193,,,,,
2025-08-01T00:43:00Z,0.15761369636676664,2.7381824444273337,9.077785555517547,22.438043333446423,434.3472390938728,3.112954223283535,,,,,
2025-08-01T00:58:00Z,0.15644544336703328,2.497951333375363,7.17167755575051,22.521507333398453,432.73359011182686,3.104300047533619,,,,,
2025-08-01T01:13:00Z,0.16821378524296657,2.7697975556078323,10.460767333118403,16.260311333916096,432.60673438627657,3.1035096051220035,,,,,
2025-08-01T01:28:00Z,0.16901886333019994,2.628869333371067,11.76711311083286,16.68927977836549,431.06453804786315,3.0939506032201454,,,,,
2025-08-01T01:43:00Z,0.1713056741511,2.6118688888739334,11.769748666295877,16.064613777994417,429.1911017973135,3.088468888460241,,,,,
2025-08-01T01:58:00Z,0.17474679266796672,5.535276888860561,14.504227110569131,13.720347110888206,434.52860215727685,3.100360167515621,,,,,
2025-08-01T02:13:00Z,0.16877197042706668,2.7935097777387337,11.856282888875075,20.004013777976194,435.264692524743,3.1464177621761573,,,,,
2025-08-01T02:28:00Z,0.1658819481970334,3.458139111001668,8.545978666425471,18.572760666494464,432.83100727289946,3.15821384600823,,,,,
2025-08-01T02:43:00Z,0.19111195558199995,3.8728457776290703,9.970120222289788,16.25794333337888,436.6284454420631,3.1411133200553256,2,0.4448364562404796,0.4808220448811629,0.07434149887835743,O3
2025-08-01T02:58:00Z,0.18318587782549986,7.86729444447467,12.3083802222141,20.263936666841175,436.56788108659,3.1249369950887664,2,0.44637856475692705,0.4803342586748723,0.07328717656820063,O3
2025-08-01T03:13:00Z,0.18723404446913325,7.401278666679472,13.958863777820548,14.592331333123413,440.6294633913433,3.084170260317246,2,0.45820144631044035,0.46914688530596665,0.07265166838359298,O3
2025-08-01T03:28:00Z,0.18012134817846662,5.616545111339036,12.963510666476154,19.055413555429734,443.17880440115016,3.064215124223994,2,0.4655790996932874,0.4624040943024469,0.07201680600426569,NO2
2025-08-01T03:43:00Z,0.18563841485376673,6.117222000136626,13.509287110511288,11.541562221873704,449.97603638242003,3.0658285193867996,2,0.4849134889865436,0.4425774794104551,0.07250903160300133,NO2
2025-08-01T03:58:00Z,0.17729197042323352,5.71242888907623,12.620463999595614,16.238064444319956,449.4470312160602,3.064234265802953,2,0.5013091419221182,0.42665384994284705,0.07203700813503477,NO2
2025-08-01T04:13:00Z,0.1746736074562667,6.107303555782094,12.54443244407521,16.847081777609386,450.52798781621027,3.0691431513307483,2,0.5043151350803349,0.42431929424124165,0.07136557067842346,NO2
2025-08-01T04:28:00Z,0.1696521778378001,5.843513555675263,9.702530888923379,15.704001999616201,439.79963525333346,3.0777737680336776,2,0.5018215651289124,0.42617532567497457,0.07200310919611305,NO2
2025-08-01T04:43:00Z,0.17634920747379995,5.988278444547827,11.287012666622138,16.979570000145706,448.9122254598566,3.072062163679678,2,0.5000086178064191,0.4280380336423406,0.07195334855124022,NO2
2025-08-01T04:58:00Z,0.17015166673113338,6.260216000096493,9.497604444476481,16.005466221899795,442.0834727298368,3.084379398106482,2,0.4886721578576278,0.43848673371398633,0.07284110842838587,NO2
2025-08-01T05:13:00Z,0.17014814820700014,6.384191111181329,8.931426666693444,18.29725444456754,436.21296968026354,3.0807379602218186,2,0.4852112780073161,0.44102907441872763,0.07375964757395624,NO2
