co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
825.96,573.65,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,24.06,21.02,0.97,1.01,1.01,536128936,35.6,MOD-00629,24.5,2025-11-07T16:34:48,2025-11-07T08:34:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536128779
825.55,574.01,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.82,21.29,1.09,1.1,1.1,536128934,35.6,MOD-00629,24.5,2025-11-07T16:33:48,2025-11-07T08:33:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536128778
824.32,571.36,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,24.3,21.56,1.07,1.08,1.08,536128933,35.6,MOD-00629,24.5,2025-11-07T16:32:48,2025-11-07T08:32:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536128776
826.78,572.8,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,21.33,21.29,1.02,1.02,1.02,536128931,35.6,MOD-00629,24.5,2025-11-07T16:31:48,2025-11-07T08:31:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536128772
822.67,571.72,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.59,21.29,0.99,0.99,0.99,536128932,35.6,MOD-00629,24.5,2025-11-07T16:30:48,2025-11-07T08:30:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536128775
824.32,575.33,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,24.06,21.29,1.22,1.23,1.23,536126014,35.6,MOD-00629,24.5,2025-11-07T16:29:48,2025-11-07T08:29:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536125857
823.42,572.32,"{'lat': None, 'lon': None}","{'rh': 35.7, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,23.82,21.52,1.35,1.4,1.4,536126013,35.7,MOD-00629,24.5,2025-11-07T16:28:48,2025-11-07T08:28:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536125855
818.98,573.41,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.59,21.29,0.95,0.96,0.96,536126012,35.6,MOD-00629,24.5,2025-11-07T16:27:48,2025-11-07T08:27:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536125854
821.03,570.52,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.82,21.29,1.53,1.53,1.53,536126010,35.6,MOD-00629,24.5,2025-11-07T16:26:48,2025-11-07T08:26:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536125853
820.55,573.05,"{'lat': None, 'lon': None}","{'rh': 35.7, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.82,21.52,0.97,0.97,0.97,536126011,35.7,MOD-00629,24.5,2025-11-07T16:25:48,2025-11-07T08:25:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536125856
818.57,572.44,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,21.33,21.29,0.82,0.82,0.82,536123169,35.6,MOD-00629,24.5,2025-11-07T16:24:48,2025-11-07T08:24:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536123012
811.59,572.32,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.59,21.29,0.95,0.96,0.96,536123170,35.6,MOD-00629,24.5,2025-11-07T16:23:48,2025-11-07T08:23:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536123013
821.03,572.2,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,24.3,21.29,0.98,0.98,0.98,536123168,35.6,MOD-00629,24.5,2025-11-07T16:22:48,2025-11-07T08:22:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536123011
817.75,572.56,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.59,21.02,1.53,1.53,1.53,536123167,35.6,MOD-00629,24.5,2025-11-07T16:21:48,2025-11-07T08:21:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536123009
814.46,570.16,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.59,21.29,1.31,1.39,1.34,536123166,35.6,MOD-00629,24.5,2025-11-07T16:20:48,2025-11-07T08:20:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536123010
820.21,574.85,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.59,21.02,1.0,1.01,1.01,536120268,35.6,MOD-00629,24.5,2025-11-07T16:19:48,2025-11-07T08:19:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536120111
813.64,572.32,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,24.06,21.02,1.17,1.17,1.17,536120270,35.6,MOD-00629,24.5,2025-11-07T16:18:48,2025-11-07T08:18:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536120113
817.34,572.68,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,21.33,21.56,1.19,1.26,1.21,536120267,35.6,MOD-00629,24.5,2025-11-07T16:17:48,2025-11-07T08:17:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536120110
819.8,571.84,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.82,21.29,1.19,1.19,1.19,536120266,35.6,MOD-00629,24.5,2025-11-07T16:16:48,2025-11-07T08:16:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536120109
816.93,568.47,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.82,21.02,1.03,1.03,1.03,536120269,35.6,MOD-00629,24.5,2025-11-07T16:15:48,2025-11-07T08:15:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536120112
814.88,574.01,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.82,21.02,0.98,0.98,0.98,536117360,35.6,MOD-00629,24.5,2025-11-07T16:14:48,2025-11-07T08:14:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536117206
815.29,573.29,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 24.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.49,23.59,21.29,1.11,1.13,1.13,536117358,35.6,MOD-00629,24.5,2025-11-07T16:13:48,2025-11-07T08:13:48,https://api.quant-aq.com/v1/devices/MOD-00629/data/536117202
