co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
794.83,570.01,"{'lat': None, 'lon': None}","{'rh': 23.6, 'temp': 28.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.24,5.0,40.97,5.88,7.17,6.28,355727102,23.6,MOD-00627,28.0,2025-04-05T22:44:32,2025-04-05T15:44:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355727005
792.88,568.08,"{'lat': None, 'lon': None}","{'rh': 22.3, 'temp': 28.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.45,2.42,41.77,5.6,7.86,5.93,355727101,22.3,MOD-00627,28.0,2025-04-05T22:43:32,2025-04-05T15:43:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355727004
795.55,569.29,"{'lat': None, 'lon': None}","{'rh': 22.0, 'temp': 28.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.46,2.06,42.56,5.6,6.97,6.1,355727099,22.0,MOD-00627,28.0,2025-04-05T22:42:32,2025-04-05T15:42:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355727001
793.27,569.53,"{'lat': None, 'lon': None}","{'rh': 22.9, 'temp': 28.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.46,2.23,41.62,5.02,8.41,5.5,355727098,22.9,MOD-00627,28.0,2025-04-05T22:41:32,2025-04-05T15:41:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355727000
785.6,570.97,"{'lat': None, 'lon': None}","{'rh': 24.3, 'temp': 27.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.22,5.83,40.78,5.97,13.87,6.57,355724822,24.3,MOD-00627,27.9,2025-04-05T22:40:32,2025-04-05T15:40:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355724724
781.72,567.0,"{'lat': None, 'lon': None}","{'rh': 23.4, 'temp': 27.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.3,3.65,41.49,5.19,6.0,5.63,355724823,23.4,MOD-00627,27.9,2025-04-05T22:39:32,2025-04-05T15:39:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355724725
776.69,568.69,"{'lat': None, 'lon': None}","{'rh': 23.4, 'temp': 27.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.31,4.15,41.23,5.46,6.92,5.94,355724821,23.4,MOD-00627,27.8,2025-04-05T22:38:32,2025-04-05T15:38:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355724723
774.58,567.36,"{'lat': None, 'lon': None}","{'rh': 22.9, 'temp': 27.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.36,2.28,41.11,5.43,8.01,5.79,355724824,22.9,MOD-00627,27.8,2025-04-05T22:37:32,2025-04-05T15:37:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355724726
779.94,569.53,"{'lat': None, 'lon': None}","{'rh': 23.3, 'temp': 27.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.35,3.48,41.48,5.36,11.53,5.86,355722491,23.3,MOD-00627,27.7,2025-04-05T22:36:32,2025-04-05T15:36:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355722394
781.65,569.29,"{'lat': None, 'lon': None}","{'rh': 23.2, 'temp': 27.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.37,3.11,40.06,5.59,10.53,6.05,355722490,23.2,MOD-00627,27.7,2025-04-05T22:35:32,2025-04-05T15:35:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355722392
780.59,567.36,"{'lat': None, 'lon': None}","{'rh': 24.7, 'temp': 27.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.14,7.01,41.62,5.85,12.41,6.38,355722492,24.7,MOD-00627,27.7,2025-04-05T22:34:32,2025-04-05T15:34:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355722395
781.4,566.76,"{'lat': None, 'lon': None}","{'rh': 22.4, 'temp': 27.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.36,2.13,42.9,4.77,9.14,5.39,355722493,22.4,MOD-00627,27.7,2025-04-05T22:33:32,2025-04-05T15:33:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355722393
776.42,569.17,"{'lat': None, 'lon': None}","{'rh': 21.9, 'temp': 27.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.36,2.46,43.02,5.06,11.51,5.52,355720142,21.9,MOD-00627,27.7,2025-04-05T22:32:32,2025-04-05T15:32:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355720044
775.66,566.76,"{'lat': None, 'lon': None}","{'rh': 20.5, 'temp': 27.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.48,2.27,42.39,6.07,7.2,6.43,355720144,20.5,MOD-00627,27.6,2025-04-05T22:31:32,2025-04-05T15:31:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/355720046
