flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,652.6,73.10000000000002,725.7,1297.8,662.3,9.300000000000068,671.6,1646.4,2.7999999999999545,1649.2,1647.2,1.599999999999909,1650.8,,,77.3,4.6,0.0,0.0,0.0,1080.25,6.3,10.3,9.7,9.6626,0.8003,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.0,0.0,0.0,0.0,0.078,0.0629,0.0353,0.0395,0.0117,0.0039,0.0,1.63,6.76,3.15,51.4,10.68,0,MOD-00632,2025-04-18T13:24:32,2025-04-18T06:24:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366243524
0,653.4,72.0,725.4,1298.7,662.0,9.399999999999977,671.4,1646.2,3.2000000000000455,1649.4,1647.1,1.5,1650.9,,,77.3,4.6,0.0,0.0,0.0,1030.75,5.3,8.4,8.4,9.6387,0.6009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2122,0.0,0.0,0.0,0.0,0.0633,0.0829,0.0511,0.0316,0.0041,0.0039,0.0081,1.56,6.74,3.09,51.35,10.64,0,MOD-00632,2025-04-18T13:23:32,2025-04-18T06:23:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366243519
0,652.2,73.69999999999993,725.9,1297.0,662.1,9.199999999999932,671.3,1646.6,2.800000000000182,1649.4,1647.2,1.599999999999909,1651.0,,,77.2,4.6,0.0,0.0,0.0,955.5,5.5,7.6,7.0,9.2581,0.7142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1792,0.0,0.0,0.0,0.0,0.0785,0.0388,0.0391,0.0349,0.0117,0.0039,0.0,1.5,4.78,2.86,51.32,10.65,0,MOD-00632,2025-04-18T13:22:32,2025-04-18T06:22:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366243523
0,653.7,73.69999999999993,727.4,1293.7,662.7,9.199999999999932,671.9,1646.3,3.0,1649.3,1647.3,1.7999999999999545,1651.1,,,77.0,4.6,0.0,0.0,0.0,1062.5,6.2,10.0,9.4,9.3952,0.6356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047,0.0,0.0,0.0,0.0,0.0821,0.062,0.0543,0.0154,0.0116,0.0076,0.0,1.54,5.08,2.92,51.29,10.69,0,MOD-00632,2025-04-18T13:21:32,2025-04-18T06:21:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366243521
0,653.0,74.29999999999995,727.3,1293.2,662.3,9.100000000000023,671.4,1646.5,3.099999999999909,1649.6,1647.3,1.800000000000182,1651.4,,,77.1,4.6,0.0,0.0,0.0,1037.75,5.8,11.2,9.3,9.8541,0.7408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702,0.0,0.0,0.0,0.0,0.0354,0.0871,0.0355,0.0277,0.0118,0.0039,0.0,1.57,4.75,2.94,51.28,10.68,0,MOD-00632,2025-04-18T13:20:32,2025-04-18T06:20:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366241158
0,652.7,74.5,727.2,1292.4,662.0,8.600000000000023,670.6,1646.4,3.0,1649.4,1647.2,1.8999999999998636,1651.3,,,77.0,4.6,0.0,0.0,0.0,1012.75,5.6,8.2,7.2,9.8064,0.6581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2302,0.0,0.0,0.0,0.0,0.0708,0.0518,0.0553,0.0238,0.012,0.0117,0.0039,1.59,7.02,3.11,51.28,10.67,0,MOD-00632,2025-04-18T13:19:32,2025-04-18T06:19:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366241156
0,653.2,72.89999999999998,726.1,1296.6,662.1,8.799999999999955,670.9,1646.4,2.8999999999998636,1649.3,1647.0,1.7000000000000455,1651.0,,,76.9,4.6,0.0,0.0,0.0,1015.0,6.0,10.2,8.7,8.9421,0.6522,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287,0.0,0.0,0.0,0.0,0.0456,0.0496,0.0461,0.0423,0.0267,0.0115,0.0,1.46,8.79,3.28,51.29,10.67,0,MOD-00632,2025-04-18T13:18:32,2025-04-18T06:18:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366241157
0,652.0,74.10000000000002,726.1,1292.9,663.4,8.700000000000045,672.1,1646.4,2.8999999999998636,1649.3,1647.2,1.900000000000091,1651.2,,,76.9,4.6,0.0,0.0,0.0,982.75,6.0,9.1,8.8,9.4294,0.7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396,0.0,0.0,0.0,0.0,0.0639,0.0643,0.0296,0.0221,0.0186,0.0077,0.0076,1.56,7.5,2.94,51.29,10.68,0,MOD-00632,2025-04-18T13:17:32,2025-04-18T06:17:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366241155
0,651.3,73.80000000000007,725.1,1292.0,662.4,8.399999999999977,670.8,1646.4,2.7999999999999545,1649.2,1647.1,1.599999999999909,1650.8,,,76.7,4.6,0.0,0.0,0.0,939.0,5.2,7.7,7.2,9.8347,0.7136,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316,0.0,0.0,0.0,0.0,0.0473,0.0512,0.0552,0.0316,0.0121,0.004,0.0,1.59,8.48,3.09,51.25,10.65,0,MOD-00632,2025-04-18T13:16:32,2025-04-18T06:16:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366238826
0,653.3,71.60000000000002,724.9,1292.0,662.6,8.5,671.1,1646.4,2.8999999999998636,1649.3,1647.2,1.7000000000000455,1651.0,,,76.7,4.6,0.0,0.0,0.0,1030.25,6.0,9.8,8.8,9.7425,0.5787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312,0.0,0.0,0.0,0.0,0.0297,0.0189,0.0482,0.0297,0.0222,0.0333,0.0076,1.49,11.57,3.19,51.27,10.67,0,MOD-00632,2025-04-18T13:15:32,2025-04-18T06:15:32,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/366238825
