DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,87,24,0,-15,6,0,0.00000,0.00000,0,CRC
07/02/26 03:58:14,18.41,122.66,7.64,12.16,5.57,405.03,16.70,56.00,4.30,7.47,7.75,0.00,0.00,1,12.67,0.00,35.55,1,-6,20,4,0,STAT,60,LAT,LON,W,ÿÿ,2509632005
07/02/26 03:59:14,18.37,120.45,9.45,12.80,5.28,405.01,16.70,56.10,3.59,6.61,6.70,0.00,0.00,1,12.67,0.00,32.54,1,-6,20,4,0,STAT,60,LAT,LON,W,ÿÿ,3206902629
07/02/26 04:00:14,18.35,120.54,8.87,12.21,5.83,405.00,16.70,56.40,3.68,6.26,6.75,0.00,0.00,1,12.67,0.00,28.44,1,-6,19,3,0,STAT,60,LAT,LON,W,ÿÿ,3064285920
07/02/26 04:01:14,18.33,112.99,7.55,12.10,5.11,405.00,16.70,56.40,3.35,6.18,6.73,0.00,0.00,1,12.67,0.00,26.88,1,-4,20,3,0,STAT,60,LAT,LON,W,ÿÿ,1099535055
07/02/26 04:02:10,18.28,122.18,7.45,11.86,5.32,405.00,16.70,56.50,3.35,6.14,6.45,0.00,0.00,1,12.67,0.00,28.83,1,-7,20,3,0,STAT,60,LAT,LON,W,ÿÿ,3827678968
07/02/26 04:03:10,18.25,119.82,8.05,11.93,5.26,405.50,16.70,56.50,4.08,7.22,7.64,0.00,0.00,1,12.67,0.00,39.15,1,-7,21,3,0,STAT,60,LAT,LON,W,ÿÿ,1423656767
07/02/26 04:04:10,18.24,127.93,5.44,12.27,4.76,405.82,16.70,56.50,3.92,7.09,7.36,0.00,0.00,1,12.67,0.00,35.11,1,-10,22,2,0,STAT,60,LAT,LON,W,ÿÿ,4103718383
07/02/26 04:05:10,18.19,125.71,8.02,12.46,5.33,406.02,16.60,56.60,4.04,7.13,7.51,0.00,0.00,1,12.67,0.00,30.93,1,-8,20,2,1,STAT,60,LAT,LON,W,ÿÿ,2240742753
07/02/26 04:06:10,18.16,130.74,7.00,12.75,4.92,406.67,16.60,56.70,3.73,6.50,6.90,0.00,0.00,1,12.67,0.00,31.06,1,-7,20,2,1,STAT,60,LAT,LON,W,ÿÿ,408448200
07/02/26 04:07:11,18.15,141.31,7.16,12.52,4.86,407.53,16.60,56.80,3.95,6.86,7.21,0.00,0.00,1,12.67,0.00,29.16,1,-8,20,3,1,STAT,60,LAT,LON,W,ÿÿ,2320458495
