co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
911.25,795.48,"{'lat': None, 'lon': None}","{'rh': 31.5, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.48,7.22,27.44,3.7,7.63,4.11,713572437,31.5,MOD-00614,25.4,2026-06-23T22:07:55,2026-06-23T15:07:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713572236
908.64,788.26,"{'lat': None, 'lon': None}","{'rh': 31.7, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.5,6.8,27.9,3.48,29.54,3.95,713572438,31.7,MOD-00614,25.4,2026-06-23T22:06:55,2026-06-23T15:06:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713572238
914.39,789.22,"{'lat': None, 'lon': None}","{'rh': 31.7, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.5,6.81,27.64,3.76,17.56,4.12,713572439,31.7,MOD-00614,25.4,2026-06-23T22:05:55,2026-06-23T15:05:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713572237
911.51,788.14,"{'lat': None, 'lon': None}","{'rh': 31.7, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.5,6.8,27.64,3.81,6.78,4.14,713572440,31.7,MOD-00614,25.4,2026-06-23T22:04:55,2026-06-23T15:04:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713572239
914.73,791.51,"{'lat': None, 'lon': None}","{'rh': 31.8, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.51,6.81,27.87,3.72,29.32,4.22,713570284,31.8,MOD-00614,25.4,2026-06-23T22:03:55,2026-06-23T15:03:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713570083
916.37,788.62,"{'lat': None, 'lon': None}","{'rh': 31.8, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.51,6.81,27.09,3.75,20.73,4.29,713570282,31.8,MOD-00614,25.4,2026-06-23T22:02:55,2026-06-23T15:02:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713570081
913.09,788.02,"{'lat': None, 'lon': None}","{'rh': 31.8, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.51,6.8,26.83,3.85,21.94,4.12,713570283,31.8,MOD-00614,25.4,2026-06-23T22:01:55,2026-06-23T15:01:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713570082
918.35,793.68,"{'lat': None, 'lon': None}","{'rh': 31.9, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.52,6.82,27.58,4.14,25.15,4.55,713570285,31.9,MOD-00614,25.4,2026-06-23T22:00:55,2026-06-23T15:00:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713570084
915.41,802.47,"{'lat': None, 'lon': None}","{'rh': 32.0, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.52,6.82,27.55,4.07,50.79,4.58,713568103,32.0,MOD-00614,25.4,2026-06-23T21:59:55,2026-06-23T14:59:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713567901
917.05,798.62,"{'lat': None, 'lon': None}","{'rh': 32.0, 'temp': 25.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.52,6.76,27.81,3.8,22.47,4.5,713568104,32.0,MOD-00614,25.4,2026-06-23T21:58:55,2026-06-23T14:58:55,https://api.quant-aq.com/v1/devices/MOD-00614/data/713567902
