co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
836.52,569.99,"{'lat': None, 'lon': None}","{'rh': 79.5, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.06,26.35,6.77,7.29,8.92,7.73,356249152,79.5,MOD-00631,11.6,2025-04-06T13:58:31,2025-04-06T06:58:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356249054
836.26,573.36,"{'lat': None, 'lon': None}","{'rh': 80.3, 'temp': 11.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.73,6.58,6.63,12.51,7.13,356249149,80.3,MOD-00631,11.5,2025-04-06T13:57:31,2025-04-06T06:57:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356249051
834.83,570.83,"{'lat': None, 'lon': None}","{'rh': 80.0, 'temp': 11.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.03,7.41,6.35,9.77,6.81,356249150,80.0,MOD-00631,11.5,2025-04-06T13:56:31,2025-04-06T06:56:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356249052
833.33,569.5,"{'lat': None, 'lon': None}","{'rh': 79.8, 'temp': 11.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.06,27.75,6.71,6.96,8.26,7.51,356249151,79.8,MOD-00631,11.5,2025-04-06T13:55:31,2025-04-06T06:55:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356249053
837.47,571.91,"{'lat': None, 'lon': None}","{'rh': 79.9, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.99,6.67,6.85,22.59,7.52,356246836,79.9,MOD-00631,11.6,2025-04-06T13:54:31,2025-04-06T06:54:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356246739
834.47,570.59,"{'lat': None, 'lon': None}","{'rh': 79.5, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.06,27.3,7.15,7.22,8.27,7.68,356246839,79.5,MOD-00631,11.6,2025-04-06T13:53:31,2025-04-06T06:53:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356246741
834.97,569.26,"{'lat': None, 'lon': None}","{'rh': 79.8, 'temp': 11.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.0,27.99,6.33,7.63,9.26,8.27,356246838,79.8,MOD-00631,11.5,2025-04-06T13:52:31,2025-04-06T06:52:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356246740
836.03,571.43,"{'lat': None, 'lon': None}","{'rh': 80.2, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,28.22,5.84,7.04,10.09,7.42,356246837,80.2,MOD-00631,11.6,2025-04-06T13:51:31,2025-04-06T06:51:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356246738
838.42,573.36,"{'lat': None, 'lon': None}","{'rh': 80.3, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,28.45,5.44,7.52,10.09,8.03,356244616,80.3,MOD-00631,11.6,2025-04-06T13:50:31,2025-04-06T06:50:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356244518
833.08,574.2,"{'lat': None, 'lon': None}","{'rh': 80.3, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.98,5.82,7.35,11.77,7.86,356244613,80.3,MOD-00631,11.6,2025-04-06T13:49:31,2025-04-06T06:49:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356244515
837.26,572.27,"{'lat': None, 'lon': None}","{'rh': 80.2, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,28.69,5.84,6.98,25.52,7.52,356244610,80.2,MOD-00631,11.6,2025-04-06T13:48:31,2025-04-06T06:48:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356244513
836.58,572.64,"{'lat': None, 'lon': None}","{'rh': 80.0, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.99,5.51,7.12,8.25,7.6,356244612,80.0,MOD-00631,11.6,2025-04-06T13:47:31,2025-04-06T06:47:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356244514
836.78,571.31,"{'lat': None, 'lon': None}","{'rh': 80.3, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.98,5.44,7.12,8.71,7.62,356242336,80.3,MOD-00631,11.6,2025-04-06T13:46:31,2025-04-06T06:46:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356242238
842.45,571.91,"{'lat': None, 'lon': None}","{'rh': 80.4, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.97,5.41,7.25,8.57,7.88,356242335,80.4,MOD-00631,11.6,2025-04-06T13:45:31,2025-04-06T06:45:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356242237
840.13,571.31,"{'lat': None, 'lon': None}","{'rh': 80.2, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.74,6.22,7.27,11.29,7.91,356242333,80.2,MOD-00631,11.6,2025-04-06T13:44:31,2025-04-06T06:44:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356242235
838.97,572.27,"{'lat': None, 'lon': None}","{'rh': 80.1, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.14,27.75,5.87,6.87,10.7,7.58,356242334,80.1,MOD-00631,11.6,2025-04-06T13:43:31,2025-04-06T06:43:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/356242236
