co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
889.44,605.3,"{'lat': None, 'lon': None}","{'rh': 29.5, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.01,32.85,4.72,4.76,4.76,677131360,29.5,MOD-00614,24.8,2026-05-09T08:06:50,2026-05-09T01:06:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677131190
895.19,606.75,"{'lat': None, 'lon': None}","{'rh': 29.5, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.01,33.37,5.44,5.54,5.5,677131359,29.5,MOD-00614,24.8,2026-05-09T08:05:50,2026-05-09T01:05:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677131189
894.78,606.14,"{'lat': None, 'lon': None}","{'rh': 29.5, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.01,32.85,5.31,5.41,5.37,677131358,29.5,MOD-00614,24.8,2026-05-09T08:04:50,2026-05-09T01:04:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677131188
893.13,605.18,"{'lat': None, 'lon': None}","{'rh': 29.5, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.01,33.11,5.12,5.21,5.17,677131362,29.5,MOD-00614,24.8,2026-05-09T08:03:50,2026-05-09T01:03:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677131191
895.19,605.3,"{'lat': None, 'lon': None}","{'rh': 29.5, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.04,32.59,4.74,4.81,4.81,677131361,29.5,MOD-00614,24.8,2026-05-09T08:02:50,2026-05-09T01:02:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677131192
896.76,603.13,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,12.01,32.83,4.94,5.0,5.0,677128571,29.6,MOD-00614,24.8,2026-05-09T08:01:50,2026-05-09T01:01:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677128401
905.79,602.65,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.03,32.83,4.84,4.89,4.89,677128569,29.6,MOD-00614,24.8,2026-05-09T08:00:50,2026-05-09T01:00:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677128399
896.42,606.02,"{'lat': None, 'lon': None}","{'rh': 29.5, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.04,32.59,5.55,5.63,5.63,677128568,29.5,MOD-00614,24.8,2026-05-09T07:59:50,2026-05-09T00:59:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677128398
898.81,606.75,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,11.86,32.57,5.01,5.12,5.08,677128570,29.6,MOD-00614,24.8,2026-05-09T07:58:50,2026-05-09T00:58:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677128400
905.38,605.3,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.01,33.08,5.59,6.19,5.67,677128567,29.6,MOD-00614,24.8,2026-05-09T07:57:50,2026-05-09T00:57:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677128397
908.25,606.26,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,11.97,33.08,5.55,5.75,5.59,677125716,29.6,MOD-00614,24.8,2026-05-09T07:56:50,2026-05-09T00:56:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677125546
907.43,606.87,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,12.03,33.08,5.12,5.2,5.2,677125714,29.6,MOD-00614,24.8,2026-05-09T07:55:50,2026-05-09T00:55:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677125544
907.02,606.75,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,11.97,32.57,4.85,4.91,4.91,677125712,29.6,MOD-00614,24.8,2026-05-09T07:54:50,2026-05-09T00:54:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677125542
909.82,607.83,"{'lat': None, 'lon': None}","{'rh': 29.7, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,11.96,32.8,4.97,5.0,5.0,677125713,29.7,MOD-00614,24.8,2026-05-09T07:53:50,2026-05-09T00:53:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677125543
911.06,607.59,"{'lat': None, 'lon': None}","{'rh': 29.7, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,11.96,33.06,4.62,4.69,4.69,677125715,29.7,MOD-00614,24.8,2026-05-09T07:52:50,2026-05-09T00:52:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677125545
916.8,604.94,"{'lat': None, 'lon': None}","{'rh': 29.7, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,11.98,32.54,5.07,5.08,5.08,677122809,29.7,MOD-00614,24.8,2026-05-09T07:51:50,2026-05-09T00:51:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677122639
915.98,606.99,"{'lat': None, 'lon': None}","{'rh': 29.7, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,11.91,33.06,5.15,5.22,5.22,677122808,29.7,MOD-00614,24.8,2026-05-09T07:50:50,2026-05-09T00:50:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677122638
920.5,607.95,"{'lat': None, 'lon': None}","{'rh': 29.7, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,11.86,33.32,5.23,5.28,5.28,677122810,29.7,MOD-00614,24.8,2026-05-09T07:49:50,2026-05-09T00:49:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677122640
919.75,608.07,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.32,12.01,32.83,4.81,4.86,4.86,677122807,29.6,MOD-00614,24.8,2026-05-09T07:48:50,2026-05-09T00:48:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677122637
917.21,605.78,"{'lat': None, 'lon': None}","{'rh': 29.7, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,11.86,33.32,5.26,5.36,5.36,677122806,29.7,MOD-00614,24.8,2026-05-09T07:47:50,2026-05-09T00:47:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677122636
923.3,607.59,"{'lat': None, 'lon': None}","{'rh': 29.8, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,11.94,32.77,6.14,6.19,6.19,677119995,29.8,MOD-00614,24.8,2026-05-09T07:46:50,2026-05-09T00:46:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677119824
918.37,607.71,"{'lat': None, 'lon': None}","{'rh': 29.8, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,11.89,33.03,5.25,5.48,5.32,677119993,29.8,MOD-00614,24.8,2026-05-09T07:45:50,2026-05-09T00:45:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677119823
925.35,607.95,"{'lat': None, 'lon': None}","{'rh': 29.8, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,11.92,33.03,5.76,5.86,5.86,677119992,29.8,MOD-00614,24.8,2026-05-09T07:44:50,2026-05-09T00:44:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677119822
931.92,603.61,"{'lat': None, 'lon': None}","{'rh': 29.8, 'temp': 24.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.33,11.89,32.77,4.92,5.03,4.99,677119994,29.8,MOD-00614,24.8,2026-05-09T07:43:50,2026-05-09T00:43:50,https://api.quant-aq.com/v1/devices/MOD-00614/data/677119825
