co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
827.37,476.4,"{'lat': None, 'lon': None}","{'rh': 35.4, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.39,23.63,23.53,11.22,20.33,12.58,354935471,35.4,MOD-00631,20.5,2025-04-04T23:59:31,2025-04-04T16:59:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354935374
827.63,476.52,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.39,24.1,23.75,10.6,25.23,12.22,354933122,35.6,MOD-00631,20.5,2025-04-04T23:58:31,2025-04-04T16:58:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354933024
821.03,476.04,"{'lat': None, 'lon': None}","{'rh': 35.8, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.29,24.1,22.59,8.49,16.13,9.76,354933124,35.8,MOD-00631,20.6,2025-04-04T23:57:31,2025-04-04T16:57:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354933026
825.62,477.12,"{'lat': None, 'lon': None}","{'rh': 35.7, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.29,24.34,22.9,8.54,16.2,9.78,354933123,35.7,MOD-00631,20.6,2025-04-04T23:56:31,2025-04-04T16:56:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354933025
825.8,470.5,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 20.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.36,23.64,23.51,8.38,19.97,9.64,354933121,35.6,MOD-00631,20.7,2025-04-04T23:55:31,2025-04-04T16:55:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354933023
820.12,474.71,"{'lat': None, 'lon': None}","{'rh': 35.5, 'temp': 20.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.39,24.59,23.54,7.38,10.39,8.6,354930861,35.5,MOD-00631,20.7,2025-04-04T23:54:31,2025-04-04T16:54:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354930763
818.46,473.27,"{'lat': None, 'lon': None}","{'rh': 35.1, 'temp': 20.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.36,22.72,23.95,8.63,13.14,10.05,354930860,35.1,MOD-00631,20.8,2025-04-04T23:53:31,2025-04-04T16:53:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354930762
819.52,475.2,"{'lat': None, 'lon': None}","{'rh': 35.5, 'temp': 20.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.36,23.42,23.57,8.93,14.6,10.21,354930859,35.5,MOD-00631,20.9,2025-04-04T23:52:31,2025-04-04T16:52:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354930761
815.55,471.94,"{'lat': None, 'lon': None}","{'rh': 35.3, 'temp': 20.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.36,24.38,23.35,7.84,16.1,9.15,354930862,35.3,MOD-00631,20.9,2025-04-04T23:51:31,2025-04-04T16:51:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354930764
816.09,474.11,"{'lat': None, 'lon': None}","{'rh': 34.7, 'temp': 21.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.41,23.46,24.1,9.8,12.11,10.98,354928571,34.7,MOD-00631,21.0,2025-04-04T23:50:31,2025-04-04T16:50:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354928473
819.1,472.31,"{'lat': None, 'lon': None}","{'rh': 34.5, 'temp': 21.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.37,23.0,23.89,9.08,24.15,10.42,354928569,34.5,MOD-00631,21.0,2025-04-04T23:49:31,2025-04-04T16:49:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354928471
822.49,471.7,"{'lat': None, 'lon': None}","{'rh': 34.5, 'temp': 21.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.41,22.77,24.46,8.34,28.12,9.7,354928568,34.5,MOD-00631,21.1,2025-04-04T23:48:31,2025-04-04T16:48:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354928470
822.62,470.98,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 21.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.36,23.23,23.23,7.92,10.61,8.94,354928570,34.9,MOD-00631,21.1,2025-04-04T23:47:31,2025-04-04T16:47:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354928472
