flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,652.8,30.100000000000023,682.9,1345.0,668.4,2.800000000000068,671.2,1646.7,-0.7000000000000455,1646.0,1646.5,6.0,1652.0,,,51.2,17.4,0.0,0.0,0.0,141.75,0.0,0.5,0.2,1.1987,0.4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978,0.0,0.0,0.0,0.0,0.2301,0.2556,0.1452,0.0569,0.0284,0.0127,0.0064,1.07,11.8,5.19,38.23,23.09,0,MOD-00627,2025-04-15T19:31:36,2025-04-15T12:31:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363906162
0,652.0,30.700000000000045,682.7,1344.5,668.0,3.0,671.0,1646.5,-0.900000000000091,1645.6,1646.3,6.100000000000136,1651.7,,,50.7,17.4,0.0,0.0,0.0,231.5,0.2,2.3,1.7,1.2691,0.5142,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4661,0.0,0.0,0.0,0.0,0.1751,0.2562,0.1416,0.0682,0.0193,0.0063,0.0032,1.08,11.55,5.05,38.04,23.11,0,MOD-00627,2025-04-15T19:30:36,2025-04-15T12:30:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363906161
0,652.0,30.5,682.5,1345.6,668.2,3.099999999999909,671.3,1646.6,-1.0,1645.6,1646.0,5.600000000000136,1651.2,,,51.0,17.4,0.0,0.0,0.0,182.0,0.0,0.8,0.7,1.0497,0.4367,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.0,0.0,0.1775,0.2161,0.1274,0.07,0.0059,0.0183,0.0031,0.96,11.72,4.58,38.28,23.12,0,MOD-00627,2025-04-15T19:29:36,2025-04-15T12:29:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363906163
0,652.8,30.5,683.3,1349.4,668.1,2.5,670.6,1646.8,-0.3999999999998636,1646.4,1646.0,5.399999999999864,1651.8,,,52.1,17.4,0.0,0.0,0.0,170.0,0.0,1.0,0.8,1.2191,0.4956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144,0.0,0.0,0.0,0.0,0.1531,0.2535,0.1457,0.0553,0.0366,0.0132,0.0033,1.01,11.35,5.09,38.57,23.08,0,MOD-00627,2025-04-15T19:28:36,2025-04-15T12:28:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363906164
0,653.7,29.799999999999955,683.5,1348.8,668.0,2.7000000000000455,670.7,1646.6,-0.2999999999999545,1646.3,1646.4,5.600000000000136,1651.9,,,51.6,17.3,0.0,0.0,0.0,149.0,0.0,0.8,0.7,1.2789,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224,0.0,0.0,0.0,0.0,0.1712,0.23,0.1147,0.0393,0.0227,0.0098,0.0031,0.94,8.82,4.22,38.19,23.11,0,MOD-00627,2025-04-15T19:27:36,2025-04-15T12:27:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363903789
0,653.3,29.90000000000009,683.2,1346.6,667.8,2.900000000000091,670.7,1646.5,-0.7000000000000455,1645.8,1646.0,5.5,1651.3,,,50.5,17.3,0.0,0.0,0.0,163.0,0.0,0.9,0.5,1.0859,0.5183,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3996,0.0,0.0,0.0,0.0,0.1578,0.213,0.1234,0.056,0.0061,0.0122,0.0095,0.95,12.13,4.28,37.74,23.14,0,MOD-00627,2025-04-15T19:26:36,2025-04-15T12:26:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363903791
0,652.7,29.699999999999932,682.4,1349.3,668.8,3.5,672.3,1646.4,-1.0,1645.4,1646.2,5.2999999999999545,1650.7,,,50.6,17.4,0.0,0.0,0.0,231.75,0.4,0.9,0.7,1.058,0.5345,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3727,0.0,0.0,0.0,0.0,0.154,0.1742,0.1097,0.0286,0.0352,0.0097,0.0068,0.88,11.82,3.92,37.72,23.15,0,MOD-00627,2025-04-15T19:25:36,2025-04-15T12:25:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363903790
0,652.9,29.200000000000045,682.1,1345.4,667.9,2.800000000000068,670.7,1646.7,-0.5,1646.2,1645.8,5.099999999999909,1651.3,,,51.1,17.3,0.0,0.0,0.0,187.75,0.0,0.8,0.4,1.2244,0.4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944,0.0,0.0,0.0,0.0,0.1559,0.1935,0.1037,0.0484,0.0349,0.0123,0.0,0.85,9.0,4.14,37.9,23.18,0,MOD-00627,2025-04-15T19:24:36,2025-04-15T12:24:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363903792
0,654.6,28.399999999999977,683.0,1343.1,668.1,3.6000000000000227,671.7,1646.7,-1.0,1645.7,1646.3,5.0,1650.7,,,50.7,17.4,0.0,0.0,0.0,167.5,0.0,0.8,0.6,1.0109,0.3693,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618,0.0,0.0,0.0,0.0,0.1286,0.1826,0.0957,0.0607,0.0119,0.012,0.0064,0.8,10.48,3.84,37.73,23.18,0,MOD-00627,2025-04-15T19:23:36,2025-04-15T12:23:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363901383
0,655.8,27.200000000000045,683.0,1344.0,668.7,3.0,671.7,1646.6,-1.0,1645.6,1646.4,5.5,1651.1,,,50.7,17.4,0.0,0.0,0.0,149.25,0.1,1.0,0.5,1.1122,0.528,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.1716,0.2164,0.1335,0.0489,0.0182,0.006,0.0029,0.91,9.55,4.31,37.73,23.21,0,MOD-00627,2025-04-15T19:22:36,2025-04-15T12:22:36,https://api.quant-aq.com/v1/devices/MOD-00627/data/raw/363901381
