DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,167,-180,-9,-12,86,0,0.00000,0.00000,0,2883182307
01/05/26 04:53:51,6.11,230.33,10.85,16.03,3.64,458.27,5.20,87.10,1000.00,1.02,2.37,2.63,39.80,0.69,0,12.45,0.00,77.42,1,-7,-92,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 04:54:53,6.11,196.47,-22.51,15.08,4.52,458.74,5.20,87.20,1000.00,1.07,2.67,3.34,12.20,0.58,0,12.45,0.00,83.87,1,-6,78,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 04:55:49,6.11,187.66,4.47,14.32,4.42,458.90,5.20,87.20,1000.00,1.02,2.14,2.88,38.50,0.62,0,12.42,0.00,103.23,1,-7,41,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 04:56:52,6.11,188.90,28.51,15.63,3.71,458.97,5.20,87.30,1000.00,1.01,2.38,2.82,52.30,0.79,0,12.42,0.00,74.19,1,-8,19,-1,-2,STAT,60,LAT,LON,W,CRC
01/05/26 04:57:53,6.11,189.43,15.15,15.39,3.82,459.94,5.20,87.30,1000.00,1.45,2.69,3.25,41.40,0.55,0,12.42,0.00,93.55,1,-9,94,-1,-1,STAT,60,LAT,LON,W,CRC
01/05/26 04:58:50,6.11,188.06,49.77,14.66,4.30,460.68,5.20,87.40,1000.00,1.38,2.42,2.79,23.60,0.52,0,12.42,0.00,83.87,1,-7,-34,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 04:59:52,6.11,197.07,17.91,15.00,4.74,461.53,5.30,87.50,1000.00,1.61,2.94,3.07,22.80,0.52,0,12.42,0.00,74.19,1,-8,-18,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:00:50,6.11,204.44,88.12,15.42,3.50,461.82,5.30,87.40,1000.00,1.65,2.36,2.63,37.40,0.59,0,12.42,0.00,77.42,1,-7,-145,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:01:52,6.11,209.68,94.82,16.26,4.81,461.94,5.30,87.30,1000.00,1.45,2.02,2.12,47.70,0.64,0,12.42,0.00,74.19,1,-6,-125,-2,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:02:53,6.11,215.27,85.50,16.17,4.16,462.63,5.30,87.30,1000.00,1.79,3.47,3.50,41.80,0.63,0,12.42,0.00,93.55,1,-7,-177,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:03:55,6.13,212.86,93.16,16.46,3.50,462.87,5.30,87.30,1000.00,1.65,3.36,3.37,47.30,0.62,0,12.42,0.00,77.42,1,-8,-177,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:04:52,6.16,209.70,33.71,16.74,3.46,462.95,5.30,87.20,1000.00,1.63,3.26,3.46,51.30,0.76,0,12.42,0.00,80.65,1,-9,-86,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:05:54,6.18,214.84,-8.80,16.98,3.71,464.02,5.30,87.10,1000.00,1.63,4.01,4.10,41.80,0.71,0,12.38,0.00,93.55,1,-7,11,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:06:56,6.18,210.90,22.54,17.11,3.55,464.65,5.30,87.10,1000.00,1.45,3.65,3.68,52.30,0.77,0,12.38,0.00,125.81,1,-6,-55,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:07:52,6.20,210.34,65.31,16.37,3.92,464.87,5.30,87.00,1000.00,1.42,4.10,4.19,54.80,0.81,0,12.38,0.00,80.65,1,-6,-109,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:08:54,6.21,207.86,25.78,15.81,4.69,464.55,5.40,86.90,1000.00,1.77,4.11,4.26,43.60,0.66,0,12.38,0.00,83.87,1,-7,47,-3,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:09:56,6.21,248.52,7.75,16.42,3.73,464.19,5.40,87.00,1000.00,1.58,3.61,4.54,33.10,0.53,0,12.38,0.00,77.42,1,-6,-2,-2,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:10:52,6.21,330.24,9.88,15.82,4.53,464.07,5.40,87.10,1000.00,1.79,4.24,4.86,35.80,0.52,0,12.38,0.00,74.19,1,-6,-4,-2,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:11:55,6.21,304.87,44.28,15.91,4.91,464.03,5.40,87.10,1000.00,1.57,3.59,4.18,42.90,0.71,0,12.38,0.00,80.65,1,-7,-31,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:12:52,6.21,251.95,21.72,16.17,4.80,463.85,5.40,87.00,1000.00,1.25,3.43,4.04,43.20,0.66,0,12.38,0.00,83.87,1,-7,-27,-2,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:13:53,6.21,228.05,46.64,15.73,4.77,463.14,5.40,87.00,1000.00,1.32,2.76,3.70,45.10,0.75,0,12.38,0.00,80.65,1,-8,-92,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:14:54,6.21,221.98,25.77,15.70,6.78,462.40,5.40,87.00,1000.00,1.16,2.61,2.98,50.60,0.77,0,12.38,0.00,83.87,1,-7,-84,-3,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:15:50,6.21,228.26,26.06,15.94,6.26,462.15,5.50,87.00,1000.00,1.10,2.70,2.82,53.60,0.94,0,12.38,0.00,83.87,1,-7,-92,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:16:52,6.21,223.74,-25.64,15.76,5.63,460.51,5.40,86.80,1000.00,1.15,2.84,3.62,55.20,0.97,0,12.35,0.00,80.65,1,-8,14,-3,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:17:55,6.23,1157.84,-32.14,17.21,4.34,459.04,5.40,86.90,1000.00,1.07,3.50,3.88,55.20,0.89,0,12.35,0.00,77.42,1,2,50,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:18:51,6.26,1007.44,38.89,17.06,4.67,459.02,5.50,86.80,1000.00,1.59,4.36,4.49,54.30,0.90,0,12.35,0.00,80.65,1,4,-44,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:19:52,6.28,571.84,5.60,16.14,4.79,459.01,5.50,86.90,1000.00,1.57,4.00,4.05,46.30,0.79,0,12.35,0.00,80.65,1,0,44,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:20:56,6.29,346.16,-8.26,16.32,5.04,458.21,5.50,86.90,1000.00,1.42,3.56,3.57,45.90,0.73,0,12.35,0.00,103.23,1,-4,103,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:21:57,6.31,263.17,88.69,15.72,5.96,457.49,5.50,86.90,1000.00,1.12,2.54,2.55,52.10,0.84,0,12.35,0.00,96.77,1,-3,-21,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:22:55,6.31,232.53,29.15,15.50,5.71,457.28,5.50,86.90,1000.00,1.14,3.33,3.71,26.10,0.58,0,12.35,0.00,83.87,1,-5,9,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:23:57,6.31,213.65,79.07,16.21,4.38,457.29,5.50,86.90,1000.00,1.10,2.94,3.35,20.00,0.58,0,12.35,0.00,90.32,1,-6,-82,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:24:54,6.31,217.06,10.27,16.36,4.12,457.11,5.60,86.90,1000.00,1.03,3.07,3.22,29.70,0.55,0,12.35,0.00,83.87,1,-8,12,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:25:57,6.31,216.82,-23.12,16.69,5.16,457.04,5.60,86.80,1000.00,1.01,2.58,2.63,44.70,0.66,0,12.35,0.00,83.87,1,-8,131,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:26:57,6.31,228.44,43.44,17.05,3.56,457.45,5.60,86.80,1000.00,1.27,2.34,2.36,36.60,0.61,0,12.31,0.00,96.77,1,-8,30,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:27:58,6.31,344.53,-36.53,15.53,5.74,457.81,5.60,86.90,1000.00,1.09,2.95,3.02,23.30,0.54,0,12.31,0.00,77.42,1,-6,116,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:28:55,6.31,332.48,-1.66,16.29,4.23,457.93,5.60,86.90,1000.00,1.03,2.67,2.85,18.00,0.49,0,12.31,0.00,96.77,1,-5,73,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:29:57,6.31,273.95,-44.86,15.70,4.69,457.03,5.70,86.90,1000.00,1.33,3.19,3.39,30.70,0.61,0,12.31,0.00,90.32,1,-7,190,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:30:59,6.32,226.04,-26.34,16.35,4.81,456.36,5.70,86.70,1000.00,1.22,3.07,3.40,48.60,0.68,0,12.31,0.00,93.55,1,-6,102,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:31:55,6.35,204.85,-64.19,16.38,4.83,455.60,5.60,86.60,1000.00,1.08,2.76,2.88,45.50,0.68,0,12.31,0.00,83.87,1,-7,111,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:32:56,6.38,199.80,20.28,16.17,4.66,455.86,5.60,86.50,1000.00,1.03,2.81,2.85,39.20,0.59,0,12.31,0.00,77.42,1,-7,10,-1,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:33:58,6.39,198.52,58.83,15.62,5.14,455.54,5.60,86.50,1000.00,2.43,4.08,4.19,20.90,0.46,0,12.31,0.00,77.42,1,-6,-35,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:34:54,6.40,194.62,100.41,15.61,4.81,455.21,5.60,86.60,1000.00,2.69,4.83,5.17,20.10,0.57,0,12.28,0.00,77.42,1,-7,-96,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:35:57,6.40,194.21,52.51,15.13,5.85,455.07,5.60,86.60,1000.00,1.76,3.35,3.70,33.30,0.55,0,12.28,0.00,83.87,1,-8,-49,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:36:58,6.41,190.52,36.84,15.68,4.54,454.57,5.60,86.60,1000.00,1.22,2.77,2.89,32.10,0.50,0,12.28,0.00,77.42,1,-10,24,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:37:56,6.42,181.80,-12.07,15.37,4.86,454.22,5.60,86.70,1000.00,1.08,2.28,2.32,14.30,0.46,0,12.28,0.00,83.87,1,-8,32,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:38:58,6.42,180.46,-71.00,16.08,3.91,454.08,5.60,86.60,1000.00,1.03,2.10,2.12,25.30,0.54,0,12.28,0.00,77.42,1,-7,134,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:39:59,6.42,179.12,-50.83,15.33,4.11,454.03,5.70,86.50,1000.00,1.06,2.06,2.66,18.60,0.49,0,12.28,0.00,93.55,1,-6,173,-2,-3,STAT,60,LAT,LON,W,CRC
01/05/26 05:40:56,6.42,174.64,-64.81,15.60,4.95,454.01,5.70,86.30,1000.00,1.04,1.72,1.94,355.90,0.35,0,12.28,0.00,77.42,1,-8,125,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:41:58,6.42,169.40,11.56,14.43,5.15,453.42,5.70,86.30,1000.00,1.01,2.05,2.43,350.20,0.44,0,12.28,0.00,96.77,1,-7,70,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:42:55,6.42,166.71,9.96,14.40,5.29,452.35,5.70,86.20,1000.00,1.00,2.20,2.97,345.10,0.42,0,12.28,0.00,77.42,1,-7,-15,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:43:56,6.42,169.07,53.08,14.65,5.37,451.32,5.70,86.40,1000.00,0.97,1.96,2.47,356.80,0.47,0,12.24,0.00,83.87,1,-7,-38,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:44:58,6.42,166.61,67.96,14.90,4.01,450.73,5.70,86.30,1000.00,0.92,1.71,1.88,348.10,0.43,0,12.24,0.00,83.87,1,-6,-67,-2,-3,STAT,60,LAT,LON,W,CRC
01/05/26 05:45:59,6.42,168.29,1.37,14.53,4.29,450.55,5.70,86.30,1000.00,0.99,2.00,2.65,4.20,0.43,0,12.24,0.00,83.87,1,-8,46,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:46:57,6.42,172.02,97.64,15.05,4.52,451.37,5.70,86.30,1000.00,1.50,4.01,4.68,349.80,0.37,0,12.24,0.00,83.87,1,-8,-130,-2,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:47:59,6.42,173.56,92.86,15.77,5.54,451.78,5.70,86.20,1000.00,1.68,3.49,4.02,13.70,0.42,0,12.24,0.00,83.87,1,-8,-150,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:49:00,6.42,175.21,3.93,16.17,3.71,451.92,5.70,86.30,1000.00,1.29,3.24,3.63,0.60,0.49,0,12.24,0.00,83.87,1,-8,18,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:49:57,6.42,166.95,-27.21,16.28,3.73,451.74,5.70,86.30,1000.00,1.26,2.93,3.58,342.00,0.44,0,12.24,0.00,83.87,1,-8,105,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:50:58,6.42,168.81,14.13,16.45,3.62,450.68,5.70,86.10,1000.00,1.24,2.69,3.16,337.30,0.46,0,12.21,0.00,96.77,1,-8,-33,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:51:55,6.42,170.02,8.04,17.00,2.85,450.26,5.70,86.20,1000.00,1.08,2.42,2.59,348.50,0.46,0,12.21,0.00,93.55,1,-9,39,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:52:57,6.42,166.40,34.06,16.61,5.00,450.18,5.70,85.30,1000.00,1.13,2.37,3.15,42.20,0.17,0,12.21,0.00,90.32,1,-7,88,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:54:01,6.42,161.63,-60.85,16.30,5.17,447.94,5.70,84.70,1000.00,1.03,1.77,2.49,38.00,0.26,0,12.21,0.00,83.87,1,-8,108,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:54:58,6.42,162.71,21.92,14.99,5.91,446.13,5.70,85.10,1000.00,0.57,1.29,1.55,6.60,0.39,0,12.21,0.00,83.87,1,-8,-26,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:56:00,6.42,169.69,-20.42,17.53,3.59,445.40,5.80,85.40,1000.00,0.79,1.49,1.68,22.00,0.51,0,12.21,0.00,96.77,1,-8,35,-2,-3,STAT,60,LAT,LON,W,CRC
01/05/26 05:57:01,6.42,204.40,-16.92,18.43,3.32,445.60,5.80,85.40,1000.00,0.44,1.15,1.24,28.30,0.54,0,12.17,0.00,122.58,1,-8,31,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:57:58,6.42,214.00,-40.38,17.00,4.95,446.70,5.80,85.50,1000.00,0.58,1.27,1.31,21.30,0.49,0,12.21,0.00,83.87,1,-8,36,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 05:59:01,6.42,196.63,91.23,19.33,2.70,447.54,5.80,85.40,1000.00,0.46,1.22,1.23,1.20,0.41,0,12.17,0.00,90.32,1,-7,-91,-2,-1,STAT,60,LAT,LON,W,CRC
01/05/26 05:59:58,6.42,182.41,15.89,17.98,3.99,447.82,5.80,85.50,1000.00,0.42,1.31,1.41,349.80,0.42,0,12.17,0.00,83.87,1,-6,-29,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:01:01,6.42,171.15,-10.78,17.61,4.29,447.94,5.80,85.70,1000.00,0.77,1.55,1.58,342.90,0.45,0,12.17,0.00,77.42,1,-7,-92,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:01:57,6.42,167.38,16.09,16.29,4.69,447.36,5.80,85.70,1000.00,0.85,1.37,1.73,5.20,0.44,0,12.17,0.00,83.87,1,-7,-49,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:02:58,6.43,165.08,-37.91,15.44,5.08,447.13,5.80,85.60,1000.00,0.92,1.13,1.87,27.10,0.50,0,12.17,0.00,96.77,1,-8,64,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:04:00,6.45,163.22,-17.96,15.54,5.83,447.21,5.80,85.20,1000.00,0.75,1.20,1.44,25.90,0.41,0,12.17,0.00,96.77,1,-7,8,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:05:01,6.47,160.82,-19.78,14.95,6.64,447.07,5.80,85.10,1000.00,0.87,1.63,1.72,18.10,0.45,0,12.17,0.00,77.42,1,-9,1,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:05:58,6.48,160.14,56.76,15.88,6.32,447.03,5.80,85.30,1000.00,0.68,1.58,1.61,1.50,0.44,0,12.14,0.00,77.42,1,-8,-87,-2,-1,STAT,60,LAT,LON,W,CRC
01/05/26 06:07:02,6.49,157.85,27.05,15.77,5.67,447.01,5.80,85.60,1000.00,0.81,1.57,1.59,341.60,0.47,0,12.14,0.00,148.39,1,-6,-141,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:07:58,6.49,174.82,75.46,16.14,5.66,446.60,5.80,85.00,1000.00,0.58,1.23,1.23,339.80,0.36,0,12.14,0.00,80.65,1,-8,-109,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:09:00,6.50,190.28,95.65,16.81,5.92,445.71,5.80,84.60,1000.00,0.79,1.43,1.59,12.40,0.38,0,12.14,0.00,80.65,1,-6,-121,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:10:02,6.51,205.05,54.19,16.92,4.87,445.41,5.90,84.90,1000.00,0.74,1.65,1.71,18.40,0.45,0,12.14,0.00,77.42,1,-6,6,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:11:00,6.51,196.54,-32.16,16.59,5.25,446.27,5.90,85.10,1000.00,0.66,1.67,1.69,32.40,0.53,0,12.14,0.00,77.42,1,-6,77,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:12:02,6.52,209.61,-28.17,15.83,6.52,446.74,5.80,84.90,1000.00,0.62,1.44,1.45,56.30,0.47,0,12.14,0.00,83.87,1,-7,87,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:12:58,6.52,198.74,44.13,16.17,7.45,446.13,5.80,84.00,1000.00,0.52,1.37,1.37,56.50,0.44,0,12.14,0.00,80.65,1,-8,61,-2,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:14:02,6.52,187.15,93.67,14.82,8.90,443.14,5.80,83.90,1000.00,0.68,1.61,1.89,59.80,0.46,0,12.10,0.00,83.87,1,-6,-121,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:15:03,6.52,178.68,-3.07,15.60,6.92,441.35,5.80,84.70,1000.00,0.52,1.39,1.70,35.90,0.45,0,12.10,0.00,96.77,1,-7,15,-3,-1,STAT,60,LAT,LON,W,CRC
01/05/26 06:16:00,6.52,187.89,-37.89,14.78,6.81,440.93,5.80,85.00,1000.00,0.50,1.43,1.53,25.60,0.41,0,12.10,0.00,83.87,1,-7,155,-3,-1,STAT,60,LAT,LON,W,CRC
01/05/26 06:17:02,6.52,215.67,49.83,14.90,6.73,440.97,5.80,84.80,1000.00,0.42,1.03,1.13,28.20,0.33,0,12.10,0.00,77.42,1,-7,35,-3,-2,STAT,60,LAT,LON,W,CRC
01/05/26 06:18:02,6.52,232.89,14.00,16.35,6.21,440.99,5.70,84.80,1000.00,0.73,1.38,1.56,54.70,0.45,0,12.10,0.00,80.65,1,-6,100,-2,-2,STAT,60,LAT,LON,W,CRC
