DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,108,15,-3,-36,6,0,0.00000,0.00000,0,1679798512
04/21/25 03:55:48,10.53,,,,,448.00,10.50,66.00,0.26,1.21,1.39,0.00,0.00,1,13.87,142.80,35.22,1,-11,13,-1,0,STAT,f,LAT,LON,W,CRC
04/21/25 03:56:49,10.52,,,,,448.21,10.50,66.00,0.74,1.56,1.82,0.00,0.00,1,13.80,40.33,34.69,1,-8,13,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 03:57:49,10.49,,,,,448.31,10.50,65.90,0.37,1.29,1.78,0.00,0.00,1,13.77,11.39,33.37,1,-10,13,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 03:58:49,10.47,,,,,448.14,10.50,65.80,0.39,1.39,1.81,0.00,0.00,1,13.73,3.22,35.56,1,-11,15,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 03:59:50,10.46,,,,,448.05,10.40,66.00,0.16,1.15,1.31,0.00,0.00,1,13.70,0.91,36.00,1,-12,14,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:00:50,10.46,,,,,448.02,10.50,66.10,0.06,0.63,0.69,0.00,0.00,1,13.91,122.69,39.97,1,-9,14,-1,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:01:50,10.46,,,,,448.01,10.50,66.10,0.36,1.03,1.05,0.00,0.00,1,13.80,34.65,35.80,1,-10,15,-1,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:02:50,10.46,,,,,448.00,10.50,66.20,0.12,1.06,1.07,0.00,0.00,1,13.77,9.79,36.37,1,-13,15,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:03:50,10.46,,,,,448.24,10.50,66.20,0.18,1.29,1.30,0.00,0.00,1,13.73,2.76,35.45,1,-11,13,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:04:50,10.46,,,,,448.09,10.50,66.10,0.36,1.09,1.09,0.00,0.00,1,13.70,0.78,35.22,1,-13,14,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:05:51,10.46,,,,,448.03,10.40,66.30,0.50,1.10,1.10,0.00,0.00,1,13.98,157.42,38.14,1,-9,14,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:06:51,10.46,,,,,448.01,10.50,66.30,0.17,0.78,0.95,0.00,0.00,1,13.84,51.75,37.31,1,-13,14,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:07:51,10.46,,,,,448.00,10.50,66.50,0.32,0.89,0.95,0.00,0.00,1,13.77,14.62,36.27,1,-13,15,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:08:51,10.45,,,,,448.00,10.50,66.50,0.25,0.89,1.17,0.00,0.00,1,13.73,4.13,35.02,1,-9,14,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:09:52,10.45,,,,,448.00,10.50,66.60,0.63,1.32,1.42,0.00,0.00,1,13.70,1.17,31.90,1,-10,15,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:10:52,10.45,,,,,448.00,10.50,66.70,0.42,1.28,1.68,0.00,0.00,1,13.98,182.97,40.44,1,-8,14,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:11:52,10.45,,,,,448.17,10.50,66.50,0.15,1.07,1.37,0.00,0.00,1,13.84,59.17,34.46,1,-12,15,-1,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:12:52,10.45,,,,,448.06,10.50,66.70,0.15,0.83,0.93,0.00,0.00,1,13.77,16.71,33.86,1,-13,16,-1,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:13:52,10.45,,,,,448.02,10.50,66.70,0.39,0.97,1.16,0.00,0.00,1,13.73,4.72,33.88,1,-13,14,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:14:53,10.44,,,,,448.01,10.50,66.50,0.14,1.02,1.09,0.00,0.00,1,13.70,1.33,31.40,1,-12,13,-1,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:15:53,10.44,,,,,447.50,10.50,66.70,0.21,0.97,1.00,0.00,0.00,1,13.95,144.76,41.64,1,-7,16,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:16:53,10.44,,,,,447.62,10.40,66.60,0.90,1.75,1.86,0.00,0.00,1,13.84,74.64,36.30,1,-11,15,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:17:53,10.44,,,,,447.41,10.40,66.80,0.55,1.74,1.77,0.00,0.00,1,13.77,21.08,36.19,1,-9,14,0,0,STAT,f,LAT,LON,W,CRC
04/21/25 04:18:53,10.44,,,,,447.14,10.40,66.80,0.44,1.14,1.15,0.00,0.00,1,13.73,5.95,37.24,1,-11,15,0,0,STAT,f,LAT,LON,W,CRC
