co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
838.22,603.86,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.79,2.97,38.75,14.76,21.95,16.05,354934422,37.2,MOD-00627,20.1,2025-04-04T23:59:32,2025-04-04T16:59:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354934324
834.24,605.06,"{'lat': None, 'lon': None}","{'rh': 37.6, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.52,2.75,36.97,12.29,25.0,13.44,354934420,37.6,MOD-00627,20.1,2025-04-04T23:58:32,2025-04-04T16:58:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354934322
833.12,602.05,"{'lat': None, 'lon': None}","{'rh': 37.6, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.57,4.29,37.54,12.04,14.67,13.25,354934419,37.6,MOD-00627,20.2,2025-04-04T23:57:32,2025-04-04T16:57:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354934321
836.33,602.77,"{'lat': None, 'lon': None}","{'rh': 37.7, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.52,3.82,36.95,10.38,15.14,11.4,354932049,37.7,MOD-00627,20.2,2025-04-04T23:56:32,2025-04-04T16:56:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354931952
832.88,599.52,"{'lat': None, 'lon': None}","{'rh': 37.5, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.81,3.76,36.72,12.1,16.35,13.28,354932050,37.5,MOD-00627,20.3,2025-04-04T23:55:32,2025-04-04T16:55:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354931951
826.92,600.6,"{'lat': None, 'lon': None}","{'rh': 37.8, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.74,5.12,37.51,11.51,14.3,12.36,354932047,37.8,MOD-00627,20.3,2025-04-04T23:54:32,2025-04-04T16:54:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354931949
827.05,600.97,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.85,3.11,37.91,11.94,18.12,13.09,354932048,37.2,MOD-00627,20.4,2025-04-04T23:53:32,2025-04-04T16:53:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354931950
823.69,600.97,"{'lat': None, 'lon': None}","{'rh': 37.3, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.85,2.74,37.05,12.24,26.11,13.33,354929765,37.3,MOD-00627,20.4,2025-04-04T23:52:32,2025-04-04T16:52:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354929667
819.77,602.17,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.85,3.06,36.79,11.66,16.47,12.63,354929764,37.2,MOD-00627,20.5,2025-04-04T23:51:32,2025-04-04T16:51:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354929666
830.86,601.33,"{'lat': None, 'lon': None}","{'rh': 36.6, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.79,3.1,38.04,12.02,15.25,13.03,354929761,36.6,MOD-00627,20.5,2025-04-04T23:50:32,2025-04-04T16:50:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354929664
