co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
973.46,646.08,"{'lat': None, 'lon': None}","{'rh': 41.6, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.89,25.94,37.28,7.74,30.08,8.19,355978227,41.6,MOD-00623,16.7,2025-04-06T06:00:47,2025-04-05T23:00:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355978129
973.25,644.28,"{'lat': None, 'lon': None}","{'rh': 41.9, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.89,26.4,37.52,8.12,25.14,8.67,355978224,41.9,MOD-00623,16.7,2025-04-06T05:59:47,2025-04-05T22:59:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355978126
974.94,649.58,"{'lat': None, 'lon': None}","{'rh': 42.4, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.76,26.38,36.84,8.2,13.0,8.76,355978225,42.4,MOD-00623,16.7,2025-04-06T05:58:47,2025-04-05T22:58:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355978127
981.51,651.62,"{'lat': None, 'lon': None}","{'rh': 42.4, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.76,27.09,36.54,10.31,17.48,10.95,355978226,42.4,MOD-00623,16.7,2025-04-06T05:57:47,2025-04-05T22:57:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355978128
990.4,649.46,"{'lat': None, 'lon': None}","{'rh': 42.6, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.76,26.84,36.2,10.51,12.02,10.94,355975895,42.6,MOD-00623,16.7,2025-04-06T05:56:47,2025-04-05T22:56:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355975797
984.12,650.78,"{'lat': None, 'lon': None}","{'rh': 42.2, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.77,26.62,36.57,9.32,22.42,10.0,355975897,42.2,MOD-00623,16.7,2025-04-06T05:55:47,2025-04-05T22:55:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355975799
996.61,657.53,"{'lat': None, 'lon': None}","{'rh': 43.1, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.72,26.11,35.51,12.4,20.36,12.96,355975896,43.1,MOD-00623,16.7,2025-04-06T05:54:47,2025-04-05T22:54:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355975798
1011.57,662.95,"{'lat': None, 'lon': None}","{'rh': 44.0, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.76,28.92,34.75,17.15,34.28,17.71,355975898,44.0,MOD-00623,16.7,2025-04-06T05:53:47,2025-04-05T22:53:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355975800
1014.73,655.96,"{'lat': None, 'lon': None}","{'rh': 43.6, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.72,28.46,35.12,22.07,37.53,22.71,355973657,43.6,MOD-00623,16.7,2025-04-06T05:52:47,2025-04-05T22:52:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355973559
1013.71,659.57,"{'lat': None, 'lon': None}","{'rh': 43.3, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.72,28.47,34.87,25.19,27.17,25.69,355973656,43.3,MOD-00623,16.7,2025-04-06T05:51:47,2025-04-05T22:51:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355973558
1021.3,659.09,"{'lat': None, 'lon': None}","{'rh': 43.6, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.72,27.75,34.52,31.22,35.22,31.88,355973654,43.6,MOD-00623,16.7,2025-04-06T05:50:47,2025-04-05T22:50:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355973557
1021.76,661.26,"{'lat': None, 'lon': None}","{'rh': 44.1, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.63,28.91,34.43,21.05,31.46,21.63,355973655,44.1,MOD-00623,16.7,2025-04-06T05:49:47,2025-04-05T22:49:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355973556
1014.3,659.57,"{'lat': None, 'lon': None}","{'rh': 44.2, 'temp': 16.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.63,29.86,34.41,18.77,21.22,19.18,355971382,44.2,MOD-00623,16.7,2025-04-06T05:48:47,2025-04-05T22:48:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355971284
1012.3,656.44,"{'lat': None, 'lon': None}","{'rh': 43.7, 'temp': 16.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.76,28.94,35.11,16.66,20.29,17.05,355971381,43.7,MOD-00623,16.8,2025-04-06T05:47:47,2025-04-05T22:47:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355971283
1016.91,661.62,"{'lat': None, 'lon': None}","{'rh': 43.0, 'temp': 16.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.72,29.2,35.23,15.37,28.37,15.69,355971379,43.0,MOD-00623,16.8,2025-04-06T05:46:47,2025-04-05T22:46:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355971281
1016.07,661.26,"{'lat': None, 'lon': None}","{'rh': 43.6, 'temp': 16.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.76,28.71,34.22,14.33,28.51,14.73,355971380,43.6,MOD-00623,16.8,2025-04-06T05:45:47,2025-04-05T22:45:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355971282
1019.68,662.1,"{'lat': None, 'lon': None}","{'rh': 44.3, 'temp': 16.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.63,29.15,35.0,10.61,24.56,11.25,355969109,44.3,MOD-00623,16.8,2025-04-06T05:44:47,2025-04-05T22:44:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355969009
1020.25,663.31,"{'lat': None, 'lon': None}","{'rh': 43.5, 'temp': 16.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.76,30.37,34.24,8.5,11.86,9.01,355969108,43.5,MOD-00623,16.8,2025-04-06T05:43:47,2025-04-05T22:43:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355969011
1016.64,662.95,"{'lat': None, 'lon': None}","{'rh': 42.8, 'temp': 16.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.76,29.21,35.57,8.92,28.26,9.34,355969107,42.8,MOD-00623,16.8,2025-04-06T05:42:47,2025-04-05T22:42:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355969010
1032.1,664.27,"{'lat': None, 'lon': None}","{'rh': 43.0, 'temp': 16.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.72,29.2,34.93,8.84,16.78,9.26,355969110,43.0,MOD-00623,16.8,2025-04-06T05:41:47,2025-04-05T22:41:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355969012
1029.42,662.58,"{'lat': None, 'lon': None}","{'rh': 43.3, 'temp': 16.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.72,28.48,34.27,8.41,14.81,8.99,355966825,43.3,MOD-00623,16.8,2025-04-06T05:40:47,2025-04-05T22:40:47,https://api.quant-aq.com/v1/devices/MOD-00623/data/355966727
