DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,339,31,-8,-22,6,0,0.00000,0.00000,0,CRC
08/17/26 03:56:05,22.40,235.85,7.81,17.52,2.99,432.40,20.20,58.10,8.14,14.85,15.79,0.00,0.00,0,12.74,0.00,51.61,1,43,25,3,0,STAT,60,LAT,LON,W,ÿÿ,281479363
08/17/26 03:57:05,22.39,225.97,6.96,16.98,3.33,433.60,20.20,58.30,8.66,16.39,17.55,0.00,0.00,0,12.77,0.00,25.81,1,41,25,3,0,STAT,60,LAT,LON,W,ÿÿ,19537507
08/17/26 03:58:05,22.35,221.72,8.39,16.91,3.41,434.51,20.20,58.40,7.92,15.21,16.07,0.00,0.00,0,12.77,0.00,25.81,1,39,24,3,0,STAT,60,LAT,LON,W,ÿÿ,4239423148
08/17/26 03:59:05,22.31,225.85,8.09,17.71,1.68,435.18,20.10,58.40,8.76,15.86,16.27,0.00,0.00,0,12.77,0.00,22.58,1,38,24,4,0,STAT,60,LAT,LON,W,ÿÿ,3042669139
08/17/26 04:00:05,22.30,233.39,7.41,16.69,2.64,435.71,20.10,58.50,8.60,15.88,16.88,0.00,0.00,0,12.77,0.00,22.58,1,33,24,3,0,STAT,60,LAT,LON,W,ÿÿ,3094457964
08/17/26 04:01:05,22.28,232.12,6.86,16.38,2.87,436.40,20.10,58.60,9.01,15.36,16.03,0.00,0.00,0,12.77,0.00,38.71,1,28,26,2,0,STAT,60,LAT,LON,W,ÿÿ,2626058473
08/17/26 04:02:06,22.23,224.72,6.47,16.16,3.28,436.33,20.00,58.60,8.76,15.30,16.09,0.00,0.00,0,12.74,0.00,58.06,1,23,26,2,0,STAT,60,LAT,LON,W,ÿÿ,641414147
08/17/26 04:03:06,22.21,205.75,7.22,15.78,3.59,436.12,20.00,58.70,8.45,16.02,16.97,0.00,0.00,0,12.77,0.00,22.58,1,22,26,3,0,STAT,60,LAT,LON,W,ÿÿ,2925623756
08/17/26 04:04:06,22.20,206.87,6.00,15.92,2.36,435.43,20.00,58.80,8.63,14.52,15.16,0.00,0.00,0,12.77,0.00,22.58,1,18,26,3,0,STAT,60,LAT,LON,W,ÿÿ,4276720117
08/17/26 04:05:06,22.16,203.69,7.42,16.47,1.57,435.73,20.00,58.80,8.99,15.05,15.41,0.00,0.00,0,12.77,0.00,25.81,1,17,25,3,0,STAT,60,LAT,LON,W,ÿÿ,327501427
08/17/26 04:06:06,22.12,201.63,7.56,15.98,2.19,435.91,20.00,58.90,8.46,14.68,15.36,0.00,0.00,0,12.74,0.00,41.94,1,13,25,3,0,STAT,60,LAT,LON,W,ÿÿ,3975916768
08/17/26 04:07:02,22.10,198.01,7.60,15.12,4.77,435.96,20.00,58.90,9.11,16.44,17.34,0.00,0.00,0,12.77,0.00,25.81,1,12,25,3,1,STAT,60,LAT,LON,W,ÿÿ,2699592186
08/17/26 04:08:02,22.09,207.20,6.23,16.05,3.45,435.99,19.90,59.00,8.74,16.03,16.73,0.00,0.00,0,12.77,0.00,22.58,1,9,26,3,1,STAT,60,LAT,LON,W,ÿÿ,3157816536
08/17/26 04:09:02,22.05,211.21,6.29,16.14,3.42,436.00,19.90,59.10,8.73,16.73,17.28,0.00,0.00,0,12.74,0.00,41.94,1,7,25,3,0,STAT,60,LAT,LON,W,ÿÿ,3281407468
08/17/26 04:10:02,22.01,201.47,7.52,16.56,3.52,435.46,19.90,59.10,7.78,15.79,16.44,0.00,0.00,0,12.77,0.00,25.81,1,9,24,2,0,STAT,60,LAT,LON,W,ÿÿ,1095933718
08/17/26 04:11:02,22.00,203.17,8.41,16.08,3.48,435.57,19.90,59.20,9.59,18.36,19.04,0.00,0.00,0,12.77,0.00,22.58,1,9,23,3,0,STAT,60,LAT,LON,W,ÿÿ,2293748545
