co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
872.44,581.36,"{'lat': None, 'lon': None}","{'rh': 32.3, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.09,24.02,0.92,0.92,0.92,605198968,32.3,MOD-00629,24.7,2026-02-09T01:15:45,2026-02-08T17:15:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605198817
876.55,576.66,"{'lat': None, 'lon': None}","{'rh': 32.3, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,10.38,24.02,0.96,1.15,0.96,605198970,32.3,MOD-00629,24.7,2026-02-09T01:14:45,2026-02-08T17:14:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605198819
876.89,583.64,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.06,23.19,0.87,0.88,0.88,605198971,32.4,MOD-00629,24.7,2026-02-09T01:13:45,2026-02-08T17:13:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605198820
874.83,584.73,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.17,23.72,1.04,1.57,1.04,605198969,32.4,MOD-00629,24.7,2026-02-09T01:12:45,2026-02-08T17:12:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605198818
875.66,583.16,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.17,23.99,1.1,1.1,1.1,605198967,32.4,MOD-00629,24.7,2026-02-09T01:11:45,2026-02-08T17:11:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605198816
882.22,583.77,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.17,23.99,0.99,1.3,0.99,605196398,32.4,MOD-00629,24.7,2026-02-09T01:10:45,2026-02-08T17:10:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605196246
878.12,584.85,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.17,23.99,0.97,0.98,0.98,605196396,32.4,MOD-00629,24.7,2026-02-09T01:09:45,2026-02-08T17:09:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605196245
881.81,582.56,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.29,23.72,0.82,0.84,0.84,605196397,32.4,MOD-00629,24.7,2026-02-09T01:08:45,2026-02-08T17:08:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605196247
887.56,581.84,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.12,23.72,0.82,10.97,0.84,605196399,32.4,MOD-00629,24.7,2026-02-09T01:07:45,2026-02-08T17:07:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605196248
876.96,577.98,"{'lat': None, 'lon': None}","{'rh': 32.3, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.14,23.76,0.85,0.86,0.86,605196395,32.3,MOD-00629,24.7,2026-02-09T01:06:45,2026-02-08T17:06:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605196244
873.67,581.84,"{'lat': None, 'lon': None}","{'rh': 32.3, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.18,24.02,0.8,0.81,0.81,605193778,32.3,MOD-00629,24.7,2026-02-09T01:05:45,2026-02-08T17:05:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605193627
867.52,580.75,"{'lat': None, 'lon': None}","{'rh': 32.3, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.14,24.02,0.67,0.67,0.67,605193776,32.3,MOD-00629,24.7,2026-02-09T01:04:45,2026-02-08T17:04:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605193625
863.34,583.16,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.17,23.46,0.8,0.87,0.82,605193774,32.4,MOD-00629,24.7,2026-02-09T01:03:45,2026-02-08T17:03:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605193622
867.03,578.71,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.26,23.46,1.14,1.18,1.18,605193775,32.4,MOD-00629,24.7,2026-02-09T01:02:45,2026-02-08T17:02:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605193623
858.82,585.33,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.17,23.46,0.73,0.74,0.74,605193773,32.4,MOD-00629,24.7,2026-02-09T01:01:45,2026-02-08T17:01:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605193624
848.97,580.87,"{'lat': None, 'lon': None}","{'rh': 32.4, 'temp': 24.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13514, 'co2': 13277, 'no': 13602, 'no2': 13783, 'o3': 13761}, 'pm': {'pm1': 13248, 'pm10': 13250, 'pm25': 13249}}",2.5,12.26,23.19,1.08,1.71,1.12,605191224,32.4,MOD-00629,24.7,2026-02-09T01:00:45,2026-02-08T17:00:45,https://api.quant-aq.com/v1/devices/MOD-00629/data/605191072
