DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,289,72,2,-9,86,0,0.00000,0.00000,0,2963402514
08/12/25 03:56:27,26.20,458.16,8.14,15.51,20.07,464.92,24.00,41.10,0.00,6.01,8.63,9.00,0.00,0.00,1,13.98,13.86,34.22,1,-35,55,12,8,STAT,60,LAT,LON,W,CRC
08/12/25 03:57:27,26.14,455.82,9.79,14.16,19.58,464.39,24.00,40.10,0.00,5.65,8.82,8.95,0.00,0.00,1,13.91,3.92,31.05,1,-37,56,12,8,STAT,60,LAT,LON,W,CRC
08/12/25 03:58:27,26.12,465.53,7.59,13.87,18.98,461.39,23.90,40.80,0.00,7.39,11.56,11.70,0.00,0.00,1,13.87,1.11,25.78,1,-36,56,11,8,STAT,60,LAT,LON,W,CRC
08/12/25 03:59:27,26.09,462.75,6.20,14.75,18.75,458.58,23.90,41.20,0.00,7.99,12.86,13.27,0.00,0.00,1,13.84,0.31,27.77,1,-34,55,11,8,STAT,60,LAT,LON,W,CRC
08/12/25 04:00:27,26.04,455.34,7.31,12.53,21.62,458.17,23.90,40.30,0.00,7.03,10.29,10.49,0.00,0.00,1,13.80,0.09,27.00,1,-35,55,12,9,STAT,60,LAT,LON,W,CRC
08/12/25 04:01:24,26.02,437.56,6.90,13.05,20.55,457.38,23.80,40.50,0.00,5.81,9.34,9.78,0.00,0.00,1,14.09,112.61,31.60,1,-36,55,11,8,STAT,60,LAT,LON,W,CRC
08/12/25 04:02:24,25.97,413.02,7.03,10.85,21.04,454.99,23.80,39.80,0.00,3.83,6.31,6.68,0.00,0.00,1,14.02,31.80,28.63,1,-39,56,11,8,STAT,60,LAT,LON,W,CRC
08/12/25 04:03:24,25.93,390.26,8.46,9.63,20.44,450.06,23.80,39.30,0.00,2.73,4.71,4.84,0.00,0.00,1,13.95,8.98,25.53,1,-39,54,12,8,STAT,60,LAT,LON,W,CRC
08/12/25 04:04:24,25.91,371.28,7.70,6.94,23.49,444.71,23.70,38.70,0.00,1.88,3.28,3.82,0.00,0.00,1,13.91,2.54,25.42,1,-39,54,12,8,STAT,60,LAT,LON,W,CRC
08/12/25 04:05:25,25.87,343.68,8.02,6.10,24.45,437.35,23.70,38.60,0.00,1.11,1.72,1.89,0.00,0.00,1,13.87,0.72,27.05,1,-39,54,12,8,STAT,60,LAT,LON,W,CRC
08/12/25 04:06:25,25.83,332.58,6.85,5.90,24.74,432.61,23.70,38.70,0.00,0.78,1.37,1.44,0.00,0.00,1,13.84,0.20,25.87,1,-39,54,12,8,STAT,60,LAT,LON,W,CRC
08/12/25 04:07:27,25.81,309.86,6.43,5.70,25.11,429.36,23.70,38.60,0.00,0.77,1.78,1.80,0.00,0.00,1,14.12,218.61,31.80,1,-35,54,12,8,STAT,60,LAT,LON,W,CRC
