DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,94,25,0,-10,6,0,0.00000,0.00000,0,CRC
07/18/26 03:58:04,20.05,145.81,6.66,11.50,3.12,414.22,18.20,62.00,2.75,4.59,4.77,0.00,0.00,1,12.74,0.00,37.06,1,-10,22,2,0,STAT,60,LAT,LON,W,ÿÿ,3859884502
07/18/26 03:59:04,20.03,148.50,8.13,11.38,2.80,414.72,18.20,62.00,2.47,4.80,5.03,0.00,0.00,1,12.74,0.00,31.17,1,-11,21,2,0,STAT,60,LAT,LON,W,ÿÿ,3111506719
07/18/26 04:00:00,20.02,152.95,9.03,11.38,2.55,414.89,18.20,61.90,2.76,4.68,4.83,0.00,0.00,1,12.74,0.00,30.74,1,-12,21,3,0,STAT,60,LAT,LON,W,ÿÿ,3025050725
07/18/26 04:01:00,20.01,156.04,8.85,11.37,2.13,414.96,18.10,61.80,2.71,4.72,4.77,0.00,0.00,1,12.74,0.00,30.16,1,-13,21,3,0,STAT,60,LAT,LON,W,ÿÿ,3856258198
07/18/26 04:02:00,19.96,151.94,7.51,12.17,2.44,414.99,18.10,62.10,2.53,4.74,4.75,0.00,0.00,1,12.74,0.00,32.02,1,-12,22,3,0,STAT,60,LAT,LON,W,ÿÿ,1289846175
07/18/26 04:02:59,19.93,157.22,7.97,11.43,2.76,415.58,18.10,62.00,2.63,5.11,5.12,0.00,0.00,1,12.74,0.00,35.63,1,-14,22,2,0,STAT,60,LAT,LON,W,ÿÿ,3772347029
07/18/26 04:03:59,19.92,157.74,8.32,11.34,1.87,415.85,18.10,62.00,2.36,4.54,4.54,0.00,0.00,1,12.74,0.00,35.09,1,-12,22,3,0,STAT,60,LAT,LON,W,ÿÿ,119006124
07/18/26 04:05:00,19.91,166.98,7.95,12.03,2.65,415.95,18.10,62.10,2.09,4.14,4.35,0.00,0.00,1,12.74,0.00,28.69,1,-12,21,2,0,STAT,60,LAT,LON,W,ÿÿ,3429816186
07/18/26 04:06:00,19.87,176.66,6.81,11.43,3.01,416.33,18.10,62.50,1.79,4.02,4.16,0.00,0.00,1,12.74,0.00,27.45,1,-12,22,2,0,STAT,60,LAT,LON,W,ÿÿ,2038529559
07/18/26 04:07:00,19.83,323.35,7.29,11.99,2.26,416.77,18.00,62.40,2.06,4.09,4.28,0.00,0.00,1,12.74,0.00,29.37,1,-12,22,2,0,STAT,60,LAT,LON,W,ÿÿ,4060292345
07/18/26 04:08:00,19.82,268.16,8.51,11.64,2.37,417.32,17.90,62.50,2.26,4.89,5.08,0.00,0.00,1,12.74,0.00,30.70,1,-10,20,2,0,STAT,60,LAT,LON,W,ÿÿ,815871726
07/18/26 04:09:01,19.82,217.43,9.33,11.59,2.51,417.76,17.90,62.50,2.44,4.93,4.99,0.00,0.00,1,12.74,0.00,33.57,1,-10,21,2,0,STAT,60,LAT,LON,W,ÿÿ,673807944
07/18/26 04:10:01,19.78,189.46,10.01,10.97,3.16,417.92,17.90,62.60,2.39,4.98,5.18,0.00,0.00,1,12.74,0.00,32.11,1,-10,19,2,0,STAT,60,LAT,LON,W,ÿÿ,596924793
07/18/26 04:11:02,19.74,173.87,11.35,11.82,2.62,418.41,17.90,62.70,2.72,4.61,5.02,0.00,0.00,1,12.74,0.00,26.53,1,-11,19,2,0,STAT,60,LAT,LON,W,ÿÿ,3512339018
07/18/26 04:12:02,19.73,165.01,9.70,12.05,1.77,419.44,17.80,62.70,2.76,4.67,4.80,0.00,0.00,1,12.74,0.00,27.71,1,-12,20,2,0,STAT,60,LAT,LON,W,ÿÿ,3526790152
07/18/26 04:13:02,19.72,159.20,9.56,12.42,1.91,419.80,17.80,62.60,2.78,5.18,5.22,0.00,0.00,1,12.74,0.00,31.57,1,-12,20,2,0,STAT,60,LAT,LON,W,ÿÿ,2874181083
07/18/26 04:14:03,19.67,166.27,9.17,11.76,2.42,419.93,17.80,62.60,2.48,4.40,4.42,0.00,0.00,1,12.74,0.00,34.48,1,-12,20,2,0,STAT,60,LAT,LON,W,ÿÿ,3706936961
07/18/26 04:15:03,19.64,167.63,9.73,12.39,2.30,419.98,17.80,62.80,2.45,4.25,4.42,0.00,0.00,1,12.74,0.00,33.56,1,-13,19,2,0,STAT,60,LAT,LON,W,ÿÿ,2864658574
07/18/26 04:16:03,19.63,160.08,9.40,11.93,3.02,419.61,17.80,62.90,2.04,4.53,4.58,0.00,0.00,1,12.74,0.00,31.68,1,-11,19,3,0,STAT,60,LAT,LON,W,ÿÿ,3245472439
07/18/26 04:17:04,19.61,216.65,8.88,11.76,3.00,419.22,17.70,63.00,2.28,4.48,4.50,0.00,0.00,1,12.74,0.00,26.64,1,-9,21,2,0,STAT,60,LAT,LON,W,ÿÿ,1118944006
07/18/26 04:18:04,19.56,238.06,8.63,12.06,1.68,419.69,17.70,63.00,2.35,4.00,4.10,0.00,0.00,1,12.74,0.00,28.31,1,-10,21,3,0,STAT,60,LAT,LON,W,ÿÿ,793864666
07/18/26 04:19:05,19.53,220.59,7.50,11.65,2.96,419.89,17.70,63.10,2.69,4.65,4.84,0.00,0.00,1,12.74,0.00,31.83,1,-11,21,2,0,STAT,60,LAT,LON,W,ÿÿ,31272040
07/18/26 04:20:05,19.53,200.29,8.11,11.98,1.56,419.96,17.60,63.20,2.89,4.98,5.04,0.00,0.00,1,12.74,0.00,29.94,1,-11,21,2,0,STAT,60,LAT,LON,W,ÿÿ,761163035
07/18/26 04:21:05,19.48,178.25,9.49,11.27,2.09,419.99,17.60,63.20,2.52,5.34,5.71,0.00,0.00,1,12.74,0.00,29.15,1,-10,19,2,0,STAT,60,LAT,LON,W,ÿÿ,171862999
07/18/26 04:22:06,19.44,168.61,10.64,11.93,0.72,420.00,17.60,63.20,2.71,4.81,5.30,0.00,0.00,1,12.74,0.00,28.69,1,-12,18,3,0,STAT,60,LAT,LON,W,ÿÿ,2251087429
07/18/26 04:23:06,19.43,165.74,8.80,11.80,0.73,420.00,17.60,63.40,2.84,4.35,4.83,0.00,0.00,1,12.74,0.00,26.63,1,-13,20,2,0,STAT,60,LAT,LON,W,ÿÿ,2945626005
07/18/26 04:24:06,19.42,159.85,10.19,12.12,0.42,420.00,17.60,63.40,2.79,4.38,4.68,0.00,0.00,1,12.74,0.00,35.72,1,-12,18,3,0,STAT,60,LAT,LON,W,ÿÿ,3648407409
07/18/26 04:25:06,19.38,158.58,7.59,12.24,1.78,420.00,17.60,63.40,2.95,5.10,5.38,0.00,0.00,1,12.74,0.00,33.25,1,-11,19,2,0,STAT,60,LAT,LON,W,ÿÿ,642460608
07/18/26 04:26:06,19.34,161.55,10.36,11.96,1.63,420.00,17.60,63.50,2.58,4.77,5.40,0.00,0.00,1,12.74,0.00,30.29,1,-11,18,2,0,STAT,60,LAT,LON,W,ÿÿ,954730254
07/18/26 04:27:06,19.33,159.95,9.27,11.72,1.18,420.00,17.60,63.60,2.86,4.78,4.98,0.00,0.00,1,12.74,0.00,28.03,1,-11,19,2,0,STAT,60,LAT,LON,W,ÿÿ,1541546044
07/18/26 04:28:06,19.33,162.60,9.27,12.18,-0.12,420.00,17.60,63.70,2.98,4.96,5.03,0.00,0.00,1,12.74,0.00,28.21,1,-11,20,3,0,STAT,60,LAT,LON,W,ÿÿ,2224674890
07/18/26 04:29:07,19.32,164.65,7.99,11.89,0.66,420.50,17.60,63.70,2.92,4.85,4.87,0.00,0.00,1,12.70,0.00,36.41,1,-12,20,3,0,STAT,60,LAT,LON,W,ÿÿ,2301790147
07/18/26 04:30:08,19.27,170.32,9.68,11.71,0.43,420.82,17.50,63.60,2.87,4.62,4.81,0.00,0.00,1,12.70,0.00,33.06,1,-13,19,3,0,STAT,60,LAT,LON,W,ÿÿ,1956328357
07/18/26 04:31:08,19.24,172.49,8.35,11.70,0.47,420.94,17.50,63.60,2.57,4.34,4.48,0.00,0.00,1,12.74,0.00,29.45,1,-13,20,2,0,STAT,60,LAT,LON,W,ÿÿ,2629062618
07/18/26 04:32:08,19.23,177.25,7.33,11.01,2.07,420.98,17.50,63.60,2.66,4.96,5.00,0.00,0.00,1,12.74,0.00,30.07,1,-12,20,1,0,STAT,60,LAT,LON,W,ÿÿ,223164681
07/18/26 04:33:08,19.23,190.63,9.18,11.75,1.38,420.99,17.50,63.70,2.54,4.66,4.68,0.00,0.00,1,12.74,0.00,29.11,1,-11,20,2,0,STAT,60,LAT,LON,W,ÿÿ,1362927131
07/18/26 04:34:08,19.23,189.20,9.69,10.93,2.96,421.00,17.50,63.80,2.54,4.78,4.93,0.00,0.00,0,12.70,0.00,41.94,1,-9,18,1,0,STAT,60,LAT,LON,W,ÿÿ,3832080572
07/18/26 04:35:08,19.21,188.29,7.05,11.50,1.48,421.00,17.40,63.80,2.80,4.93,5.47,0.00,0.00,0,12.74,0.00,29.03,1,-9,19,1,0,STAT,60,LAT,LON,W,ÿÿ,3775860756
07/18/26 04:36:08,19.16,179.25,6.49,12.74,0.05,420.71,17.40,64.00,2.68,4.59,5.01,0.00,0.00,0,12.74,0.00,25.81,1,-7,20,2,0,STAT,60,LAT,LON,W,ÿÿ,3932667939
07/18/26 04:37:08,19.14,182.09,8.86,11.70,1.21,420.41,17.40,64.00,2.71,5.17,5.61,0.00,0.00,0,12.70,0.00,25.81,1,-11,19,2,0,STAT,60,LAT,LON,W,ÿÿ,3743408164
07/18/26 04:38:09,19.13,179.03,8.41,12.47,0.14,420.79,17.30,64.40,2.91,5.04,5.43,0.00,0.00,0,12.70,0.00,41.94,1,-10,19,2,0,STAT,60,LAT,LON,W,ÿÿ,3830169105
07/18/26 04:39:04,19.13,167.20,7.41,12.63,0.71,420.92,17.30,64.60,3.76,6.08,6.21,0.00,0.00,0,12.70,0.00,22.58,1,-7,19,2,0,STAT,60,LAT,LON,W,ÿÿ,3304548562
07/18/26 04:40:03,19.09,168.44,8.71,12.15,0.82,421.59,17.30,64.60,3.88,5.96,6.22,0.00,0.00,0,12.70,0.00,25.81,1,-8,19,2,0,STAT,60,LAT,LON,W,ÿÿ,1601434594
07/18/26 04:41:03,19.05,162.67,8.52,12.50,-0.15,421.85,17.30,64.50,3.85,6.22,6.35,0.00,0.00,0,12.70,0.00,38.71,1,-9,18,2,0,STAT,60,LAT,LON,W,ÿÿ,2219667297
07/18/26 04:42:03,19.04,169.89,7.74,12.11,1.16,421.95,17.20,64.50,3.53,5.65,5.99,0.00,0.00,0,12.70,0.00,25.81,1,-12,19,2,0,STAT,60,LAT,LON,W,ÿÿ,3493280705
07/18/26 04:43:03,19.03,169.28,8.71,12.31,0.95,421.98,17.20,64.60,3.11,5.80,6.31,0.00,0.00,0,12.70,0.00,22.58,1,-11,18,2,0,STAT,60,LAT,LON,W,ÿÿ,583880155
07/18/26 04:44:03,19.00,164.11,8.92,12.22,0.97,421.54,17.20,64.50,3.20,6.04,6.20,0.00,0.00,0,12.70,0.00,25.81,1,-11,19,2,0,STAT,60,LAT,LON,W,ÿÿ,890225979
07/18/26 04:45:05,18.95,158.77,9.11,12.28,1.54,421.19,17.20,64.50,3.95,6.70,6.75,0.00,0.00,0,12.70,0.00,35.48,1,-11,18,2,0,STAT,60,LAT,LON,W,ÿÿ,2581074207
07/18/26 04:46:05,18.94,160.06,7.17,11.98,1.72,421.07,17.10,64.80,3.79,6.37,6.50,0.00,0.00,0,12.70,0.00,25.81,1,-12,20,2,0,STAT,60,LAT,LON,W,ÿÿ,1417599567
07/18/26 04:47:05,18.93,160.79,7.52,12.57,2.12,421.02,17.10,65.00,3.65,6.12,6.19,0.00,0.00,0,12.70,0.00,22.58,1,-11,20,2,0,STAT,60,LAT,LON,W,ÿÿ,3533451119
07/18/26 04:48:05,18.88,170.16,7.88,12.72,1.64,421.59,17.10,65.10,3.90,6.56,6.58,0.00,0.00,0,12.70,0.00,25.81,1,-11,19,2,0,STAT,60,LAT,LON,W,ÿÿ,4119599917
07/18/26 04:49:05,18.85,169.87,8.23,11.80,2.64,421.86,17.00,65.10,3.83,6.53,6.77,0.00,0.00,0,12.70,0.00,38.71,1,-8,18,1,0,STAT,60,LAT,LON,W,ÿÿ,1935576427
07/18/26 04:50:07,18.84,161.38,8.40,11.92,2.40,421.79,17.00,65.20,3.91,6.76,6.84,0.00,0.00,0,12.70,0.00,22.58,1,-9,19,2,0,STAT,60,LAT,LON,W,ÿÿ,1340761877
07/18/26 04:51:07,18.82,158.63,9.47,12.15,3.28,421.28,16.90,65.40,3.50,6.11,6.28,0.00,0.00,0,12.70,0.00,41.94,1,-9,18,2,0,STAT,60,LAT,LON,W,ÿÿ,1027259189
07/18/26 04:52:07,18.77,154.36,8.97,11.97,4.19,420.60,16.80,65.60,3.56,5.75,5.94,0.00,0.00,0,12.70,0.00,25.81,1,-10,17,3,1,STAT,60,LAT,LON,W,ÿÿ,2515333305
07/18/26 04:53:07,18.74,148.03,10.15,11.81,3.54,420.21,16.80,65.60,3.44,5.46,5.75,0.00,0.00,0,12.70,0.00,25.81,1,-9,17,2,0,STAT,60,LAT,LON,W,ÿÿ,1197071159
07/18/26 04:54:07,18.73,152.81,10.40,11.71,1.79,419.99,16.80,65.50,3.20,5.57,5.75,0.00,0.00,0,12.70,0.00,22.58,1,-11,17,2,0,STAT,60,LAT,LON,W,ÿÿ,1523355049
07/18/26 04:55:06,18.67,147.96,8.64,11.63,1.08,419.35,16.90,65.40,3.29,6.04,6.34,0.00,0.00,0,12.70,0.00,38.71,1,-10,18,2,0,STAT,60,LAT,LON,W,ÿÿ,1205962144
07/18/26 04:56:06,18.65,149.81,8.17,12.13,0.94,419.12,16.80,65.30,3.42,6.26,6.89,0.00,0.00,0,12.70,0.00,25.81,1,-11,19,2,0,STAT,60,LAT,LON,W,ÿÿ,2007410574
07/18/26 04:57:06,18.64,154.17,6.98,12.12,1.35,417.99,16.90,65.30,3.37,5.52,5.98,0.00,0.00,0,12.70,0.00,25.81,1,-13,19,2,0,STAT,60,LAT,LON,W,ÿÿ,959364256
07/18/26 04:58:07,18.61,161.14,7.18,12.50,1.76,417.85,16.80,65.50,3.09,6.05,6.53,0.00,0.00,0,12.70,0.00,25.81,1,-13,19,2,0,STAT,60,LAT,LON,W,ÿÿ,196497941
07/18/26 04:59:07,18.56,157.65,9.50,12.93,2.33,417.95,16.80,65.60,3.16,6.19,6.44,0.00,0.00,0,12.70,0.00,41.94,1,-12,16,2,0,STAT,60,LAT,LON,W,ÿÿ,11107332
07/18/26 05:00:07,18.55,156.81,8.67,12.31,1.60,417.98,16.80,65.60,3.70,6.22,6.48,0.00,0.00,0,12.67,0.00,35.48,1,-12,18,2,0,STAT,60,LAT,LON,W,ÿÿ,4049693314
07/18/26 05:01:07,18.54,151.34,7.89,12.20,2.42,417.99,16.80,65.70,3.25,5.89,6.08,0.00,0.00,0,12.70,0.00,25.81,1,-9,19,2,0,STAT,60,LAT,LON,W,ÿÿ,4076692793
07/18/26 05:02:07,18.51,154.08,8.90,12.69,1.62,418.00,16.70,65.80,3.28,5.90,6.09,0.00,0.00,0,12.70,0.00,25.81,1,-10,18,2,0,STAT,60,LAT,LON,W,ÿÿ,2715550455
07/18/26 05:03:07,18.46,150.00,9.54,12.15,3.69,418.00,16.70,65.90,3.93,6.57,6.68,0.00,0.00,0,12.70,0.00,29.03,1,-10,16,2,0,STAT,60,LAT,LON,W,ÿÿ,1307126226
07/18/26 05:04:07,18.45,155.01,9.99,11.99,1.67,418.00,16.70,66.10,3.10,5.66,6.49,0.00,0.00,0,12.70,0.00,25.81,1,-11,16,2,0,STAT,60,LAT,LON,W,ÿÿ,4237212073
07/18/26 05:05:08,18.44,153.04,8.43,12.72,1.26,418.00,16.60,66.10,3.30,6.17,6.62,0.00,0.00,0,12.70,0.00,25.81,1,-10,18,3,0,STAT,60,LAT,LON,W,ÿÿ,646331890
07/18/26 05:06:10,18.39,148.52,8.47,12.32,2.06,418.00,16.60,66.20,3.25,6.17,6.41,0.00,0.00,0,12.70,0.00,29.03,1,-10,17,3,0,STAT,60,LAT,LON,W,ÿÿ,1232618030
07/18/26 05:07:10,18.36,147.53,9.98,12.20,2.39,417.77,16.60,66.20,3.49,6.55,6.71,0.00,0.00,0,12.70,0.00,29.03,1,-10,18,2,0,STAT,60,LAT,LON,W,ÿÿ,3205487684
07/18/26 05:08:10,18.35,151.13,8.78,12.89,1.10,417.43,16.60,66.20,3.40,6.23,6.28,0.00,0.00,0,12.70,0.00,29.03,1,-10,17,2,0,STAT,60,LAT,LON,W,ÿÿ,1591984364
07/18/26 05:09:10,18.34,159.96,7.76,11.72,0.60,417.96,16.60,66.30,3.46,6.11,6.13,0.00,0.00,0,12.70,0.00,38.71,1,-13,18,2,0,STAT,60,LAT,LON,W,ÿÿ,440958988
07/18/26 05:10:10,18.29,156.59,8.04,12.25,0.38,418.63,16.70,66.30,3.66,5.95,6.02,0.00,0.00,0,12.70,0.00,25.81,1,-13,18,2,0,STAT,60,LAT,LON,W,ÿÿ,1264258904
