co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
247.69,724.61,"{'lat': None, 'lon': None}","{'rh': 75.4, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.01,5.14,27.99,1.5,8.15,3.9,600259354,75.4,MOD-00623,11.6,2026-02-02T12:55:22,2026-02-02T04:55:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600259203
244.07,725.22,"{'lat': None, 'lon': None}","{'rh': 75.3, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",0.89,5.14,26.63,1.66,17.09,4.13,600259356,75.3,MOD-00623,11.6,2026-02-02T12:54:22,2026-02-02T04:54:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600259205
238.06,725.94,"{'lat': None, 'lon': None}","{'rh': 75.1, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.13,4.25,27.47,1.3,24.85,3.89,600259355,75.1,MOD-00623,11.6,2026-02-02T12:53:22,2026-02-02T04:53:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600259204
244.55,723.65,"{'lat': None, 'lon': None}","{'rh': 75.2, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.01,3.75,28.62,1.59,11.91,4.24,600259353,75.2,MOD-00623,11.6,2026-02-02T12:52:22,2026-02-02T04:52:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600259202
242.23,724.73,"{'lat': None, 'lon': None}","{'rh': 75.0, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",0.89,4.0,27.6,1.31,8.21,3.77,600257659,75.0,MOD-00623,11.6,2026-02-02T12:51:22,2026-02-02T04:51:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600257508
247.89,726.54,"{'lat': None, 'lon': None}","{'rh': 75.7, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.19,4.49,27.3,1.13,5.28,3.45,600257660,75.7,MOD-00623,11.6,2026-02-02T12:50:22,2026-02-02T04:50:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600257509
246.39,724.13,"{'lat': None, 'lon': None}","{'rh': 75.5, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.01,4.5,27.31,1.34,11.55,3.5,600257658,75.5,MOD-00623,11.6,2026-02-02T12:49:22,2026-02-02T04:49:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600257507
251.38,725.94,"{'lat': None, 'lon': None}","{'rh': 75.4, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.01,4.51,27.78,1.65,19.44,4.65,600257657,75.4,MOD-00623,11.6,2026-02-02T12:48:22,2026-02-02T04:48:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600257506
241.47,725.46,"{'lat': None, 'lon': None}","{'rh': 75.5, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.13,4.23,27.44,1.46,7.16,4.09,600255993,75.5,MOD-00623,11.6,2026-02-02T12:47:22,2026-02-02T04:47:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600255845
240.17,724.37,"{'lat': None, 'lon': None}","{'rh': 75.6, 'temp': 11.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.01,4.5,27.31,1.61,17.27,3.71,600255991,75.6,MOD-00623,11.6,2026-02-02T12:46:22,2026-02-02T04:46:22,https://api.quant-aq.com/v1/devices/MOD-00623/data/600255843
