co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
978.17,723.84,"{'lat': None, 'lon': None}","{'rh': 49.9, 'temp': 14.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.69,10.55,19.91,8.03,11.62,8.54,355482374,49.9,MOD-00624,14.2,2025-04-05T15:44:27,2025-04-05T08:44:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355482276
966.97,721.43,"{'lat': None, 'lon': None}","{'rh': 49.9, 'temp': 14.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.69,10.48,20.23,8.12,9.66,8.66,355482375,49.9,MOD-00624,14.1,2025-04-05T15:43:27,2025-04-05T08:43:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355482277
981.42,726.61,"{'lat': None, 'lon': None}","{'rh': 50.8, 'temp': 14.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.58,12.69,19.04,8.31,12.72,8.69,355482377,50.8,MOD-00624,14.0,2025-04-05T15:42:27,2025-04-05T08:42:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355482279
994.36,734.32,"{'lat': None, 'lon': None}","{'rh': 51.5, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.51,10.87,17.89,9.16,13.57,9.72,355482376,51.5,MOD-00624,13.9,2025-04-05T15:41:27,2025-04-05T08:41:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355482278
992.43,729.14,"{'lat': None, 'lon': None}","{'rh': 51.9, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.45,9.41,18.44,7.93,9.19,8.43,355480081,51.9,MOD-00624,13.9,2025-04-05T15:40:27,2025-04-05T08:40:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355479983
985.77,732.76,"{'lat': None, 'lon': None}","{'rh': 51.3, 'temp': 13.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.51,18.32,19.22,8.3,12.2,8.84,355480080,51.3,MOD-00624,13.8,2025-04-05T15:39:27,2025-04-05T08:39:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355479982
990.91,735.41,"{'lat': None, 'lon': None}","{'rh': 51.0, 'temp': 13.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.63,16.1,18.97,7.52,9.1,8.02,355480079,51.0,MOD-00624,13.8,2025-04-05T15:38:27,2025-04-05T08:38:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355479981
984.97,733.6,"{'lat': None, 'lon': None}","{'rh': 51.7, 'temp': 13.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.51,17.59,18.47,7.48,9.21,7.88,355480078,51.7,MOD-00624,13.7,2025-04-05T15:37:27,2025-04-05T08:37:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355479980
986.81,732.76,"{'lat': None, 'lon': None}","{'rh': 52.0, 'temp': 13.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.45,18.31,19.05,7.15,9.41,7.64,355477702,52.0,MOD-00624,13.7,2025-04-05T15:36:27,2025-04-05T08:36:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355477604
996.93,735.04,"{'lat': None, 'lon': None}","{'rh': 53.2, 'temp': 13.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",1.45,18.53,18.43,7.86,15.15,8.2,355477704,53.2,MOD-00624,13.6,2025-04-05T15:35:27,2025-04-05T08:35:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/355477606
