co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
940.86,605.57,"{'lat': None, 'lon': None}","{'rh': 30.5, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.4,26.69,27.01,1.64,3.47,1.73,533066512,30.5,MOD-00613,25.1,2025-11-03T22:22:56,2025-11-03T14:22:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533066366
943.32,603.28,"{'lat': None, 'lon': None}","{'rh': 30.5, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.4,20.78,27.27,1.59,4.01,1.69,533066508,30.5,MOD-00613,25.1,2025-11-03T22:21:56,2025-11-03T14:21:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533066361
945.38,599.54,"{'lat': None, 'lon': None}","{'rh': 30.5, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.4,11.84,27.53,1.35,1.67,1.47,533066510,30.5,MOD-00613,25.1,2025-11-03T22:20:56,2025-11-03T14:20:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533066359
943.73,598.1,"{'lat': None, 'lon': None}","{'rh': 30.5, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.4,13.4,27.53,1.33,3.08,1.37,533066506,30.5,MOD-00613,25.1,2025-11-03T22:19:56,2025-11-03T14:19:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533066362
941.13,597.38,"{'lat': None, 'lon': None}","{'rh': 30.7, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.4,13.27,27.21,1.52,6.6,1.66,533064255,30.7,MOD-00613,25.1,2025-11-03T22:18:56,2025-11-03T14:18:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533064108
945.09,599.42,"{'lat': None, 'lon': None}","{'rh': 30.9, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.52,21.25,27.67,1.52,1.84,1.63,533064254,30.9,MOD-00613,25.1,2025-11-03T22:17:56,2025-11-03T14:17:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533064107
941.26,598.94,"{'lat': None, 'lon': None}","{'rh': 31.1, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.37,21.56,27.87,1.22,2.06,1.39,533064257,31.1,MOD-00613,25.1,2025-11-03T22:16:56,2025-11-03T14:16:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533064110
938.38,599.06,"{'lat': None, 'lon': None}","{'rh': 31.1, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.38,20.84,27.61,1.44,1.52,1.52,533064253,31.1,MOD-00613,25.1,2025-11-03T22:15:56,2025-11-03T14:15:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533064106
935.51,595.21,"{'lat': None, 'lon': None}","{'rh': 31.1, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.38,26.66,27.09,1.24,1.53,1.37,533064256,31.1,MOD-00613,25.1,2025-11-03T22:14:56,2025-11-03T14:14:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533064109
940.51,597.62,"{'lat': None, 'lon': None}","{'rh': 31.0, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.37,19.98,27.38,1.1,10.82,1.17,533061334,31.0,MOD-00613,25.1,2025-11-03T22:13:56,2025-11-03T14:13:56,https://api.quant-aq.com/v1/devices/MOD-00613/data/533061187
