flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,655.3,43.60000000000002,698.9,1241.0,662.8,0.6000000000000227,663.4,1646.0,3.5,1649.5,1646.9,3.2000000000000455,1652.7,,,77.6,5.4,0.0,0.0,0.0,732.25,4.0,7.8,5.8,8.6893,0.3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072,0.0,0.0,0.0,0.0,0.0283,0.0554,0.0794,0.0399,0.008,0.012,0.004,1.35,7.29,3.17,51.91,11.35,0,MOD-00632,2025-04-13T10:35:28,2025-04-13T03:35:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361945771
0,655.2,43.0,698.2,1239.8,663.2,0.5,663.7,1646.4,3.199999999999818,1649.6,1647.1,3.1000000000001364,1652.7,,,77.9,5.4,0.0,0.0,0.0,725.5,3.8,6.4,5.9,8.204,0.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263,0.0,0.0,0.0,0.0,0.05,0.0683,0.0304,0.0492,0.0153,0.0038,0.0,1.27,5.16,2.85,51.98,11.38,0,MOD-00632,2025-04-13T10:34:28,2025-04-13T03:34:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361945770
0,655.5,43.39999999999998,698.9,1242.3,663.1,0.5,663.6,1646.1,3.400000000000091,1649.5,1646.7,3.2000000000000455,1652.7,,,77.6,5.4,0.0,0.0,0.0,757.25,4.2,5.8,5.8,7.8068,0.4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554,0.0,0.0,0.0,0.0,0.0605,0.0836,0.0379,0.0265,0.0038,0.0077,0.0,1.25,4.45,2.57,51.89,11.38,0,MOD-00632,2025-04-13T10:33:28,2025-04-13T03:33:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361945768
0,655.2,43.0,698.2,1241.8,663.2,0.6999999999999318,663.9,1646.4,3.099999999999909,1649.5,1647.1,3.099999999999909,1652.6,,,77.4,5.4,0.0,0.0,0.0,716.0,3.2,5.6,5.6,8.7111,0.3539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467,0.0,0.0,0.0,0.0,0.0325,0.0489,0.0567,0.0285,0.0082,0.0081,0.0,1.29,4.93,2.67,51.84,11.39,0,MOD-00632,2025-04-13T10:32:28,2025-04-13T03:32:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361945769
0,655.3,43.30000000000007,698.6,1241.5,663.2,0.7999999999999545,664.0,1646.3,3.2999999999999545,1649.6,1646.8,3.1000000000001364,1652.7,,,77.4,5.4,0.0,0.0,0.0,823.75,4.2,8.3,8.0,8.7937,0.3968,0.004,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1292,0.0,0.0,0.0,0.0,0.0403,0.0591,0.0594,0.0237,0.0039,0.0079,0.0,1.32,9.12,2.65,51.9,11.39,0,MOD-00632,2025-04-13T10:31:28,2025-04-13T03:31:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361943505
0,656.3,42.40000000000009,698.7,1243.7,663.4,0.7000000000000455,664.1,1646.0,3.2999999999999545,1649.3,1647.0,3.2999999999999545,1652.6,,,77.1,5.4,0.0,0.0,0.0,771.75,3.5,6.2,4.9,8.5063,0.478,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767,0.0,0.0,0.0,0.0,0.0431,0.0638,0.0631,0.028,0.0079,0.0079,0.0077,1.35,8.85,2.91,51.94,11.41,0,MOD-00632,2025-04-13T10:30:28,2025-04-13T03:30:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361943504
0,654.7,43.5,698.2,1240.7,662.6,0.8999999999999773,663.5,1646.4,3.099999999999909,1649.5,1647.0,3.2000000000000455,1652.7,,,77.3,5.4,0.0,0.0,0.0,752.5,4.1,6.0,5.7,7.6491,0.3722,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261,0.0,0.0,0.0,0.0,0.0195,0.0629,0.047,0.0314,0.0041,0.0078,0.0,1.16,6.19,2.47,52.04,11.42,0,MOD-00632,2025-04-13T10:29:28,2025-04-13T03:29:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361943503
0,655.6,42.89999999999998,698.5,1240.8,662.6,0.8999999999999773,663.5,1646.3,3.2999999999999545,1649.6,1646.8,3.2000000000000455,1652.8,,,77.4,5.4,0.0,0.0,0.0,717.25,3.5,6.7,6.2,9.0379,0.4352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.0,0.0,0.0,0.0,0.0481,0.0647,0.0406,0.0241,0.0122,0.0081,0.0081,1.36,7.21,2.72,52.02,11.42,0,MOD-00632,2025-04-13T10:28:28,2025-04-13T03:28:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361943502
0,654.7,43.299999999999955,698.0,1243.1,663.4,0.8000000000000682,664.2,1646.4,3.199999999999818,1649.6,1646.9,3.2000000000000455,1652.8,,,77.5,5.4,0.0,0.0,0.0,689.25,3.5,6.2,5.3,8.5365,0.3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826,0.0,0.0,0.0,0.0,0.049,0.0405,0.0407,0.0444,0.0203,0.004,0.0,1.31,5.44,2.88,52.06,11.44,0,MOD-00632,2025-04-13T10:27:28,2025-04-13T03:27:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361941283
0,656.2,42.69999999999993,698.9,1240.9,662.6,1.5,664.1,1646.1,3.7000000000000455,1649.8,1646.9,3.2000000000000455,1653.0,,,77.7,5.4,0.0,0.0,0.0,798.25,4.6,7.3,6.8,8.4629,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0556,0.052,0.0276,0.0238,0.0,0.0,0.0,1.29,2.76,2.22,52.0,11.41,0,MOD-00632,2025-04-13T10:26:28,2025-04-13T03:26:28,https://api.quant-aq.com/v1/devices/MOD-00632/data/raw/361941282
