co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
1113.29,813.19,"{'lat': None, 'lon': None}","{'rh': 23.0, 'temp': 25.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.14,5.78,32.73,1.17,46.49,1.55,617729930,23.0,MOD-00614,25.2,2026-02-25T00:40:16,2026-02-24T16:40:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617729779
1113.18,828.37,"{'lat': None, 'lon': None}","{'rh': 23.3, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.13,6.05,32.92,0.86,35.57,1.49,617729929,23.3,MOD-00614,25.3,2026-02-25T00:39:16,2026-02-24T16:39:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617729778
1110.38,823.91,"{'lat': None, 'lon': None}","{'rh': 23.2, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.13,6.05,33.44,0.85,20.16,1.34,617729927,23.2,MOD-00614,25.3,2026-02-25T00:38:16,2026-02-24T16:38:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617729776
1105.31,834.39,"{'lat': None, 'lon': None}","{'rh': 23.4, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.14,6.05,32.89,0.87,21.98,1.45,617729928,23.4,MOD-00614,25.3,2026-02-25T00:37:16,2026-02-24T16:37:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617729777
1106.21,812.59,"{'lat': None, 'lon': None}","{'rh': 23.3, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.12,6.2,35.39,0.83,25.54,1.33,617727906,23.3,MOD-00614,25.3,2026-02-25T00:36:16,2026-02-24T16:36:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617727756
1102.47,762.0,"{'lat': None, 'lon': None}","{'rh': 22.2, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.18,4.92,32.99,0.72,16.41,1.24,617727907,22.2,MOD-00614,25.3,2026-02-25T00:35:16,2026-02-24T16:35:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617727755
1106.58,765.85,"{'lat': None, 'lon': None}","{'rh': 22.2, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.14,4.92,32.74,0.93,10.7,1.36,617727904,22.2,MOD-00614,25.3,2026-02-25T00:34:16,2026-02-24T16:34:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617727753
1112.38,802.11,"{'lat': None, 'lon': None}","{'rh': 22.7, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.14,4.93,32.35,0.9,15.76,1.3,617727905,22.7,MOD-00614,25.3,2026-02-25T00:33:16,2026-02-24T16:33:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617727754
1112.17,813.55,"{'lat': None, 'lon': None}","{'rh': 23.0, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.14,5.78,34.23,0.7,9.87,1.07,617725842,23.0,MOD-00614,25.3,2026-02-25T00:32:16,2026-02-24T16:32:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617725691
1104.79,777.06,"{'lat': None, 'lon': None}","{'rh': 22.4, 'temp': 25.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",2.13,4.93,33.17,1.02,12.79,1.35,617725841,22.4,MOD-00614,25.3,2026-02-25T00:31:16,2026-02-24T16:31:16,https://api.quant-aq.com/v1/devices/MOD-00614/data/617725690
