co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
207.95,540.84,"{'lat': None, 'lon': None}","{'rh': 40.2, 'temp': 24.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",5.19,5.1,24.94,2.34,3.71,2.94,716546508,40.2,MOD-00631,24.0,2026-06-27T18:08:59,2026-06-27T11:08:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716546307
203.51,537.95,"{'lat': None, 'lon': None}","{'rh': 40.1, 'temp': 24.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",3.93,5.11,25.0,2.73,9.0,3.27,716546507,40.1,MOD-00631,24.0,2026-06-27T18:07:59,2026-06-27T11:07:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716546306
215.61,539.39,"{'lat': None, 'lon': None}","{'rh': 39.8, 'temp': 24.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",4.23,5.18,26.22,2.47,28.02,3.05,716546509,39.8,MOD-00631,24.0,2026-06-27T18:06:59,2026-06-27T11:06:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716546308
212.83,541.68,"{'lat': None, 'lon': None}","{'rh': 40.1, 'temp': 23.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",4.3,5.06,25.38,2.81,4.87,3.35,716546510,40.1,MOD-00631,23.9,2026-06-27T18:05:59,2026-06-27T11:05:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716546309
219.73,544.57,"{'lat': None, 'lon': None}","{'rh': 40.2, 'temp': 23.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",3.99,5.05,24.34,2.75,4.34,3.39,716544322,40.2,MOD-00631,23.9,2026-06-27T18:04:59,2026-06-27T11:04:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716544121
202.11,541.2,"{'lat': None, 'lon': None}","{'rh': 40.6, 'temp': 23.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",3.76,4.94,23.86,2.92,4.56,3.63,716544320,40.6,MOD-00631,23.8,2026-06-27T18:03:59,2026-06-27T11:03:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716544119
239.66,545.54,"{'lat': None, 'lon': None}","{'rh': 40.7, 'temp': 23.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",5.07,5.22,22.06,3.1,6.75,3.8,716544323,40.7,MOD-00631,23.7,2026-06-27T18:02:59,2026-06-27T11:02:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716544122
201.34,546.62,"{'lat': None, 'lon': None}","{'rh': 40.8, 'temp': 23.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",3.73,4.85,25.24,2.9,4.68,3.7,716544321,40.8,MOD-00631,23.6,2026-06-27T18:01:59,2026-06-27T11:01:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716544120
205.08,547.1,"{'lat': None, 'lon': None}","{'rh': 41.0, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",4.01,4.94,23.02,2.92,5.94,3.48,716542210,41.0,MOD-00631,23.4,2026-06-27T18:00:59,2026-06-27T11:00:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716542009
197.04,546.62,"{'lat': None, 'lon': None}","{'rh': 41.2, 'temp': 23.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",3.93,4.93,22.89,2.49,4.06,3.14,716542209,41.2,MOD-00631,23.3,2026-06-27T17:59:59,2026-06-27T10:59:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716542008
206.74,547.22,"{'lat': None, 'lon': None}","{'rh': 42.1, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",4.46,4.66,22.65,2.56,5.81,3.01,716542212,42.1,MOD-00631,23.0,2026-06-27T17:58:59,2026-06-27T10:58:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716542010
197.62,544.57,"{'lat': None, 'lon': None}","{'rh': 42.5, 'temp': 22.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18172, 'co2': 13279, 'no': 18173, 'no2': 18174, 'o3': 18175}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",3.97,4.62,22.98,2.73,3.7,3.33,716542211,42.5,MOD-00631,22.8,2026-06-27T17:57:59,2026-06-27T10:57:59,https://api.quant-aq.com/v1/devices/MOD-00631/data/716542011
