flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,642.0,31.399999999999977,673.4,1431.8,678.3,6.800000000000068,685.1,1646.7,-1.5,1645.2,1645.9,7.599999999999909,1652.8,,,30.7,25.2,0.0,0.0,0.0,270.0,0.6,1.9,1.9,1.6036,0.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534,0.0,0.0,0.0,0.0,0.0089,0.0326,0.0119,0.0088,0.003,0.0,0.0,0.31,1.11,0.74,24.0,30.79,0,MOD-00623,2025-05-12T23:39:23,2025-05-12T16:39:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386885858
0,643.3,30.300000000000068,673.6,1429.7,677.9,6.5,684.4,1646.6,-1.599999999999909,1645.0,1645.8,7.599999999999909,1652.6,,,30.1,25.2,0.0,0.0,0.0,202.25,0.2,0.6,0.6,1.6778,0.1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543,0.0,0.0,0.0,0.0,0.0423,0.0211,0.0241,0.0122,0.003,0.0061,0.0,0.35,2.29,1.0,23.96,30.79,0,MOD-00623,2025-05-12T23:38:23,2025-05-12T16:38:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386885859
0,641.0,37.0,678.0,1436.8,677.4,8.0,685.4,1646.3,-1.2999999999999545,1645.0,1645.9,7.2000000000000455,1652.2,,,30.5,25.1,0.0,0.0,0.0,261.5,0.7,1.5,1.5,1.6373,0.2051,0.0031,0.0,0.0031,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.1098,0.0,0.0,0.0,0.0,0.0183,0.0304,0.0152,0.0121,0.0121,0.0091,0.0031,0.37,9.84,1.14,24.11,30.76,0,MOD-00623,2025-05-12T23:37:23,2025-05-12T16:37:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386885857
0,642.6,35.69999999999993,678.3,1435.3,678.2,7.199999999999932,685.4,1646.4,-1.400000000000091,1645.0,1645.9,7.400000000000091,1652.4,,,31.0,25.1,0.0,0.0,0.0,217.5,0.5,1.0,1.0,1.8719,0.1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776,0.0,0.0,0.0,0.0,0.0186,0.0248,0.0248,0.0217,0.0,0.0,0.0031,0.38,2.34,1.05,24.29,30.71,0,MOD-00623,2025-05-12T23:36:23,2025-05-12T16:36:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386885856
0,642.8,35.5,678.3,1434.3,678.5,7.600000000000023,686.1,1646.3,-0.599999999999909,1645.7,1645.8,7.2999999999999545,1653.0,,,31.4,25.1,0.0,0.0,0.0,330.5,1.2,2.1,1.8,2.1801,0.2949,0.0032,0.0031,0.0031,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0939,0.0,0.0,0.0,0.0,0.0188,0.069,0.0595,0.0443,0.0313,0.0405,0.0249,0.51,25.14,2.93,24.52,30.7,0,MOD-00623,2025-05-12T23:35:23,2025-05-12T16:35:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386883546
0,641.6,33.5,675.1,1433.2,677.9,6.800000000000068,684.7,1646.6,-1.3999999999998636,1645.2,1645.8,7.599999999999909,1652.8,,,31.2,25.1,0.0,0.0,0.0,244.5,0.1,0.6,0.6,2.6802,0.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1225,0.0,0.0,0.0,0.0,0.0213,0.0215,0.0275,0.0061,0.0031,0.0062,0.0,0.54,2.35,1.13,24.38,30.66,0,MOD-00623,2025-05-12T23:34:23,2025-05-12T16:34:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386883549
0,639.4,38.30000000000007,677.7,1435.4,678.5,6.899999999999977,685.4,1646.3,-1.099999999999909,1645.2,1645.8,7.599999999999909,1652.8,,,31.4,25.0,0.0,0.0,0.0,215.5,0.3,0.8,0.8,1.5953,0.1642,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.0,0.0,0.0,0.0,0.0334,0.0396,0.0243,0.0273,0.0153,0.0182,0.0,0.36,7.23,1.56,24.56,30.62,0,MOD-00623,2025-05-12T23:33:23,2025-05-12T16:33:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386883548
0,640.8,37.60000000000002,678.4,1434.7,677.3,6.7000000000000455,684.0,1646.6,-1.0,1645.6,1646.1,7.600000000000136,1653.2,,,31.4,25.0,0.0,0.0,0.0,223.5,0.3,1.0,1.0,1.4638,0.1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0219,0.0375,0.0157,0.0063,0.0,0.0,0.0,0.33,0.95,0.77,24.63,30.58,0,MOD-00623,2025-05-12T23:32:23,2025-05-12T16:32:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386883544
0,642.0,31.700000000000045,673.7,1435.6,677.2,6.899999999999977,684.1,1646.4,-1.6000000000001364,1644.8,1645.8,7.7000000000000455,1652.5,,,31.3,24.9,0.0,0.0,0.0,209.75,0.2,0.8,0.8,1.1807,0.1203,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864,0.0,0.0,0.0,0.0,0.0247,0.0123,0.0155,0.0122,0.0061,0.0,0.0,0.27,2.7,0.78,24.66,30.53,0,MOD-00623,2025-05-12T23:31:23,2025-05-12T16:31:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386881150
0,641.1,35.299999999999955,676.4,1435.7,678.4,6.800000000000068,685.2,1646.3,-1.0,1645.3,1645.8,7.7000000000000455,1653.0,,,32.0,24.9,0.0,0.0,0.0,204.0,0.3,1.4,0.9,1.463,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519,0.0,0.0,0.0,0.0,0.0242,0.0183,0.0124,0.0154,0.0122,0.003,0.0,0.28,2.3,0.92,24.82,30.46,0,MOD-00623,2025-05-12T23:30:23,2025-05-12T16:30:23,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/386881147
