DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,133,17,-6,-19,6,0,0.00000,0.00000,0,CRC
09/21/26 03:59:53,18.50,262.51,9.21,16.23,4.87,427.25,16.50,60.60,7.12,11.88,12.63,0.00,0.00,0,12.74,0.00,25.81,1,-32,14,3,1,STAT,60,LAT,LON,W,ÿÿ,3451921987
09/21/26 04:00:53,18.46,255.61,9.03,15.69,5.40,428.02,16.50,60.60,7.12,11.70,12.11,0.00,0.00,0,12.74,0.00,29.03,1,-31,14,3,1,STAT,60,LAT,LON,W,ÿÿ,1472422319
09/21/26 04:01:53,18.45,256.38,9.61,15.35,4.94,429.49,16.50,60.70,7.19,11.41,11.67,0.00,0.00,0,12.74,0.00,48.39,1,-31,14,2,1,STAT,60,LAT,LON,W,ÿÿ,2808293784
09/21/26 04:02:53,18.44,259.74,7.73,15.31,5.69,430.47,16.50,60.70,6.70,10.82,11.18,0.00,0.00,0,12.74,0.00,38.71,1,-32,16,3,1,STAT,60,LAT,LON,W,ÿÿ,981557389
09/21/26 04:03:53,18.38,261.18,8.73,15.87,5.47,431.39,16.40,60.80,6.81,11.04,11.83,0.00,0.00,0,12.74,0.00,22.58,1,-32,15,3,1,STAT,60,LAT,LON,W,ÿÿ,190357532
09/21/26 04:04:53,18.35,263.73,8.64,15.91,4.66,431.79,16.40,60.80,6.84,11.75,12.50,0.00,0.00,0,12.74,0.00,22.58,1,-31,15,3,0,STAT,60,LAT,LON,W,ÿÿ,4237835413
09/21/26 04:05:54,18.35,267.30,9.23,16.00,3.89,432.28,16.40,60.90,7.21,11.79,12.41,0.00,0.00,0,12.74,0.00,25.81,1,-31,15,3,0,STAT,60,LAT,LON,W,ÿÿ,870395059
09/21/26 04:06:54,18.31,266.21,8.94,14.96,7.44,431.97,16.40,61.00,6.94,12.37,13.03,0.00,0.00,0,12.74,0.00,38.71,1,-32,14,2,1,STAT,60,LAT,LON,W,ÿÿ,944811890
09/21/26 04:07:54,18.27,258.38,9.39,15.43,6.29,431.05,16.30,61.20,6.44,11.32,12.00,0.00,0.00,0,12.74,0.00,25.81,1,-30,13,2,1,STAT,60,LAT,LON,W,ÿÿ,3732632312
09/21/26 04:08:54,18.25,261.62,8.56,15.39,5.30,429.52,16.30,61.20,6.90,11.96,12.42,0.00,0.00,0,12.74,0.00,29.03,1,-32,14,2,0,STAT,60,LAT,LON,W,ÿÿ,7383291
09/21/26 04:09:55,18.24,254.59,8.72,15.00,4.89,429.18,16.30,61.20,6.54,11.53,11.98,0.00,0.00,0,12.74,0.00,38.71,1,-31,14,3,0,STAT,60,LAT,LON,W,ÿÿ,2736228339
09/21/26 04:10:55,18.18,253.78,8.36,15.39,4.30,429.71,16.30,61.30,6.55,11.41,11.58,0.00,0.00,0,12.74,0.00,25.81,1,-32,14,3,1,STAT,60,LAT,LON,W,ÿÿ,2574228765
09/21/26 04:11:55,18.16,248.91,6.41,14.30,6.03,430.30,16.20,61.30,6.65,10.91,11.07,0.00,0.00,0,12.74,0.00,25.81,1,-30,16,2,1,STAT,60,LAT,LON,W,ÿÿ,3452874317
09/21/26 04:12:55,18.15,251.38,5.99,14.75,5.78,430.75,16.30,61.30,6.22,10.34,10.71,0.00,0.00,0,12.74,0.00,25.81,1,-32,16,3,1,STAT,60,LAT,LON,W,ÿÿ,2613879407
09/21/26 04:13:55,18.10,246.69,7.80,15.32,3.72,430.91,16.20,61.30,6.05,10.79,12.06,0.00,0.00,0,12.74,0.00,41.94,1,-31,14,3,1,STAT,60,LAT,LON,W,ÿÿ,2327524326
09/21/26 04:14:57,18.06,247.20,8.65,15.57,3.98,430.97,16.20,61.40,6.21,10.51,11.39,0.00,0.00,0,12.74,0.00,67.74,1,-32,14,3,1,STAT,60,LAT,LON,W,ÿÿ,2256653299
09/21/26 04:15:57,18.05,248.72,7.15,15.64,4.18,430.99,16.20,61.40,6.41,10.86,12.29,0.00,0.00,0,12.74,0.00,41.94,1,-31,15,2,0,STAT,60,LAT,LON,W,ÿÿ,1350923022
09/21/26 04:16:57,18.04,248.51,7.64,15.23,5.81,430.70,16.20,61.40,6.37,11.11,12.33,0.00,0.00,0,12.74,0.00,25.81,1,-32,15,3,1,STAT,60,LAT,LON,W,ÿÿ,950553850
09/21/26 04:17:57,17.99,247.79,9.34,16.08,4.27,429.70,16.20,61.40,6.38,10.83,11.49,0.00,0.00,0,12.74,0.00,25.81,1,-31,13,2,1,STAT,60,LAT,LON,W,ÿÿ,1594238210
09/21/26 04:18:57,17.96,246.83,7.08,15.48,4.60,428.76,16.20,61.40,6.27,10.58,10.94,0.00,0.00,0,12.74,0.00,22.58,1,-31,16,3,0,STAT,60,LAT,LON,W,ÿÿ,4287537579
09/21/26 04:19:57,17.95,248.25,8.52,15.05,6.44,428.30,16.20,61.30,6.06,10.80,11.25,0.00,0.00,0,12.74,0.00,38.71,1,-31,14,2,0,STAT,60,LAT,LON,W,ÿÿ,1282381074
09/21/26 04:20:58,17.95,251.64,8.51,15.31,6.13,428.11,16.20,61.30,6.07,9.95,10.35,0.00,0.00,0,12.74,0.00,25.81,1,-32,14,2,1,STAT,60,LAT,LON,W,ÿÿ,3602461304
09/21/26 04:21:58,17.94,242.09,6.53,15.75,4.22,427.88,16.20,61.40,6.63,10.47,10.93,0.00,0.00,0,12.74,0.00,22.58,1,-30,16,1,0,STAT,60,LAT,LON,W,ÿÿ,2861408841
09/21/26 04:22:58,17.89,235.46,6.28,15.13,4.52,427.31,16.20,61.40,6.61,11.37,11.55,0.00,0.00,0,12.74,0.00,22.58,1,-28,15,2,0,STAT,60,LAT,LON,W,ÿÿ,1692159594
09/21/26 04:23:58,17.86,242.13,5.76,15.18,5.03,427.11,16.10,61.50,6.45,11.01,11.45,0.00,0.00,0,12.74,0.00,41.94,1,-30,15,2,0,STAT,60,LAT,LON,W,ÿÿ,2971304656
09/21/26 04:24:59,17.85,241.29,7.47,15.59,5.32,427.04,16.10,61.40,5.98,10.45,10.69,0.00,0.00,0,12.74,0.00,25.81,1,-29,15,2,0,STAT,60,LAT,LON,W,ÿÿ,2676752371
09/21/26 04:25:58,17.85,244.25,7.59,14.91,5.79,427.01,16.10,61.40,6.38,10.79,11.54,0.00,0.00,0,12.74,0.00,29.03,1,-29,14,2,0,STAT,60,LAT,LON,W,ÿÿ,241037224
09/21/26 04:26:58,17.85,261.96,7.81,15.63,6.16,426.39,16.10,61.40,6.36,10.65,11.02,0.00,0.00,0,12.74,0.00,38.71,1,-28,15,2,0,STAT,60,LAT,LON,W,ÿÿ,4260972225
09/21/26 04:27:58,17.83,250.15,8.66,15.60,6.74,424.94,16.00,61.40,6.34,10.73,12.00,0.00,0.00,0,12.74,0.00,22.58,1,-26,14,2,0,STAT,60,LAT,LON,W,ÿÿ,2219182674
09/21/26 04:28:58,17.78,247.46,8.11,15.93,5.66,423.79,16.10,61.40,6.10,10.13,11.31,0.00,0.00,0,12.74,0.00,22.58,1,-28,14,2,0,STAT,60,LAT,LON,W,ÿÿ,417312637
09/21/26 04:29:59,17.76,248.16,7.05,15.02,7.21,422.78,16.00,61.40,6.58,10.20,10.74,0.00,0.00,0,12.74,0.00,25.81,1,-28,14,1,0,STAT,60,LAT,LON,W,ÿÿ,496022458
09/21/26 04:31:00,17.75,251.08,6.68,15.93,6.59,422.27,16.00,61.30,6.03,9.58,9.85,0.00,0.00,0,12.74,0.00,38.71,1,-27,16,3,0,STAT,60,LAT,LON,W,ÿÿ,3304347172
09/21/26 04:32:00,17.75,254.84,7.59,16.15,6.59,422.10,16.00,61.40,5.82,9.55,9.95,0.00,0.00,0,12.74,0.00,45.16,1,-30,15,2,0,STAT,60,LAT,LON,W,ÿÿ,3088433093
09/21/26 04:33:00,17.74,252.73,9.09,15.57,6.31,422.03,16.00,61.40,5.81,9.75,9.91,0.00,0.00,0,12.74,0.00,25.81,1,-30,14,2,0,STAT,60,LAT,LON,W,ÿÿ,3314058324
09/21/26 04:34:00,17.70,238.01,9.96,15.83,5.72,421.61,16.00,61.40,6.23,10.95,11.36,0.00,0.00,0,12.74,0.00,29.03,1,-27,13,1,0,STAT,60,LAT,LON,W,ÿÿ,1473145446
09/21/26 04:35:00,17.67,236.27,8.95,15.71,5.45,420.63,16.00,61.40,5.98,11.20,11.96,0.00,0.00,0,12.74,0.00,41.94,1,-28,14,2,0,STAT,60,LAT,LON,W,ÿÿ,1054894545
09/21/26 04:36:00,17.66,232.51,10.12,15.19,4.73,419.72,16.00,61.30,5.97,10.03,11.02,0.00,0.00,0,12.74,0.00,67.74,1,-28,13,2,0,STAT,60,LAT,LON,W,ÿÿ,2687407510
09/21/26 04:37:00,17.65,236.28,9.72,14.65,6.89,419.66,16.00,61.30,6.38,10.36,10.86,0.00,0.00,0,12.74,0.00,25.81,1,-28,13,1,0,STAT,60,LAT,LON,W,ÿÿ,2304209964
09/21/26 04:37:55,17.65,236.72,9.66,14.84,5.67,419.83,16.00,61.30,6.55,10.87,11.27,0.00,0.00,0,12.74,0.00,41.94,1,-29,13,1,0,STAT,60,LAT,LON,W,ÿÿ,13713247
09/21/26 04:38:55,17.64,238.73,9.02,15.10,6.08,419.94,16.00,61.30,6.04,10.63,10.85,0.00,0.00,0,12.74,0.00,29.03,1,-29,14,1,0,STAT,60,LAT,LON,W,ÿÿ,3105482510
09/21/26 04:39:55,17.62,235.20,9.42,14.96,5.57,419.98,16.00,61.30,5.97,10.23,10.64,0.00,0.00,0,12.74,0.00,25.81,1,-27,13,2,0,STAT,60,LAT,LON,W,ÿÿ,68355816
09/21/26 04:40:56,17.58,232.07,9.37,14.21,5.82,419.99,16.00,61.30,5.98,9.79,10.15,0.00,0.00,0,12.74,0.00,100.00,1,-26,13,1,0,STAT,60,LAT,LON,W,ÿÿ,1039579342
09/21/26 04:41:56,17.56,233.85,7.63,14.80,6.02,420.00,15.90,61.30,6.30,9.93,10.32,0.00,0.00,0,12.74,0.00,38.71,1,-28,14,1,0,STAT,60,LAT,LON,W,ÿÿ,2832491199
09/21/26 04:42:56,17.56,230.53,8.58,15.20,6.48,420.58,15.90,61.40,5.81,9.21,9.76,0.00,0.00,0,12.74,0.00,22.58,1,-27,13,1,0,STAT,60,LAT,LON,W,ÿÿ,2635972872
09/21/26 04:43:56,17.56,228.51,10.07,15.09,5.32,420.85,15.90,61.40,5.88,10.44,11.16,0.00,0.00,0,12.74,0.00,22.58,1,-27,12,1,0,STAT,60,LAT,LON,W,ÿÿ,190677694
