co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
846.61,625.97,"{'lat': None, 'lon': None}","{'rh': 30.7, 'temp': 21.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.3,4.8,28.88,5.43,20.54,6.9,355552655,30.7,MOD-00623,21.7,2025-04-05T17:44:46,2025-04-05T10:44:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355552558
836.85,627.78,"{'lat': None, 'lon': None}","{'rh': 31.0, 'temp': 21.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.3,4.65,28.24,5.61,32.41,7.06,355552652,31.0,MOD-00623,21.6,2025-04-05T17:43:46,2025-04-05T10:43:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355552554
839.74,625.85,"{'lat': None, 'lon': None}","{'rh': 30.4, 'temp': 21.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.29,3.56,27.87,4.9,26.01,6.26,355552653,30.4,MOD-00623,21.6,2025-04-05T17:42:46,2025-04-05T10:42:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355552555
845.75,622.6,"{'lat': None, 'lon': None}","{'rh': 30.6, 'temp': 21.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.3,4.81,29.42,5.54,23.04,7.07,355552654,30.6,MOD-00623,21.6,2025-04-05T17:41:46,2025-04-05T10:41:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355552556
846.22,623.8,"{'lat': None, 'lon': None}","{'rh': 31.1, 'temp': 21.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.3,3.09,29.29,5.32,23.1,6.57,355550334,31.1,MOD-00623,21.6,2025-04-05T17:40:46,2025-04-05T10:40:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355550237
844.74,622.96,"{'lat': None, 'lon': None}","{'rh': 31.3, 'temp': 21.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.3,3.52,29.22,5.35,36.97,7.06,355550332,31.3,MOD-00623,21.5,2025-04-05T17:39:46,2025-04-05T10:39:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355550234
846.04,624.04,"{'lat': None, 'lon': None}","{'rh': 31.2, 'temp': 21.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.3,3.98,29.51,4.48,57.12,5.79,355550333,31.2,MOD-00623,21.5,2025-04-05T17:38:46,2025-04-05T10:38:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355550235
845.77,622.36,"{'lat': None, 'lon': None}","{'rh': 31.0, 'temp': 21.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.3,3.27,29.57,5.47,26.29,6.62,355550335,31.0,MOD-00623,21.5,2025-04-05T17:37:46,2025-04-05T10:37:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355550236
848.2,622.12,"{'lat': None, 'lon': None}","{'rh': 30.9, 'temp': 21.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.3,3.08,29.31,5.41,41.14,6.88,355547950,30.9,MOD-00623,21.4,2025-04-05T17:36:46,2025-04-05T10:36:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355547852
844.81,622.6,"{'lat': None, 'lon': None}","{'rh': 32.2, 'temp': 21.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13508, 'co2': 13271, 'no': 13596, 'no2': 13775, 'o3': 13755}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",2.31,3.15,28.42,5.11,33.01,6.25,355547948,32.2,MOD-00623,21.4,2025-04-05T17:35:46,2025-04-05T10:35:46,https://api.quant-aq.com/v1/devices/MOD-00623/data/355547851
