co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
345.26,266.51,"{'lat': None, 'lon': None}","{'rh': 52.7, 'temp': 13.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",6.79,4.4,16.62,5.81,20.84,6.62,532975311,52.7,MOD-00620,13.4,2025-11-03T19:42:55,2025-11-03T11:42:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532975163
332.47,266.51,"{'lat': None, 'lon': None}","{'rh': 53.4, 'temp': 13.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",6.28,4.54,16.19,5.56,17.28,6.53,532975312,53.4,MOD-00620,13.4,2025-11-03T19:41:55,2025-11-03T11:41:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532975165
333.98,266.51,"{'lat': None, 'lon': None}","{'rh': 53.0, 'temp': 13.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",6.8,4.51,16.35,4.4,20.45,5.3,532975316,53.0,MOD-00620,13.4,2025-11-03T19:40:55,2025-11-03T11:40:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532975168
330.79,266.51,"{'lat': None, 'lon': None}","{'rh': 53.3, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",8.47,4.48,15.43,4.35,16.71,5.18,532975314,53.3,MOD-00620,13.3,2025-11-03T19:39:55,2025-11-03T11:39:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532975166
326.33,266.51,"{'lat': None, 'lon': None}","{'rh': 52.8, 'temp': 13.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",7.65,4.68,15.66,4.47,8.44,5.17,532973013,52.8,MOD-00620,13.4,2025-11-03T19:38:55,2025-11-03T11:38:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532972866
325.58,266.51,"{'lat': None, 'lon': None}","{'rh': 52.7, 'temp': 13.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",6.79,4.33,17.65,5.21,9.62,6.3,532973011,52.7,MOD-00620,13.4,2025-11-03T19:37:55,2025-11-03T11:37:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532972864
327.77,266.51,"{'lat': None, 'lon': None}","{'rh': 52.5, 'temp': 13.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",7.94,4.57,16.84,4.26,6.67,4.98,532973012,52.5,MOD-00620,13.4,2025-11-03T19:36:55,2025-11-03T11:36:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532972865
328.79,266.51,"{'lat': None, 'lon': None}","{'rh': 53.8, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",9.51,4.5,14.81,4.69,15.55,5.81,532973010,53.8,MOD-00620,13.3,2025-11-03T19:35:55,2025-11-03T11:35:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532972863
333.04,266.51,"{'lat': None, 'lon': None}","{'rh': 53.6, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",9.16,4.68,15.49,3.94,18.98,5.08,532970737,53.6,MOD-00620,13.3,2025-11-03T19:34:55,2025-11-03T11:34:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532970590
326.88,266.51,"{'lat': None, 'lon': None}","{'rh': 53.6, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",9.16,4.6,16.52,3.77,15.81,4.89,532970736,53.6,MOD-00620,13.3,2025-11-03T19:33:55,2025-11-03T11:33:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532970589
330.16,266.51,"{'lat': None, 'lon': None}","{'rh': 53.6, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",12.45,4.45,15.86,4.22,24.73,4.86,532970734,53.6,MOD-00620,13.3,2025-11-03T19:32:55,2025-11-03T11:32:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532970587
330.21,266.51,"{'lat': None, 'lon': None}","{'rh': 54.7, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",8.31,4.81,14.58,3.97,26.4,5.2,532970735,54.7,MOD-00620,13.3,2025-11-03T19:31:55,2025-11-03T11:31:55,https://api.quant-aq.com/v1/devices/MOD-00620/data/532970588
