co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
805.43,532.54,"{'lat': None, 'lon': None}","{'rh': 39.2, 'temp': 19.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.38,8.16,42.61,12.8,27.35,13.86,354933789,39.2,MOD-00628,19.3,2025-04-04T23:59:31,2025-04-04T16:59:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354933691
801.22,534.47,"{'lat': None, 'lon': None}","{'rh': 39.5, 'temp': 19.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.37,8.05,41.99,12.21,24.37,13.5,354933788,39.5,MOD-00628,19.4,2025-04-04T23:58:31,2025-04-04T16:58:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354933690
798.62,525.55,"{'lat': None, 'lon': None}","{'rh': 39.7, 'temp': 19.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.37,9.31,41.96,10.41,13.57,12.04,354933787,39.7,MOD-00628,19.4,2025-04-04T23:57:31,2025-04-04T16:57:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354933689
804.54,532.66,"{'lat': None, 'lon': None}","{'rh': 39.6, 'temp': 19.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.37,8.42,41.97,10.0,32.21,10.88,354933786,39.6,MOD-00628,19.5,2025-04-04T23:56:31,2025-04-04T16:56:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354933688
798.8,531.34,"{'lat': None, 'lon': None}","{'rh': 39.6, 'temp': 19.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.37,8.75,42.26,10.57,13.48,11.69,354931509,39.6,MOD-00628,19.5,2025-04-04T23:55:31,2025-04-04T16:55:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354931412
792.82,530.73,"{'lat': None, 'lon': None}","{'rh': 39.5, 'temp': 19.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.38,8.07,41.99,10.26,13.41,11.18,354931512,39.5,MOD-00628,19.6,2025-04-04T23:54:31,2025-04-04T16:54:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354931417
792.35,532.9,"{'lat': None, 'lon': None}","{'rh': 39.0, 'temp': 19.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.44,8.14,42.36,9.74,13.28,10.57,354931511,39.0,MOD-00628,19.6,2025-04-04T23:53:31,2025-04-04T16:53:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354931416
790.94,529.89,"{'lat': None, 'lon': None}","{'rh': 39.4, 'temp': 19.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.38,7.93,41.72,10.33,20.13,10.96,354931510,39.4,MOD-00628,19.7,2025-04-04T23:52:31,2025-04-04T16:52:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354931411
793.07,533.26,"{'lat': None, 'lon': None}","{'rh': 39.3, 'temp': 19.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.38,7.72,42.02,10.75,14.31,12.08,354929102,39.3,MOD-00628,19.7,2025-04-04T23:51:31,2025-04-04T16:51:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354929004
795.73,533.14,"{'lat': None, 'lon': None}","{'rh': 38.6, 'temp': 19.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.45,8.1,41.85,10.01,18.2,10.78,354929103,38.6,MOD-00628,19.8,2025-04-04T23:50:31,2025-04-04T16:50:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354929005
803.81,529.05,"{'lat': None, 'lon': None}","{'rh': 38.2, 'temp': 19.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.45,6.6,41.92,10.7,15.05,11.73,354929101,38.2,MOD-00628,19.8,2025-04-04T23:49:31,2025-04-04T16:49:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354929003
801.52,532.3,"{'lat': None, 'lon': None}","{'rh': 38.1, 'temp': 19.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.45,6.79,41.37,10.73,14.83,11.65,354929100,38.1,MOD-00628,19.9,2025-04-04T23:48:31,2025-04-04T16:48:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354929002
799.46,532.9,"{'lat': None, 'lon': None}","{'rh': 38.7, 'temp': 19.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.45,7.68,40.69,9.58,27.24,10.63,354926777,38.7,MOD-00628,19.9,2025-04-04T23:47:31,2025-04-04T16:47:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354926679
804.9,531.94,"{'lat': None, 'lon': None}","{'rh': 38.7, 'temp': 20.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.45,8.24,41.27,9.11,14.27,10.23,354926779,38.7,MOD-00628,20.0,2025-04-04T23:46:31,2025-04-04T16:46:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354926681
806.2,530.25,"{'lat': None, 'lon': None}","{'rh': 38.6, 'temp': 20.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.42,7.28,40.14,10.16,16.42,11.14,354926780,38.6,MOD-00628,20.0,2025-04-04T23:45:31,2025-04-04T16:45:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354926682
793.19,527.24,"{'lat': None, 'lon': None}","{'rh': 39.0, 'temp': 20.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.36,8.28,40.93,9.82,16.24,10.77,354926778,39.0,MOD-00628,20.0,2025-04-04T23:44:31,2025-04-04T16:44:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354926680
795.66,529.65,"{'lat': None, 'lon': None}","{'rh': 39.0, 'temp': 20.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.36,8.34,40.64,11.19,17.04,12.16,354924525,39.0,MOD-00628,20.0,2025-04-04T23:43:31,2025-04-04T16:43:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354924427
794.8,530.13,"{'lat': None, 'lon': None}","{'rh': 39.2, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.36,8.24,41.18,10.59,13.52,11.49,354924524,39.2,MOD-00628,20.1,2025-04-04T23:42:31,2025-04-04T16:42:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354924426
799.32,530.37,"{'lat': None, 'lon': None}","{'rh': 39.2, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.36,7.71,40.03,10.46,23.88,11.17,354924522,39.2,MOD-00628,20.1,2025-04-04T23:41:31,2025-04-04T16:41:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354924423
790.23,529.89,"{'lat': None, 'lon': None}","{'rh': 38.7, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.45,8.18,40.98,10.42,13.78,11.4,354924523,38.7,MOD-00628,20.1,2025-04-04T23:40:31,2025-04-04T16:40:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354924424
802.05,530.97,"{'lat': None, 'lon': None}","{'rh': 38.4, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.45,7.08,40.18,10.91,17.21,11.97,354922240,38.4,MOD-00628,20.2,2025-04-04T23:39:31,2025-04-04T16:39:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354922142
827.89,531.09,"{'lat': None, 'lon': None}","{'rh': 39.0, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.36,8.25,38.64,10.54,13.6,11.54,354922242,39.0,MOD-00628,20.2,2025-04-04T23:38:31,2025-04-04T16:38:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354922144
