flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,661.4,23.0,684.4,1192.2,679.4,8.600000000000023,688.0,1646.8,-2.8999999999998636,1643.9,1646.1,5.199999999999818,1649.1,,,34.3,28.7,0.0,0.0,0.0,1093.75,4.9,8.3,8.0,8.2573,0.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.0,0.0,0.0,0.0,0.0612,0.0532,0.038,0.0306,0.0152,0.0076,0.0076,1.49,7.51,2.98,27.81,33.67,0,MOD-00616,2025-07-19T18:03:27,2025-07-19T11:03:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443834983
0,663.1,22.100000000000023,685.2,1193.0,679.8,8.5,688.3,1646.8,-2.7000000000000455,1644.1,1645.7,5.300000000000182,1649.4,,,34.2,28.6,0.0,0.0,0.0,1096.25,5.4,9.1,9.0,7.9475,0.6915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2981,0.0,0.0,0.0,0.0,0.086,0.0633,0.0263,0.0186,0.0111,0.0038,0.0073,1.44,6.16,2.66,27.68,33.65,0,MOD-00616,2025-07-19T18:02:27,2025-07-19T11:02:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443834985
0,661.7,22.699999999999932,684.4,1191.2,679.4,8.600000000000023,688.0,1646.8,-2.7999999999999545,1644.0,1646.1,4.7000000000000455,1648.7,,,33.8,28.6,0.0,0.0,0.0,1114.75,6.0,9.7,9.3,7.8257,0.6351,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027,0.0,0.0,0.0,0.0,0.0516,0.0845,0.0295,0.0294,0.0074,0.0037,0.0,1.4,7.45,2.75,27.55,33.57,0,MOD-00616,2025-07-19T18:01:27,2025-07-19T11:01:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443834982
0,661.7,22.0,683.7,1190.3,680.3,8.700000000000045,689.0,1647.0,-3.0,1644.0,1646.3,5.5,1649.5,,,33.9,28.6,0.0,0.0,0.0,1132.5,5.7,8.9,8.8,8.2642,0.7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297,0.0,0.0,0.0,0.0,0.0852,0.0535,0.034,0.0214,0.0,0.0145,0.0,1.5,5.19,2.7,27.45,33.59,0,MOD-00616,2025-07-19T18:00:27,2025-07-19T11:00:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443834984
0,662.8,20.200000000000045,683.0,1193.1,680.0,7.7999999999999545,687.8,1647.1,-2.7999999999999545,1644.3,1646.2,5.400000000000091,1649.7,,,33.4,28.6,0.0,0.0,0.0,543.25,2.0,3.0,3.0,7.5462,0.6272,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927,0.0,0.0,0.0,0.0,0.0629,0.0464,0.0253,0.0126,0.0087,0.0043,0.0,1.34,6.26,2.29,27.29,33.55,0,MOD-00616,2025-07-19T17:59:27,2025-07-19T10:59:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443832694
0,663.8,21.100000000000023,684.9,1193.8,679.2,8.799999999999955,688.0,1646.9,-2.900000000000091,1644.0,1646.1,5.400000000000091,1649.4,,,33.2,28.5,0.0,0.0,0.0,936.5,4.8,6.7,6.7,7.4206,0.6818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635,0.0,0.0,0.0,0.0,0.069,0.0539,0.0394,0.011,0.0,0.0,0.0,1.34,2.64,2.26,26.87,33.5,0,MOD-00616,2025-07-19T17:58:27,2025-07-19T10:58:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443832695
0,662.5,21.200000000000045,683.7,1192.7,679.5,7.899999999999977,687.4,1646.9,-2.6000000000001364,1644.3,1646.3,4.900000000000091,1649.2,,,32.6,28.5,0.0,0.0,0.0,1128.0,6.0,8.8,8.8,7.2161,0.6704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.084,0.084,0.0327,0.0148,0.0073,0.0036,0.0,1.37,3.88,2.58,26.61,33.49,0,MOD-00616,2025-07-19T17:57:27,2025-07-19T10:57:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443832696
0,660.1,22.699999999999932,682.8,1193.7,679.5,9.100000000000023,688.6,1646.9,-3.300000000000182,1643.6,1646.3,2.7000000000000455,1646.3,,,31.7,28.5,0.0,0.0,0.0,1196.0,6.2,8.8,8.8,7.0579,0.6009,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763,0.0,0.0,0.0,0.0,0.0783,0.0249,0.0312,0.0142,0.0068,0.0,0.0036,1.26,7.37,2.17,26.3,33.42,0,MOD-00616,2025-07-19T17:56:27,2025-07-19T10:56:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443832693
0,659.1,26.100000000000023,685.2,1193.1,679.9,9.899999999999977,689.8,1647.0,-4.0,1643.0,1646.2,1.599999999999909,1644.6,,,31.5,28.4,0.0,0.0,0.0,1083.25,5.9,8.2,8.0,7.1439,0.5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009,0.0,0.0,0.0,0.0,0.0509,0.0438,0.0218,0.0144,0.0181,0.0,0.0,1.25,3.58,2.26,26.44,33.37,0,MOD-00616,2025-07-19T17:55:27,2025-07-19T10:55:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443830281
0,660.9,25.300000000000068,686.2,1187.8,678.5,9.5,688.0,1647.2,-3.400000000000091,1643.8,1646.5,3.400000000000091,1647.2,,,32.9,28.4,0.0,0.0,0.0,1032.5,5.8,7.3,7.2,7.8238,0.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761,0.0,0.0,0.0,0.0,0.0545,0.0687,0.0184,0.0107,0.0037,0.0036,0.0,1.36,3.2,2.22,27.06,33.32,0,MOD-00616,2025-07-19T17:54:27,2025-07-19T10:54:27,https://api.quant-aq.com/v1/devices/MOD-00616/data/raw/443830279
