co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
810.9,462.84,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.52,26.48,2.35,2.43,2.43,694182569,29.2,MOD-00613,24.4,2026-05-30T10:50:00,2026-05-30T03:50:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694182373
807.2,465.73,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.52,26.48,2.07,2.13,2.13,694182567,29.2,MOD-00613,24.4,2026-05-30T10:49:00,2026-05-30T03:49:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694182369
806.79,467.42,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.57,26.48,1.65,1.73,1.73,694182566,29.2,MOD-00613,24.4,2026-05-30T10:48:00,2026-05-30T03:48:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694182370
810.9,467.9,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.57,26.74,1.9,1.97,1.97,694182570,29.2,MOD-00613,24.4,2026-05-30T10:47:00,2026-05-30T03:47:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694182372
808.02,468.02,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.61,26.22,1.72,1.77,1.77,694182568,29.2,MOD-00613,24.4,2026-05-30T10:46:00,2026-05-30T03:46:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694182371
808.43,469.58,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.52,26.74,2.46,2.53,2.53,694179824,29.2,MOD-00613,24.4,2026-05-30T10:45:00,2026-05-30T03:45:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694179625
802.69,464.4,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.61,26.74,2.03,2.09,2.09,694179825,29.2,MOD-00613,24.4,2026-05-30T10:44:00,2026-05-30T03:44:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694179628
808.02,469.94,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.61,26.74,1.7,1.75,1.75,694179823,29.2,MOD-00613,24.4,2026-05-30T10:43:00,2026-05-30T03:43:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694179627
810.08,468.26,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.61,26.22,1.57,1.68,1.68,694179818,29.2,MOD-00613,24.4,2026-05-30T10:42:00,2026-05-30T03:42:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694179621
808.84,467.54,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.52,26.74,2.08,2.17,2.17,694179820,29.2,MOD-00613,24.4,2026-05-30T10:41:00,2026-05-30T03:41:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694179623
803.51,468.86,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 24.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.36,13.57,26.22,1.83,1.93,1.93,694176995,29.2,MOD-00613,24.4,2026-05-30T10:40:00,2026-05-30T03:40:00,https://api.quant-aq.com/v1/devices/MOD-00613/data/694176798
