flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
8192,638.6,56.19999999999993,694.8,1388.5,685.8,9.5,695.3,1645.9,-1.2000000000000455,1644.7,1645.1,6.7999999999999545,1651.5,,,35.0,28.7,0.0,0.0,0.0,377.0,1.1,2.4,2.4,1.7691,0.283,0.0064,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446,0.0,0.0,0.0,0.0,0.0544,0.0734,0.0256,0.0322,0.0128,0.0097,0.0033,0.51,10.52,1.9,27.34,34.31,0,MOD-00623,2025-06-05T20:34:49,2025-06-05T13:34:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406609926
8192,638.2,58.59999999999991,696.8,1385.0,685.9,9.5,695.4,1645.8,-1.099999999999909,1644.7,1645.1,7.2000000000000455,1651.9,,,35.0,28.7,0.0,0.0,0.0,402.75,1.1,2.5,2.5,1.8048,0.3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2104,0.0,0.0,0.0,0.0,0.0663,0.1114,0.0653,0.0196,0.0132,0.0133,0.0,0.63,5.56,2.41,27.38,34.32,0,MOD-00623,2025-06-05T20:33:49,2025-06-05T13:33:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406609925
8192,639.4,63.0,702.4,1385.6,686.2,9.599999999999909,695.8,1645.7,-1.2000000000000455,1644.5,1645.1,7.2999999999999545,1651.8,,,35.0,28.7,0.0,0.0,0.0,405.5,1.3,2.2,2.2,1.9029,0.356,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286,0.0,0.0,0.0,0.0,0.0706,0.1024,0.0491,0.0216,0.0139,0.0071,0.0035,0.65,6.99,2.27,27.33,34.3,0,MOD-00623,2025-06-05T20:32:49,2025-06-05T13:32:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406609924
8192,638.0,67.89999999999998,705.9,1386.3,685.7,9.699999999999932,695.4,1645.7,-1.2000000000000455,1644.5,1645.2,7.2999999999999545,1651.8,,,34.9,28.7,0.0,0.0,0.0,379.75,1.0,3.4,2.6,2.0864,0.3025,0.0,0.0034,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.0,0.0548,0.0551,0.0516,0.031,0.0104,0.0102,0.0138,0.58,12.97,2.13,27.29,34.3,0,MOD-00623,2025-06-05T20:31:49,2025-06-05T13:31:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406609923
8192,638.0,62.89999999999998,700.9,1388.4,685.2,9.599999999999909,694.8,1645.9,-1.5,1644.4,1645.1,7.099999999999909,1651.5,,,34.9,28.7,0.0,0.0,0.0,453.5,1.8,2.7,2.2,1.7784,0.3644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131,0.0,0.0,0.0,0.0,0.0439,0.0923,0.058,0.0405,0.0136,0.0196,0.0069,0.61,8.75,2.59,27.3,34.3,0,MOD-00623,2025-06-05T20:30:49,2025-06-05T13:30:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406607608
8192,638.5,84.70000000000005,723.2,1388.6,686.3,9.800000000000068,696.1,1645.6,-1.199999999999818,1644.4,1644.9,7.199999999999818,1651.6,,,34.9,28.7,0.0,0.0,0.0,334.0,0.8,1.9,1.9,1.7181,0.3207,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984,0.0,0.0,0.0,0.0,0.0556,0.0792,0.0572,0.0312,0.0189,0.0153,0.0221,0.58,14.21,2.5,27.3,34.3,0,MOD-00623,2025-06-05T20:29:49,2025-06-05T13:29:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406607606
8192,638.0,56.5,694.5,1386.4,686.7,9.5,696.2,1645.8,-1.3999999999998636,1644.4,1644.9,7.099999999999909,1651.5,,,34.9,28.7,0.0,0.0,0.0,406.75,0.8,2.2,2.2,1.7128,0.3221,0.0066,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.2538,0.0,0.0,0.0,0.0,0.0718,0.1144,0.0816,0.0487,0.0227,0.0196,0.0065,0.68,14.99,3.25,27.33,34.3,0,MOD-00623,2025-06-05T20:28:49,2025-06-05T13:28:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406607605
8192,637.6,56.69999999999993,694.3,1385.8,686.2,9.299999999999955,695.5,1645.7,-1.1000000000001364,1644.6,1645.1,7.0,1651.6,,,35.0,28.7,0.0,0.0,0.0,409.0,1.2,2.5,2.5,1.8318,0.2798,0.0098,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.0,0.0,0.0,0.0,0.0747,0.0973,0.0455,0.0454,0.0199,0.0258,0.0065,0.62,19.02,2.79,27.32,34.3,0,MOD-00623,2025-06-05T20:27:49,2025-06-05T13:27:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406607607
8192,637.0,54.5,691.5,1384.6,685.9,9.100000000000023,695.0,1645.5,-1.2000000000000455,1644.3,1644.8,7.2999999999999545,1651.6,,,34.9,28.7,0.0,0.0,0.0,414.0,1.5,2.9,2.9,1.8569,0.3029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886,0.0,0.0,0.0,0.0,0.0745,0.0844,0.0843,0.027,0.0135,0.0169,0.0,0.62,6.43,2.59,27.27,34.3,0,MOD-00623,2025-06-05T20:26:49,2025-06-05T13:26:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406605246
8192,639.7,51.5,691.2,1387.3,686.2,9.399999999999977,695.6,1645.8,-1.3999999999998636,1644.4,1645.2,7.199999999999818,1651.6,,,34.8,28.7,0.0,0.0,0.0,354.75,1.0,1.8,1.8,1.6867,0.3674,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2183,0.0,0.0,0.0,0.0,0.0614,0.0818,0.075,0.0507,0.0034,0.0034,0.0102,0.62,9.49,2.58,27.26,34.28,0,MOD-00623,2025-06-05T20:25:49,2025-06-05T13:25:49,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/406605249
