co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
282.63,657.41,"{'lat': None, 'lon': None}","{'rh': 56.8, 'temp': 16.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.51,7.78,34.8,10.6,12.7,11.29,655439108,56.8,MOD-00623,16.9,2026-04-13T01:43:12,2026-04-12T18:43:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655438957
297.52,654.64,"{'lat': None, 'lon': None}","{'rh': 56.2, 'temp': 17.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.48,10.56,32.94,11.39,18.66,11.83,655439106,56.2,MOD-00623,17.0,2026-04-13T01:42:12,2026-04-12T18:42:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655438955
281.94,658.01,"{'lat': None, 'lon': None}","{'rh': 55.6, 'temp': 17.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.51,8.13,33.84,10.72,13.56,11.22,655439107,55.6,MOD-00623,17.0,2026-04-13T01:41:12,2026-04-12T18:41:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655438956
305.47,657.89,"{'lat': None, 'lon': None}","{'rh': 54.8, 'temp': 17.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.5,8.82,32.29,11.06,11.83,11.44,655439105,54.8,MOD-00623,17.0,2026-04-13T01:40:12,2026-04-12T18:40:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655438954
310.13,657.65,"{'lat': None, 'lon': None}","{'rh': 54.6, 'temp': 17.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.57,8.5,30.15,12.64,23.37,13.08,655436871,54.6,MOD-00623,17.0,2026-04-13T01:39:12,2026-04-12T18:39:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655436720
333.91,663.07,"{'lat': None, 'lon': None}","{'rh': 54.6, 'temp': 17.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.71,8.5,30.15,14.22,15.8,14.83,655436873,54.6,MOD-00623,17.0,2026-04-13T01:38:12,2026-04-12T18:38:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655436722
336.14,663.91,"{'lat': None, 'lon': None}","{'rh': 54.5, 'temp': 17.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.63,10.67,29.4,15.57,22.79,16.24,655436870,54.5,MOD-00623,17.1,2026-04-13T01:37:12,2026-04-12T18:37:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655436719
313.73,660.18,"{'lat': None, 'lon': None}","{'rh': 54.3, 'temp': 17.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.77,8.83,30.03,14.04,16.03,14.75,655436872,54.3,MOD-00623,17.1,2026-04-13T01:36:12,2026-04-12T18:36:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655436721
313.73,662.22,"{'lat': None, 'lon': None}","{'rh': 54.3, 'temp': 17.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.64,7.88,30.4,14.83,23.69,15.51,655434629,54.3,MOD-00623,17.1,2026-04-13T01:35:12,2026-04-12T18:35:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655434481
308.81,660.18,"{'lat': None, 'lon': None}","{'rh': 54.3, 'temp': 17.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.57,7.6,30.07,15.28,20.71,17.24,655434627,54.3,MOD-00623,17.1,2026-04-13T01:34:12,2026-04-12T18:34:12,https://api.quant-aq.com/v1/devices/MOD-00623/data/655434480
