DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,250,42,-7,-12,6,0,0.00000,0.00000,0,203896394
02/28/26 04:56:53,21.30,656.80,20.07,15.76,11.45,451.76,20.10,33.60,0.00,0.01,0.01,0.00,0.00,1,14.16,186.93,31.50,1,-103,20,1,1,STAT,60,LAT,LON,W,CRC
02/28/26 04:57:53,21.30,653.17,20.37,15.67,11.12,450.73,20.10,33.50,0.00,0.00,0.00,0.00,0.00,1,14.09,52.80,29.48,1,-103,20,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 04:58:53,21.30,646.61,19.25,15.70,10.08,450.26,20.10,33.60,0.00,0.04,0.04,0.00,0.00,1,14.05,14.91,31.63,1,-100,21,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 04:59:53,21.30,657.69,18.66,16.27,10.80,449.47,20.10,33.60,0.00,0.07,0.07,0.00,0.00,1,14.02,4.21,29.06,1,-103,21,0,1,STAT,60,LAT,LON,W,CRC
02/28/26 05:00:54,21.30,650.89,19.12,15.79,10.34,449.17,20.10,33.50,0.00,0.02,0.02,0.00,0.00,1,13.98,1.19,28.32,1,-101,21,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:01:54,21.30,651.09,19.34,15.36,11.73,449.06,20.10,33.50,0.00,0.01,0.01,0.00,0.00,1,13.95,0.34,31.30,1,-101,21,0,1,STAT,60,LAT,LON,W,CRC
02/28/26 05:02:54,21.30,645.34,20.55,15.62,10.25,449.02,20.10,33.50,0.00,0.00,0.00,0.00,0.00,1,13.95,0.09,30.48,1,-101,21,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:03:54,21.30,648.09,20.66,15.16,11.26,449.05,20.10,33.60,0.00,0.00,0.00,0.00,0.00,1,13.95,0.03,30.05,1,-102,21,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:04:54,21.32,637.24,18.62,15.61,11.64,449.02,20.10,33.60,0.00,0.00,0.00,0.00,0.00,1,14.23,257.37,30.75,1,-97,22,1,1,STAT,60,LAT,LON,W,CRC
02/28/26 05:05:54,21.32,646.31,19.25,16.36,9.64,449.78,20.10,33.60,0.00,0.00,0.00,0.00,0.00,1,14.09,91.04,32.25,1,-102,21,1,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:06:56,21.34,646.39,18.88,15.71,10.57,451.30,20.10,33.60,0.00,0.00,0.18,0.00,0.00,1,14.05,25.71,38.20,1,-102,21,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:07:56,21.35,646.89,19.79,15.91,10.60,452.40,20.10,33.60,0.00,0.24,0.47,0.00,0.00,1,14.02,7.26,32.03,1,-103,20,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:08:56,21.37,642.14,19.77,15.39,11.11,452.79,20.10,33.60,0.00,0.09,0.17,0.00,0.00,1,13.98,2.05,34.91,1,-102,19,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:09:56,21.37,648.51,21.79,15.70,9.27,452.93,20.10,33.60,0.00,0.03,0.05,0.00,0.00,1,13.98,0.58,29.28,1,-103,19,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:10:56,21.37,641.39,21.73,15.85,10.11,453.13,20.10,33.60,0.00,0.01,0.02,0.00,0.00,1,13.95,0.16,29.08,1,-100,19,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:11:57,21.37,633.92,20.17,15.03,10.94,453.70,20.10,33.60,0.00,0.00,0.12,0.00,0.00,1,14.19,244.01,38.15,1,-97,21,0,1,STAT,60,LAT,LON,W,CRC
02/28/26 05:12:57,21.37,640.93,21.94,15.78,10.68,453.89,20.10,33.60,0.00,0.05,0.08,0.00,0.00,1,14.12,100.67,29.30,1,-101,19,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:13:57,21.37,638.79,22.12,15.61,10.94,453.96,20.10,33.60,0.00,0.01,0.23,0.00,0.00,1,14.05,28.43,28.54,1,-101,19,0,0,STAT,60,LAT,LON,W,CRC
02/28/26 05:14:57,21.38,637.45,18.64,15.77,9.86,454.57,20.10,33.60,0.00,0.00,0.07,0.00,0.00,1,14.02,8.03,30.94,1,-100,21,0,0,STAT,60,LAT,LON,W,CRC
