DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,77,1,-12,-28,86,0,0.00000,0.00000,0,CRC
03/13/26 03:55:27,3.29,118.21,14.89,17.44,14.36,404.02,1.50,87.70,1017.00,0.00,0.08,0.08,55.00,0.49,0,13.16,0.00,96.77,1,-11,0,-2,0,STAT,60,LAT,LON,W,ÿÿÿÿ,3477407178
03/13/26 03:56:29,3.29,119.99,14.47,18.76,12.45,404.30,1.50,87.70,1017.00,0.00,0.03,0.03,48.10,0.47,0,13.20,0.00,93.55,1,-12,1,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿ,3015411494
03/13/26 03:57:26,3.29,119.46,13.79,17.95,11.54,404.73,1.50,87.90,1017.00,0.00,0.01,0.01,47.70,0.37,0,13.20,0.00,93.55,1,-13,3,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿ,932545789
03/13/26 03:58:29,3.29,118.91,12.49,18.76,12.26,404.91,1.50,87.80,1017.00,0.00,0.00,0.00,63.40,0.67,0,13.20,0.00,80.65,1,-12,3,0,0,STAT,60,LAT,LON,W,ÿÿÿÿ,944750271
03/13/26 03:59:27,3.29,121.50,14.06,18.33,13.18,404.96,1.50,87.80,1017.00,0.00,0.00,0.00,57.10,0.58,0,13.20,0.00,80.65,1,-11,1,0,0,STAT,60,LAT,LON,W,ÿÿÿÿ,3049409970
03/13/26 04:00:24,3.29,118.25,12.99,19.82,11.17,404.83,1.50,87.80,1017.00,0.00,0.00,0.00,52.10,0.49,0,13.20,0.00,74.19,1,-10,2,0,0,STAT,60,LAT,LON,W,ÿÿÿÿ,3352832539
03/13/26 04:01:27,3.29,121.24,12.60,19.21,12.89,404.72,1.50,87.80,1017.00,0.16,0.33,0.65,51.60,0.50,0,13.20,0.00,74.19,1,-12,3,0,0,STAT,60,LAT,LON,W,ÿÿÿÿ,2807131991
03/13/26 04:02:30,3.29,127.39,12.20,17.47,13.57,404.47,1.50,87.80,1017.00,0.06,0.12,0.25,54.80,0.46,0,13.20,0.00,77.42,1,-11,3,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿ,520409138
03/13/26 04:03:27,3.29,121.28,11.65,17.48,11.97,404.80,1.50,87.90,1017.00,0.02,0.04,0.08,40.60,0.37,0,13.20,0.00,77.42,1,-13,4,0,0,STAT,60,LAT,LON,W,ÿÿÿÿ,2535805411
03/13/26 04:04:30,3.29,113.51,12.48,18.17,11.27,404.93,1.50,87.90,1017.00,0.01,0.01,0.03,43.30,0.36,0,13.20,0.00,80.65,1,-13,2,0,0,STAT,60,LAT,LON,W,ÿÿÿÿ,2360336503
03/13/26 04:05:28,3.29,116.09,12.13,18.98,12.44,404.97,1.50,87.90,1017.00,0.00,0.02,0.03,61.10,0.50,0,13.20,0.00,87.10,1,-12,2,0,0,STAT,60,LAT,LON,W,ÿÿÿÿ,302792114
03/13/26 04:06:30,3.29,119.06,11.89,19.23,12.56,404.99,1.50,87.80,1017.00,0.00,0.04,0.04,67.90,0.54,0,13.20,0.00,77.42,1,-9,3,0,0,STAT,60,LAT,LON,W,ÿÿÿÿ,62954469
