co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
611.87,562.76,"{'lat': None, 'lon': None}","{'rh': 71.7, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",68.49,32.08,8.52,6.26,107.88,9.06,558970246,71.7,MOD-00625,13.1,2025-12-06T22:36:13,2025-12-06T14:36:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558970094
614.87,567.22,"{'lat': None, 'lon': None}","{'rh': 72.1, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",74.1,31.6,9.53,5.22,170.95,8.99,558970245,72.1,MOD-00625,13.1,2025-12-06T22:35:13,2025-12-06T14:35:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558970093
609.96,572.64,"{'lat': None, 'lon': None}","{'rh': 71.5, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",73.55,31.7,10.03,5.7,123.18,8.9,558970247,71.5,MOD-00625,13.1,2025-12-06T22:34:13,2025-12-06T14:34:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558970096
611.74,566.01,"{'lat': None, 'lon': None}","{'rh': 71.3, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",74.48,30.89,10.29,5.31,181.71,8.51,558970244,71.3,MOD-00625,13.1,2025-12-06T22:33:13,2025-12-06T14:33:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558970095
618.38,568.18,"{'lat': None, 'lon': None}","{'rh': 71.2, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",76.49,29.23,10.34,5.52,169.51,9.37,558968062,71.2,MOD-00625,13.1,2025-12-06T22:32:13,2025-12-06T14:32:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558967911
628.14,568.9,"{'lat': None, 'lon': None}","{'rh': 71.9, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",74.52,30.38,9.91,6.11,158.36,9.05,558968064,71.9,MOD-00625,13.1,2025-12-06T22:31:13,2025-12-06T14:31:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558967913
618.63,567.94,"{'lat': None, 'lon': None}","{'rh': 72.0, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",67.09,31.62,11.36,5.3,74.63,7.6,558968065,72.0,MOD-00625,13.1,2025-12-06T22:30:13,2025-12-06T14:30:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558967914
616.24,567.94,"{'lat': None, 'lon': None}","{'rh': 71.9, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",61.89,31.21,11.95,4.97,37.32,6.62,558968063,71.9,MOD-00625,13.1,2025-12-06T22:29:13,2025-12-06T14:29:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558967912
608.18,567.1,"{'lat': None, 'lon': None}","{'rh': 71.7, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",57.58,32.5,12.51,4.7,53.79,6.1,558965927,71.7,MOD-00625,13.1,2025-12-06T22:28:13,2025-12-06T14:28:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558965776
593.5,563.36,"{'lat': None, 'lon': None}","{'rh': 71.0, 'temp': 13.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18156, 'co2': 13273, 'no': 18157, 'no2': 18158, 'o3': 18159}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",42.31,30.93,11.68,3.57,45.84,4.54,558965924,71.0,MOD-00625,13.1,2025-12-06T22:27:13,2025-12-06T14:27:13,https://api.quant-aq.com/v1/devices/MOD-00625/data/558965773
