co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
222.76,706.46,"{'lat': None, 'lon': None}","{'rh': 82.5, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",8.45,2.49,1.09,6.59,12.71,7.0,714822420,82.5,MOD-00616,13.9,2026-06-25T12:18:36,2026-06-25T05:18:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714822219
221.53,706.82,"{'lat': None, 'lon': None}","{'rh': 82.5, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",8.84,2.37,-1.06,7.31,17.85,7.82,714822423,82.5,MOD-00616,13.9,2026-06-25T12:17:36,2026-06-25T05:17:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714822222
216.41,712.73,"{'lat': None, 'lon': None}","{'rh': 82.2, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",8.87,2.2,-3.07,7.68,32.29,7.93,714822422,82.2,MOD-00616,13.9,2026-06-25T12:16:36,2026-06-25T05:16:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714822221
215.31,708.27,"{'lat': None, 'lon': None}","{'rh': 82.6, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",11.96,2.07,-2.52,7.4,10.62,7.96,714822421,82.6,MOD-00616,13.9,2026-06-25T12:15:36,2026-06-25T05:15:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714822220
221.11,705.5,"{'lat': None, 'lon': None}","{'rh': 83.1, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",9.19,2.55,2.75,6.93,16.39,7.39,714820276,83.1,MOD-00616,13.9,2026-06-25T12:14:36,2026-06-25T05:14:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714820075
222.34,701.04,"{'lat': None, 'lon': None}","{'rh': 83.1, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",8.02,3.01,1.47,7.42,22.12,7.89,714820277,83.1,MOD-00616,13.9,2026-06-25T12:13:36,2026-06-25T05:13:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714820076
215.85,705.62,"{'lat': None, 'lon': None}","{'rh': 83.0, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",9.58,2.44,2.43,7.43,22.64,7.79,714820274,83.0,MOD-00616,13.9,2026-06-25T12:12:36,2026-06-25T05:12:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714820073
223.64,702.01,"{'lat': None, 'lon': None}","{'rh': 83.0, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",8.81,2.56,2.3,7.3,21.84,7.75,714820275,83.0,MOD-00616,13.9,2026-06-25T12:11:36,2026-06-25T05:11:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714820074
212.56,701.52,"{'lat': None, 'lon': None}","{'rh': 83.0, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",9.2,2.7,2.64,7.03,13.2,7.41,714818083,83.0,MOD-00616,13.9,2026-06-25T12:10:36,2026-06-25T05:10:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714817881
217.15,699.84,"{'lat': None, 'lon': None}","{'rh': 82.9, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18140, 'co2': 13263, 'no': 18141, 'no2': 18142, 'o3': 18143}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",8.03,2.71,4.01,7.49,14.88,7.82,714818081,82.9,MOD-00616,13.9,2026-06-25T12:09:36,2026-06-25T05:09:36,https://api.quant-aq.com/v1/devices/MOD-00616/data/714817880
