co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
814.57,571.31,"{'lat': None, 'lon': None}","{'rh': 36.1, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.39,22.98,31.1,13.03,17.19,14.09,354935526,36.1,MOD-00625,20.1,2025-04-04T23:59:34,2025-04-04T16:59:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354935428
803.79,568.78,"{'lat': None, 'lon': None}","{'rh': 36.4, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.64,22.74,30.2,11.84,20.47,13.36,354933198,36.4,MOD-00625,20.2,2025-04-04T23:58:34,2025-04-04T16:58:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354933100
794.69,571.07,"{'lat': None, 'lon': None}","{'rh': 36.5, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.64,22.97,30.74,10.92,14.39,11.96,354933197,36.5,MOD-00625,20.2,2025-04-04T23:57:34,2025-04-04T16:57:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354933099
801.44,568.3,"{'lat': None, 'lon': None}","{'rh': 36.4, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.39,21.83,30.77,10.07,13.18,11.2,354933196,36.4,MOD-00625,20.3,2025-04-04T23:56:34,2025-04-04T16:56:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354933098
801.44,566.98,"{'lat': None, 'lon': None}","{'rh': 36.4, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.64,22.64,30.77,10.49,18.1,11.49,354933195,36.4,MOD-00625,20.3,2025-04-04T23:55:34,2025-04-04T16:55:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354933096
794.64,567.46,"{'lat': None, 'lon': None}","{'rh': 36.3, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.36,21.92,31.37,9.21,14.62,10.3,354930945,36.3,MOD-00625,20.4,2025-04-04T23:54:34,2025-04-04T16:54:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354930847
796.26,566.49,"{'lat': None, 'lon': None}","{'rh': 35.9, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.37,21.34,30.64,10.7,17.83,11.56,354930944,35.9,MOD-00625,20.5,2025-04-04T23:53:34,2025-04-04T16:53:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354930846
798.51,564.69,"{'lat': None, 'lon': None}","{'rh': 36.2, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.29,21.18,30.0,9.81,16.65,10.84,354930943,36.2,MOD-00625,20.5,2025-04-04T23:52:34,2025-04-04T16:52:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354930845
798.21,564.69,"{'lat': None, 'lon': None}","{'rh': 36.2, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.29,21.51,31.42,10.34,14.06,11.27,354930942,36.2,MOD-00625,20.6,2025-04-04T23:51:34,2025-04-04T16:51:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354930844
793.3,569.75,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13510, 'co2': 13273, 'no': 13598, 'no2': 13779, 'o3': 13757}, 'pm': {'pm1': 13236, 'pm10': 13238, 'pm25': 13237}}",2.39,22.09,31.56,10.91,14.7,12.07,354928639,35.6,MOD-00625,20.6,2025-04-04T23:50:34,2025-04-04T16:50:34,https://api.quant-aq.com/v1/devices/MOD-00625/data/354928541
