co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
574.31,543.03,"{'lat': None, 'lon': None}","{'rh': 45.6, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.59,9.5,12.63,6.48,21.73,7.24,744103313,45.6,MOD-00627,23.4,2026-08-01T07:19:43,2026-08-01T00:19:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744103103
553.81,543.63,"{'lat': None, 'lon': None}","{'rh': 45.6, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.57,9.21,11.39,6.9,14.16,7.86,744103312,45.6,MOD-00627,23.4,2026-08-01T07:18:43,2026-08-01T00:18:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744103102
544.71,544.6,"{'lat': None, 'lon': None}","{'rh': 45.7, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.6,10.37,12.26,6.11,9.52,6.84,744103314,45.7,MOD-00627,23.4,2026-08-01T07:17:43,2026-08-01T00:17:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744103104
515.74,541.59,"{'lat': None, 'lon': None}","{'rh': 45.5, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.63,9.82,12.52,6.01,8.87,6.75,744103315,45.5,MOD-00627,23.4,2026-08-01T07:16:43,2026-08-01T00:16:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744103105
507.26,544.11,"{'lat': None, 'lon': None}","{'rh': 45.3, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.63,9.56,12.2,6.49,27.62,7.19,744101089,45.3,MOD-00627,23.4,2026-08-01T07:15:43,2026-08-01T00:15:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744100879
485.19,538.69,"{'lat': None, 'lon': None}","{'rh': 45.2, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.64,9.88,13.45,6.72,8.44,7.22,744101086,45.2,MOD-00627,23.4,2026-08-01T07:14:43,2026-08-01T00:14:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744100876
406.6,535.92,"{'lat': None, 'lon': None}","{'rh': 44.4, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.71,8.24,15.16,5.81,8.84,6.44,744101087,44.4,MOD-00627,23.4,2026-08-01T07:13:43,2026-08-01T00:13:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744100877
390.74,534.84,"{'lat': None, 'lon': None}","{'rh': 44.2, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.72,7.24,15.21,5.43,6.95,5.74,744101088,44.2,MOD-00627,23.4,2026-08-01T07:12:43,2026-08-01T00:12:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744100878
382.61,532.19,"{'lat': None, 'lon': None}","{'rh': 44.1, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.72,6.6,16.5,5.26,7.63,5.75,744098846,44.1,MOD-00627,23.4,2026-08-01T07:11:43,2026-08-01T00:11:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744098636
367.17,531.35,"{'lat': None, 'lon': None}","{'rh': 43.9, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",1.75,6.41,16.64,5.27,7.35,5.95,744098845,43.9,MOD-00627,23.4,2026-08-01T07:10:43,2026-08-01T00:10:43,https://api.quant-aq.com/v1/devices/MOD-00627/data/744098635
