flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,654.7,69.5,724.2,1531.9,662.8,1.0,663.8,1647.3,5.5,1652.8,1647.1,2.1000000000001364,1654.9,,,72.1,6.3,0.0,0.0,0.0,1403.25,8.2,14.4,13.4,13.9934,0.8494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0704,0.0961,0.0708,0.05,0.0126,0.0168,0.0041,2.2,9.65,4.46,50.18,12.06,0,MOD-00623,2025-04-13T07:47:28,2025-04-13T00:47:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361850107
0,655.6,69.39999999999998,725.0,1533.2,662.9,2.300000000000068,665.2,1647.2,5.7999999999999545,1653.0,1647.2,2.0,1655.0,,,72.2,6.3,0.0,0.0,0.0,1392.0,8.1,16.2,13.8,14.0278,0.8549,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303,0.0,0.0,0.0,0.0,0.0547,0.0666,0.0501,0.0466,0.0116,0.0041,0.004,2.12,9.48,3.86,50.18,12.08,0,MOD-00623,2025-04-13T07:46:28,2025-04-13T00:46:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361850109
0,654.4,71.5,725.9,1533.5,663.1,2.199999999999932,665.3,1647.0,5.900000000000091,1652.9,1647.0,2.099999999999909,1655.0,,,72.3,6.3,0.0,0.0,0.0,1469.75,8.2,16.7,15.4,15.4558,0.8936,0.0039,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.2581,0.0,0.0,0.0,0.0,0.0453,0.0941,0.0568,0.0167,0.0082,0.0084,0.0042,2.32,11.64,3.85,50.2,12.08,0,MOD-00623,2025-04-13T07:45:28,2025-04-13T00:45:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361850108
0,654.9,72.80000000000007,727.7,1532.4,662.9,1.2000000000000455,664.1,1647.1,5.5,1652.6,1647.3,2.300000000000182,1654.9,,,72.5,6.3,0.0,0.0,0.0,1596.5,9.2,18.2,16.0,15.5708,0.9551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,0.0,0.0661,0.0765,0.0656,0.0325,0.0081,0.0284,0.0,2.37,9.41,4.3,50.21,12.1,0,MOD-00623,2025-04-13T07:44:28,2025-04-13T00:44:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361850106
0,654.9,71.0,725.9,1532.1,663.4,0.3000000000000682,663.7,1647.2,5.5,1652.7,1647.0,2.2000000000000455,1654.9,,,72.5,6.3,0.0,0.0,0.0,1372.75,8.2,14.2,14.2,13.797,0.81,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795,0.0,0.0,0.0,0.0,0.0861,0.058,0.0549,0.0464,0.023,0.0081,0.004,2.07,10.09,4.05,50.19,12.06,0,MOD-00623,2025-04-13T07:43:28,2025-04-13T00:43:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361847776
0,654.7,69.0,723.7,1532.4,662.6,0.6999999999999318,663.3,1647.2,5.2999999999999545,1652.5,1647.3,2.2999999999999545,1654.8,,,72.3,6.3,0.0,0.0,0.0,1430.75,8.6,13.8,13.8,13.8778,0.7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321,0.0,0.0,0.0,0.0,0.0975,0.0711,0.0505,0.0475,0.0084,0.0082,0.0,2.13,6.54,3.94,50.13,12.08,0,MOD-00623,2025-04-13T07:42:28,2025-04-13T00:42:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361847778
0,655.7,70.09999999999991,725.8,1531.1,663.3,0.40000000000009095,663.7,1647.0,5.599999999999909,1652.6,1647.0,2.1000000000001364,1654.7,,,72.4,6.3,0.0,0.0,0.0,1406.0,8.1,14.6,13.4,14.4583,0.8589,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889,0.0,0.0,0.0,0.0,0.0347,0.0788,0.0802,0.035,0.0087,0.0,0.0088,2.15,9.49,3.96,50.06,12.08,0,MOD-00623,2025-04-13T07:41:28,2025-04-13T00:41:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361847777
0,655.4,67.60000000000002,723.0,1529.5,663.0,0.2999999999999545,663.3,1647.2,5.2000000000000455,1652.4,1647.1,2.2999999999999545,1654.7,,,72.4,6.3,0.0,0.0,0.0,1530.5,8.8,16.8,15.9,14.4711,0.8222,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764,0.0,0.0,0.0,0.0,0.0581,0.0756,0.0734,0.0674,0.004,0.0218,0.004,2.22,15.66,4.59,50.06,12.08,0,MOD-00623,2025-04-13T07:40:28,2025-04-13T00:40:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361847775
0,656.2,68.5,724.7,1526.3,662.8,0.3000000000000682,663.1,1647.0,5.2999999999999545,1652.3,1647.2,2.6000000000001364,1654.9,,,72.4,6.3,0.0,0.0,0.0,1654.0,10.1,17.4,16.0,14.5102,0.8164,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566,0.0,0.0,0.0,0.0,0.0573,0.0737,0.0619,0.0459,0.0042,0.012,0.0041,2.2,9.84,4.06,49.99,12.11,0,MOD-00623,2025-04-13T07:39:28,2025-04-13T00:39:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361845508
0,656.3,69.60000000000002,725.9,1526.3,663.1,0.39999999999997726,663.5,1647.1,5.400000000000091,1652.5,1647.1,2.400000000000091,1654.9,,,72.3,6.3,0.0,0.0,0.0,1639.75,10.5,17.2,16.4,15.0128,0.7563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607,0.0,0.0,0.0,0.0,0.0536,0.098,0.0494,0.0373,0.0122,0.0083,0.0,2.25,6.67,4.03,50.05,12.1,0,MOD-00623,2025-04-13T07:38:28,2025-04-13T00:38:28,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/361845509
