DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,212,42,1,0,6,0,0.00000,0.00000,0,2480085656
06/04/26 04:00:11,24.19,500.69,25.09,15.03,17.17,422.07,23.10,33.20,1.78,2.56,2.80,0.00,0.00,1,13.77,0.09,31.53,0,-71,21,3,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:01:12,24.19,506.31,25.87,15.18,17.16,422.02,23.10,33.20,1.72,2.59,2.93,0.00,0.00,1,13.77,0.02,31.24,0,-72,21,2,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:02:12,24.19,501.28,27.13,15.66,15.72,421.27,23.10,33.30,1.89,2.87,2.98,0.00,0.00,1,13.98,156.56,32.51,0,-70,19,2,1,STAT,60,LAT,LON,W,CRC
06/04/26 04:03:13,24.19,507.20,24.67,15.09,17.25,419.45,23.10,33.20,1.94,3.02,3.06,0.00,0.00,1,13.91,44.22,33.12,0,-71,22,3,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:04:13,24.19,507.21,25.62,14.95,17.19,419.13,23.10,33.30,1.98,2.98,2.99,0.00,0.00,1,13.87,12.49,30.16,0,-71,21,2,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:05:12,24.19,501.78,25.32,15.05,16.96,419.04,23.10,33.20,1.80,2.82,2.86,0.00,0.00,1,13.84,3.53,29.94,0,-69,21,2,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:06:12,24.19,509.82,24.46,14.52,17.45,419.63,23.10,33.20,1.67,2.63,2.66,0.00,0.00,1,13.80,1.00,30.29,0,-70,21,2,1,STAT,60,LAT,LON,W,CRC
06/04/26 04:07:12,24.19,510.31,24.36,14.90,16.87,419.71,23.10,33.30,1.66,2.75,2.76,0.00,0.00,1,13.77,0.28,33.65,0,-70,22,2,1,STAT,60,LAT,LON,W,CRC
06/04/26 04:08:12,24.19,504.82,24.09,15.14,16.22,420.55,23.10,33.30,1.38,2.25,2.26,0.00,0.00,1,13.77,0.08,32.72,0,-69,22,3,1,STAT,60,LAT,LON,W,CRC
06/04/26 04:09:12,24.19,510.65,25.52,15.57,16.34,420.84,23.10,33.30,1.16,2.01,2.47,0.00,0.00,1,14.02,217.68,30.88,0,-71,21,3,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:10:13,24.19,515.85,26.00,14.86,17.31,420.17,23.10,33.20,1.33,2.21,2.38,0.00,0.00,1,13.91,61.48,31.84,0,-72,21,2,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:11:13,24.19,513.72,25.17,14.84,17.45,419.75,23.10,33.20,1.75,3.14,3.21,0.00,0.00,1,13.87,17.36,35.07,0,-71,20,2,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:12:14,24.19,514.40,25.29,14.96,17.21,420.56,23.10,33.30,1.63,2.71,2.73,0.00,0.00,1,13.84,4.90,33.71,0,-71,21,2,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:13:14,24.19,519.97,24.50,15.22,16.78,421.53,23.10,33.30,1.76,2.79,3.25,0.00,0.00,1,13.80,1.39,29.72,0,-73,21,3,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:14:13,24.19,516.80,24.22,15.54,16.87,422.60,23.10,33.30,1.62,2.60,2.74,0.00,0.00,1,13.80,0.39,31.14,0,-72,21,2,2,STAT,60,LAT,LON,W,CRC
06/04/26 04:15:13,24.19,512.62,25.00,14.69,17.31,422.28,23.10,33.30,1.45,2.35,2.40,0.00,0.00,1,13.77,0.11,31.68,0,-71,21,2,1,STAT,60,LAT,LON,W,CRC
06/04/26 04:16:13,24.19,516.82,23.99,14.88,16.97,421.94,23.10,33.30,1.66,2.18,2.19,0.00,0.00,1,14.02,194.93,31.43,0,-72,22,2,1,STAT,60,LAT,LON,W,CRC
