co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
472.42,690.46,"{'lat': None, 'lon': None}","{'rh': 79.6, 'temp': 11.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",30.03,12.53,10.95,3.55,19.5,4.18,542458788,79.6,MOD-00627,11.1,2025-11-15T16:04:54,2025-11-15T08:04:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542458631
490.53,694.31,"{'lat': None, 'lon': None}","{'rh': 79.5, 'temp': 11.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",30.35,13.82,8.88,3.7,19.75,4.29,542458791,79.5,MOD-00627,11.1,2025-11-15T16:03:54,2025-11-15T08:03:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542458634
352.39,690.94,"{'lat': None, 'lon': None}","{'rh': 79.4, 'temp': 11.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",25.73,10.63,9.96,3.39,35.4,3.84,542458789,79.4,MOD-00627,11.1,2025-11-15T16:02:54,2025-11-15T08:02:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542458632
311.81,684.31,"{'lat': None, 'lon': None}","{'rh': 79.8, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",19.36,10.62,9.95,2.92,13.21,3.38,542458790,79.8,MOD-00627,11.0,2025-11-15T16:01:54,2025-11-15T08:01:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542458633
313.79,684.67,"{'lat': None, 'lon': None}","{'rh': 79.9, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",22.22,13.18,9.9,3.2,17.49,3.87,542456575,79.9,MOD-00627,11.0,2025-11-15T16:00:54,2025-11-15T08:00:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542456418
309.9,684.67,"{'lat': None, 'lon': None}","{'rh': 79.6, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",20.79,11.9,9.72,2.92,11.61,3.45,542456576,79.6,MOD-00627,11.0,2025-11-15T15:59:54,2025-11-15T07:59:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542456419
313.8,687.57,"{'lat': None, 'lon': None}","{'rh': 79.3, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",20.8,11.91,9.28,2.81,16.95,3.4,542456574,79.3,MOD-00627,11.0,2025-11-15T15:58:54,2025-11-15T07:58:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542456417
310.72,685.52,"{'lat': None, 'lon': None}","{'rh': 79.6, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",21.15,10.63,10.42,2.95,15.5,3.55,542456577,79.6,MOD-00627,11.0,2025-11-15T15:57:54,2025-11-15T07:57:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542456420
313.45,685.52,"{'lat': None, 'lon': None}","{'rh': 79.8, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",22.22,11.25,9.82,3.47,12.81,4.26,542454418,79.8,MOD-00627,11.0,2025-11-15T15:56:54,2025-11-15T07:56:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542454261
312.97,684.92,"{'lat': None, 'lon': None}","{'rh': 79.9, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",18.64,11.25,11.18,3.2,13.17,3.81,542454417,79.9,MOD-00627,11.0,2025-11-15T15:55:54,2025-11-15T07:55:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542454260
321.65,690.22,"{'lat': None, 'lon': None}","{'rh': 79.8, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",18.65,11.89,9.7,3.19,10.05,3.56,542454420,79.8,MOD-00627,11.0,2025-11-15T15:54:54,2025-11-15T07:54:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542454262
313.52,687.44,"{'lat': None, 'lon': None}","{'rh': 79.7, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",17.93,11.89,9.25,3.18,14.84,3.83,542454419,79.7,MOD-00627,11.0,2025-11-15T15:53:54,2025-11-15T07:53:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542454263
331.83,696.6,"{'lat': None, 'lon': None}","{'rh': 79.9, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",17.93,10.62,9.48,3.57,10.2,3.91,542452165,79.9,MOD-00627,11.0,2025-11-15T15:52:54,2025-11-15T07:52:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542452007
325.68,692.62,"{'lat': None, 'lon': None}","{'rh': 79.9, 'temp': 11.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18160, 'co2': 13275, 'no': 18161, 'no2': 18162, 'o3': 18163}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",17.93,11.89,10.15,3.23,19.3,3.83,542452163,79.9,MOD-00627,11.0,2025-11-15T15:51:54,2025-11-15T07:51:54,https://api.quant-aq.com/v1/devices/MOD-00627/data/542452008
