flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,652.6,29.399999999999977,682.0,1358.5,666.2,2.5,668.7,1647.2,-1.2000000000000455,1646.0,1646.6,7.599999999999909,1653.6,,,50.8,15.6,0.0,0.0,0.0,179.25,0.0,0.5,0.5,1.0996,0.3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394,0.0,0.0,0.0,0.0,0.048,0.0734,0.0603,0.0222,0.0064,0.0062,0.0,0.45,3.68,1.85,37.63,20.48,0,MOD-00628,2025-04-09T19:17:33,2025-04-09T12:17:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358866350
0,650.2,31.299999999999955,681.5,1355.7,667.0,3.2999999999999545,670.3,1647.4,-2.0,1645.4,1646.9,7.099999999999909,1652.5,,,49.7,15.6,0.0,0.0,0.0,139.0,0.0,0.4,0.4,1.1275,0.2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0692,0.0568,0.0442,0.0219,0.0094,0.0063,0.0,0.44,3.63,1.71,37.38,20.46,0,MOD-00628,2025-04-09T19:16:33,2025-04-09T12:16:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358866349
0,649.8,33.30000000000007,683.1,1353.6,666.3,3.1000000000000227,669.4,1647.4,-1.400000000000091,1646.0,1646.9,6.900000000000091,1652.9,,,50.9,15.6,0.0,0.0,0.0,101.5,0.0,0.1,0.0,1.1411,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071,0.0,0.0,0.0,0.0,0.0774,0.1002,0.0743,0.0234,0.0101,0.0,0.0,0.55,3.53,2.25,37.81,20.46,0,MOD-00628,2025-04-09T19:15:33,2025-04-09T12:15:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358866347
0,650.5,33.5,684.0,1354.4,666.8,2.6000000000000227,669.4,1647.5,-1.0,1646.5,1647.0,7.099999999999909,1653.6,,,52.0,15.6,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1.2697,0.3459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964,0.0,0.0,0.0,0.0,0.0981,0.1062,0.0493,0.0132,0.0067,0.0032,0.0,0.59,3.25,1.98,38.33,20.43,0,MOD-00628,2025-04-09T19:14:33,2025-04-09T12:14:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358866348
0,650.6,32.299999999999955,682.9,1355.1,666.4,2.7000000000000455,669.1,1647.5,-0.7999999999999545,1646.7,1647.1,7.0,1653.7,,,51.7,15.6,0.0,0.0,0.0,88.0,0.0,0.1,0.1,1.2903,0.3034,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0766,0.0767,0.0469,0.0205,0.01,0.01,0.0,0.52,6.47,1.94,38.14,20.45,0,MOD-00628,2025-04-09T19:13:33,2025-04-09T12:13:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358863968
0,651.8,32.700000000000045,684.5,1355.7,666.5,3.0,669.5,1647.7,-0.7999999999999545,1646.9,1647.1,6.599999999999909,1653.5,,,51.4,15.6,0.0,0.0,0.0,66.25,0.0,0.0,0.0,1.3214,0.3649,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585,0.0,0.0,0.0,0.0,0.0717,0.0651,0.0411,0.0205,0.0138,0.0035,0.0069,0.51,7.45,1.84,37.96,20.43,0,MOD-00628,2025-04-09T19:12:33,2025-04-09T12:12:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358863967
0,650.7,32.299999999999955,683.0,1353.9,666.5,2.7000000000000455,669.2,1647.6,-1.2999999999999545,1646.3,1647.0,7.0,1653.3,,,51.1,15.6,0.0,0.0,0.0,47.75,0.0,0.0,0.0,1.1742,0.303,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744,0.0,0.0,0.0,0.0,0.0556,0.1048,0.0383,0.021,0.0,0.007,0.007,0.5,6.63,1.81,37.79,20.42,0,MOD-00628,2025-04-09T19:11:33,2025-04-09T12:11:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358863965
0,651.5,31.899999999999977,683.4,1354.1,666.7,2.599999999999909,669.3,1647.5,-0.7000000000000455,1646.8,1646.9,6.900000000000091,1653.7,,,51.5,15.5,0.0,0.0,0.0,130.25,0.0,0.6,0.6,1.0971,0.2319,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432,0.0,0.0,0.0,0.0,0.0711,0.0766,0.0636,0.0269,0.0062,0.0059,0.0,0.46,5.11,1.99,37.87,20.39,0,MOD-00628,2025-04-09T19:10:33,2025-04-09T12:10:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358863966
0,650.9,31.899999999999977,682.8,1354.6,666.1,2.8999999999999773,669.0,1647.8,-1.2000000000000455,1646.6,1647.0,6.800000000000182,1653.4,,,51.0,15.5,0.0,0.0,0.0,147.25,0.0,0.3,0.3,0.995,0.2366,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436,0.0,0.0,0.0,0.0,0.0558,0.0732,0.0468,0.0087,0.0029,0.003,0.0,0.42,4.22,1.45,37.88,20.35,0,MOD-00628,2025-04-09T19:09:33,2025-04-09T12:09:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358861674
0,651.3,30.600000000000023,681.9,1355.3,666.2,3.0,669.2,1647.6,-1.199999999999818,1646.4,1647.0,6.7999999999999545,1653.2,,,50.6,15.4,0.0,0.0,0.0,151.75,0.0,0.2,0.0,1.06,0.2754,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566,0.0,0.0,0.0,0.0,0.0699,0.0582,0.0388,0.0178,0.0118,0.0145,0.0029,0.44,7.82,1.74,37.86,20.31,0,MOD-00628,2025-04-09T19:08:33,2025-04-09T12:08:33,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/358861672
