DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,83,26,-1,-13,6,0,0.00000,0.00000,0,CRC
08/02/26 03:58:22,19.42,114.49,7.58,11.76,3.73,405.99,17.90,52.80,0.02,0.26,0.26,0.00,0.00,1,12.67,0.00,31.12,1,-4,22,1,0,STAT,60,LAT,LON,W,ÿÿ,2572329441
08/02/26 03:59:22,19.42,111.25,7.12,11.61,4.83,405.77,17.90,52.70,0.01,0.19,0.19,0.00,0.00,1,12.70,0.00,36.50,1,-4,22,1,0,STAT,60,LAT,LON,W,ÿÿ,3712343717
08/02/26 04:00:22,19.42,112.69,9.28,11.70,4.75,405.27,17.90,52.70,0.00,0.43,0.43,0.00,0.00,1,12.70,0.00,31.94,1,-4,21,2,1,STAT,60,LAT,LON,W,ÿÿ,4192880973
08/02/26 04:01:22,19.42,107.28,7.56,11.88,3.50,405.10,17.90,52.70,0.00,0.35,0.35,0.00,0.00,1,12.70,0.00,27.13,1,-3,21,2,0,STAT,60,LAT,LON,W,ÿÿ,2627113780
08/02/26 04:02:22,19.42,110.40,7.51,11.73,4.07,405.03,17.80,52.80,0.00,0.25,0.25,0.00,0.00,1,12.70,0.00,27.93,1,-4,22,2,0,STAT,60,LAT,LON,W,ÿÿ,2020479249
08/02/26 04:03:22,19.41,107.25,9.89,11.84,3.69,405.01,17.80,52.80,0.05,0.30,0.30,0.00,0.00,1,12.70,0.00,29.36,1,-3,20,2,0,STAT,60,LAT,LON,W,ÿÿ,2512540496
08/02/26 04:04:24,19.37,110.83,9.38,11.23,4.54,405.09,17.80,52.80,0.02,0.24,0.24,0.00,0.00,1,12.70,0.00,33.62,1,-5,20,2,0,STAT,60,LAT,LON,W,ÿÿ,1963239021
08/02/26 04:05:24,19.34,112.28,9.14,12.04,3.22,405.68,17.80,52.80,0.08,0.62,0.62,0.00,0.00,1,12.70,0.00,29.16,1,-5,20,2,0,STAT,60,LAT,LON,W,ÿÿ,338267800
08/02/26 04:06:24,19.33,110.44,8.49,12.03,3.36,405.75,17.80,52.80,0.29,0.71,0.73,0.00,0.00,1,12.70,0.00,31.21,1,-5,20,2,0,STAT,60,LAT,LON,W,ÿÿ,891813157
08/02/26 04:07:24,19.33,111.60,9.36,11.73,4.48,405.87,17.80,53.00,0.16,0.74,0.75,0.00,0.00,1,12.70,0.00,26.79,1,-4,21,3,0,STAT,60,LAT,LON,W,ÿÿ,1636006913
08/02/26 04:08:24,19.32,107.33,8.62,12.55,3.94,405.95,17.80,53.10,0.05,0.46,0.46,0.00,0.00,1,12.67,0.00,28.22,1,-3,20,3,0,STAT,60,LAT,LON,W,ÿÿ,345446837
08/02/26 04:09:23,19.32,106.45,8.10,11.76,5.22,405.98,17.80,53.30,0.02,0.71,0.71,0.00,0.00,1,12.67,0.00,37.96,1,-3,20,2,0,STAT,60,LAT,LON,W,ÿÿ,2413779734
08/02/26 04:10:23,19.32,106.07,8.34,11.58,4.96,405.99,17.70,53.40,0.05,0.48,0.79,0.00,0.00,1,12.67,0.00,33.34,1,-2,20,0,0,STAT,60,LAT,LON,W,ÿÿ,2837284347
08/02/26 04:11:23,19.32,115.38,7.60,12.69,3.39,406.00,17.70,53.50,0.02,0.44,0.54,0.00,0.00,1,12.67,0.00,28.12,1,-3,21,1,0,STAT,60,LAT,LON,W,ÿÿ,4069049860
08/02/26 04:12:24,19.32,121.42,7.80,12.12,4.08,406.62,17.70,53.70,0.01,0.68,0.71,0.00,0.00,0,12.67,0.00,22.58,1,-3,21,1,0,STAT,60,LAT,LON,W,ÿÿ,2627926227
08/02/26 04:13:24,19.31,125.33,6.26,11.67,4.36,407.68,17.70,54.10,0.00,0.46,0.47,0.00,0.00,0,12.67,0.00,29.03,1,-5,22,2,0,STAT,60,LAT,LON,W,ÿÿ,2297272171
08/02/26 04:14:24,19.28,117.00,7.02,11.95,3.83,408.99,17.70,54.20,0.00,0.43,0.43,0.00,0.00,0,12.67,0.00,41.94,1,-3,21,2,0,STAT,60,LAT,LON,W,ÿÿ,1780881363
08/02/26 04:15:24,19.25,117.65,7.89,12.58,2.98,410.17,17.60,54.30,0.00,0.29,0.29,0.00,0.00,0,12.67,0.00,22.58,1,-2,20,2,0,STAT,60,LAT,LON,W,ÿÿ,1734385903
08/02/26 04:16:24,19.23,120.40,7.27,13.21,1.57,410.71,17.70,54.40,0.07,0.55,0.55,0.00,0.00,0,12.67,0.00,22.58,1,-4,21,2,0,STAT,60,LAT,LON,W,ÿÿ,3335938100
08/02/26 04:17:24,19.23,127.81,7.19,12.38,2.46,410.90,17.60,54.40,0.06,0.80,0.80,0.00,0.00,0,12.67,0.00,22.58,1,-7,21,2,0,STAT,60,LAT,LON,W,ÿÿ,3553213103
08/02/26 04:18:24,19.23,121.06,6.29,12.32,2.50,410.96,17.60,54.30,0.02,0.59,0.59,0.00,0.00,0,12.67,0.00,38.71,1,-4,21,2,0,STAT,60,LAT,LON,W,ÿÿ,2759829734
08/02/26 04:19:26,19.22,123.21,7.21,12.13,5.12,410.99,17.60,54.60,0.01,0.83,0.98,0.00,0.00,0,12.67,0.00,74.19,1,-4,21,2,1,STAT,60,LAT,LON,W,ÿÿ,4204625442
08/02/26 04:20:26,19.20,124.41,8.04,12.08,4.79,411.00,17.60,54.50,0.00,0.84,0.89,0.00,0.00,0,12.67,0.00,25.81,1,-5,20,3,1,STAT,60,LAT,LON,W,ÿÿ,3216545706
08/02/26 04:21:26,19.15,123.37,6.32,11.81,3.87,410.77,17.60,54.60,0.15,0.92,0.94,0.00,0.00,0,12.67,0.00,25.81,1,-5,20,2,1,STAT,60,LAT,LON,W,ÿÿ,436210346
08/02/26 04:22:26,19.14,119.52,8.60,12.32,2.05,410.27,17.60,54.70,0.05,0.67,0.67,0.00,0.00,0,12.67,0.00,38.71,1,-4,19,2,0,STAT,60,LAT,LON,W,ÿÿ,1486026098
08/02/26 04:23:26,19.13,121.83,8.02,12.75,2.93,410.10,17.60,54.90,0.02,0.63,0.63,0.00,0.00,0,12.67,0.00,25.81,1,-5,19,1,0,STAT,60,LAT,LON,W,ÿÿ,939358183
08/02/26 04:24:26,19.13,125.73,7.80,13.60,1.38,410.03,17.60,55.00,0.12,0.90,0.91,0.00,0.00,0,12.67,0.00,74.19,1,-5,20,2,0,STAT,60,LAT,LON,W,ÿÿ,3497619312
08/02/26 04:25:26,19.13,124.66,7.90,12.69,2.56,410.66,17.60,55.10,0.14,0.63,0.63,0.00,0.00,0,12.67,0.00,25.81,1,-5,20,3,0,STAT,60,LAT,LON,W,ÿÿ,2495586570
08/02/26 04:26:27,19.10,125.57,8.59,12.70,3.32,411.42,17.60,55.00,0.10,0.62,0.62,0.00,0.00,0,12.67,0.00,38.71,1,-5,20,2,0,STAT,60,LAT,LON,W,ÿÿ,3445864942
08/02/26 04:27:27,19.05,126.76,9.63,12.39,3.12,411.80,17.60,54.90,0.03,0.77,0.81,0.00,0.00,0,12.67,0.00,51.61,1,-6,18,2,0,STAT,60,LAT,LON,W,ÿÿ,3445440066
08/02/26 04:28:27,19.04,128.21,8.88,12.48,2.64,411.93,17.50,54.90,0.23,0.75,0.77,0.00,0.00,0,12.63,0.00,48.39,1,-7,19,2,0,STAT,60,LAT,LON,W,ÿÿ,3544771784
08/02/26 04:29:27,19.03,127.51,8.70,11.16,3.05,411.97,17.60,54.90,0.08,0.80,0.93,0.00,0.00,0,12.67,0.00,22.58,1,-6,20,2,0,STAT,60,LAT,LON,W,ÿÿ,2289454013
08/02/26 04:30:26,19.03,126.52,9.29,11.68,2.61,411.99,17.60,54.90,0.07,0.98,1.03,0.00,0.00,0,12.67,0.00,25.81,1,-6,20,1,0,STAT,60,LAT,LON,W,ÿÿ,3592459702
08/02/26 04:31:26,19.03,120.00,8.43,11.77,1.96,412.00,17.50,54.90,0.26,0.83,0.85,0.00,0.00,0,12.67,0.00,25.81,1,-5,21,1,0,STAT,60,LAT,LON,W,ÿÿ,2683469389
08/02/26 04:32:26,19.03,115.33,8.15,12.08,2.02,411.92,17.50,54.90,0.08,0.27,0.30,0.00,0.00,0,12.67,0.00,25.81,1,-4,21,2,0,STAT,60,LAT,LON,W,ÿÿ,3549724918
