co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
823.69,449.47,"{'lat': None, 'lon': None}","{'rh': 34.8, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.48,24.14,28.62,1.78,1.99,1.83,717642341,34.8,MOD-00613,25.1,2026-06-29T03:53:46,2026-06-28T20:53:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717642141
831.07,451.4,"{'lat': None, 'lon': None}","{'rh': 34.8, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.48,24.61,28.08,1.71,1.83,1.79,717642343,34.8,MOD-00613,25.1,2026-06-29T03:52:46,2026-06-28T20:52:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717642143
826.08,449.71,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.49,24.37,28.32,1.76,1.91,1.87,717642340,34.9,MOD-00613,25.1,2026-06-29T03:51:46,2026-06-28T20:51:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717642139
829.77,449.35,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.49,24.61,27.78,1.87,3.57,1.98,717642342,34.9,MOD-00613,25.1,2026-06-29T03:50:46,2026-06-28T20:50:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717642140
828.95,449.11,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.49,23.9,28.32,2.36,2.5,2.5,717642344,34.9,MOD-00613,25.1,2026-06-29T03:49:46,2026-06-28T20:49:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717642142
834.29,450.79,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 25.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.49,24.61,28.05,1.76,1.85,1.85,717639622,34.9,MOD-00613,25.1,2026-06-29T03:48:46,2026-06-28T20:48:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717639421
830.7,450.67,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 25.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.48,24.14,28.34,1.75,1.92,1.85,717639618,34.9,MOD-00613,25.2,2026-06-29T03:47:46,2026-06-28T20:47:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717639417
828.58,452.0,"{'lat': None, 'lon': None}","{'rh': 35.0, 'temp': 25.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.49,24.61,28.31,2.08,2.22,2.22,717639619,35.0,MOD-00613,25.2,2026-06-29T03:46:46,2026-06-28T20:46:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717639418
831.04,450.67,"{'lat': None, 'lon': None}","{'rh': 35.0, 'temp': 25.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.49,23.9,28.04,2.04,2.55,2.19,717639621,35.0,MOD-00613,25.2,2026-06-29T03:45:46,2026-06-28T20:45:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717639419
833.91,450.79,"{'lat': None, 'lon': None}","{'rh': 35.0, 'temp': 25.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13498, 'co2': 13260, 'no': 13586, 'no2': 13765, 'o3': 13745}, 'pm': {'pm1': 13200, 'pm10': 13202, 'pm25': 13201}}",2.49,23.66,28.04,2.15,2.5,2.3,717639620,35.0,MOD-00613,25.2,2026-06-29T03:44:46,2026-06-28T20:44:46,https://api.quant-aq.com/v1/devices/MOD-00613/data/717639420
